Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,AvailableHabitat,EggCrowdingCorrection
351,340461476,carbamate_resistant,1000,10033,149,1599,8285,30744,30368,184606,327600,163800,0,0,2335,13,2951,0,956,1793,225,26300.6,0.0781503
351,340461476,organochlorines_resistant,1000,9877,183,1589,8105,30642,30524,184104,319960,159980,0,0,2379,22,2810,0,1001,1724,211,26802.6,0.0814418
352,340461476,pyrethroid_resistant,1000,10021,156,1550,8315,30652,30392,184708,338400,169200,0,0,2326,19,3044,0,994,1771,236,26198.6,0.0824569
352,340461476,carbamate_resistant,1000,10073,168,1604,8301,30683,30497,184582,336880,168440,0,0,2462,13,2956,0,971,1683,262,26324.6,0.0802827
352,340461476,organochlorines_resistant,1000,9994,176,1566,8252,30579,30450,184364,337120,168560,0,0,2283,25,3066,0,980,1733,236,26542.6,0.0837687
353,340461476,pyrethroid_resistant,1000,10030,172,1560,8298,30509,30478,184717,332200,166100,0,0,2379,25,2952,0,910,1792,241,26189.6,0.0774191
353,340461476,carbamate_resistant,1000,10032,162,1593,8277,30764,30275,184603,336000,168000,0,0,2362,21,2973,0,969,1788,257,26303.6,0.0781424
353,340461476,organochlorines_resistant,1000,9868,182,1568,8118,30501,30502,185269,329200,164600,0,0,2366,12,2859,0,954,1777,254,25637.6,0.0787335
354,340461476,pyrethroid_resistant,999,10078,163,1567,8348,30535,30283,184439,332360,166180,0,0,2375,21,2975,0,903,1781,243,26467.6,0.0788369
354,340461476,carbamate_resistant,999,9990,177,1587,8226,30732,30347,184416,339480,169740,0,0,2409,22,2901,0,940,1761,242,26490.6,0.0782846
354,340461476,organochlorines_resistant,999,9948,180,1566,8202,30591,30244,184574,344840,172420,0,0,2313,28,2997,0,883,1822,212,26332.6,0.0778786
355,340461476,pyrethroid_resistant,999,10038,159,1555,8324,30706,30315,184661,340280,170140,0,0,2381,16,2906,0,915,1801,230,26245.6,0.0796354
355,340461476,carbamate_resistant,999,9995,186,1581,8228,30666,30324,184600,340480,170240,0,0,2370,23,2906,0,942,1729,230,26306.6,0.0780329
355,340461476,organochlorines_resistant,999,9951,176,1569,8206,30632,30420,184154,324440,162220,0,0,2282,9,2982,0,953,1774,252,26752.6,0.0763619
356,340461476,pyrethroid_resistant,999,10160,172,1511,8477,30569,30160,184775,346360,173180,0,0,2381,20,3061,0,934,1745,260,26131.6,0.0771295
356,340461476,carbamate_resistant,999,10009,188,1589,8232,30717,30165,184674,337800,168900,0,0,2348,28,2944,0,906,1781,243,26232.6,0.0772633
356,340461476,organochlorines_resistant,999,9825,180,1558,8087,30719,30424,184539,334080,167040,0,0,2388,18,2899,0,983,1791,251,26367.6,0.0824578
357,340461476,pyrethroid_resistant,999,10107,185,1542,8380,30620,30363,184537,335600,167800,0,0,2421,22,2912,0,1015,1701,249,26369.6,0.0754464
357,340461476,carbamate_resistant,999,9950,184,1552,8214,30713,30222,184906,345960,172980,0,0,2386,14,2866,0,948,1732,245,26000.6,0.0776573
357,340461476,organochlorines_resistant,999,9871,181,1540,8150,30686,30163,185080,330960,165480,0,0,2366,21,2968,0,959,1718,245,25826.6,0.0789261
358,340461476,pyrethroid_resistant,999,9985,168,1536,8281,30684,30252,184411,344000,172000,0,0,2359,22,2892,0,948,1821,245,26495.6,0.0785746
358,340461476,carbamate_resistant,999,9950,177,1575,8198,30744,30460,184227,339040,169520,0,0,2267,20,2963,0,946,1792,225,26679.6,0.075155
358,340461476,organochlorines_resistant,999,9830,188,1512,8130,30661,30406,184274,316960,158480,0,0,2319,19,2913,0,956,1746,252,26632.6,0.0780355
359,340461476,pyrethroid_resistant,999,9972,158,1567,8247,30638,30410,184533,337240,168620,0,0,2274,18,2893,0,921,1759,226,26373.6,0.0770222
359,340461476,carbamate_resistant,999,9944,171,1609,8164,30733,30514,184575,336960,168480,0,0,2344,20,2922,0,932,1742,254,26331.6,0.0786917
359,340461476,organochlorines_resistant,999,9909,182,1507,8220,30718,30114,184353,334320,167160,0,0,2341,16,3017,0,922,1779,237,26553.6,0.0840252
360,340461476,pyrethroid_resistant,999,9864,161,1582,8121,30702,30373,184520,353400,176700,0,0,2357,15,2882,0,926,1840,224,26386.6,0.0782043
360,340461476,carbamate_resistant,999,9888,173,1618,8097,30639,30692,184264,336440,168220,0,0,2336,18,2927,0,993,1749,241,26642.6,0.0781447
360,340461476,organochlorines_resistant,999,9932,152,1548,8232,30702,30246,184502,332120,166060,0,0,2302,20,2960,0,889,1790,258,26404.6,0.0794258
361,340461476,pyrethroid_resistant,999,11458,185,2083,9190,30647,30332,184659,337200,168600,2277,11,2358,18,2964,0,934,204,232,26247.6,0.074665
361,340461476,carbamate_resistant,999,11345,185,2084,9076,30672,30882,184521,330400,165200,2323,25,2367,23,2884,0,951,234,242,26385.6,0.0791898
361,340461476,organochlorines_resistant,999,11438,183,2117,9138,30525,30145,184699,326960,163480,2336,20,2344,18,2919,0,966,217,230,26207.6,0.0795033
362,340461476,pyrethroid_resistant,999,12785,213,2461,10111,30620,30638,184421,322040,161020,2052,11,2079,21,2871,0,1114,209,221,26485.6,0.0778399
362,340461476,carbamate_resistant,999,12880,216,2405,10259,30779,30520,184597,323120,161560,2022,16,2060,14,3100,0,1097,225,243,26309.6,0.0798596
362,340461476,organochlorines_resistant,999,12941,205,2514,10222,30595,30210,184462,337640,168820,2075,18,2142,15,2965,0,1053,216,193,26444.6,0.0801554
363,340461476,pyrethroid_resistant,999,14133,255,2765,11113,30664,30605,184351,335240,167620,2099,16,2059,12,2939,0,1186,203,202,26555.6,0.0822433
363,340461476,carbamate_resistant,999,14145,262,2717,11166,30771,30388,185018,335160,167580,2200,15,2115,13,2978,0,1248,235,230,25888.6,0.0814237
363,340461476,organochlorines_resistant,999,14241,247,2874,11120,30561,30392,184421,326280,163140,2147,19,2043,15,2918,0,1207,192,219,26485.6,0.078322
364,340461476,pyrethroid_resistant,999,15182,302,3210,11670,30713,30363,184663,635360,317680,2790,33,2881,33,2946,0,1344,272,281,26243.6,0.0792138
364,340461476,carbamate_resistant,999,15242,293,3198,11751,30860,30339,184610,625480,312740,2842,31,2863,35,3019,0,1352,291,279,26296.6,0.0772426
364,340461476,organochlorines_resistant,999,15257,289,3289,11679,30696,30650,184342,633320,316660,2812,37,2860,31,2952,0,1351,305,280,26564.6,0.0811745
365,340461476,pyrethroid_resistant,999,16106,351,3542,12213,30751,30116,184813,560160,280080,2661,23,2636,21,2930,0,1444,278,284,26093.6,0.0413051
365,340461476,carbamate_resistant,999,16200,342,3574,12284,30875,30190,184767,543080,271540,2614,17,2696,23,2962,0,1449,275,280,26139.6,0.0420423
365,340461476,organochlorines_resistant,999,16127,328,3688,12111,30637,30315,185108,569120,284560,2643,26,2719,28,2903,0,1477,265,291,25798.6,0.041945
366,340461476,pyrethroid_resistant,999,17109,450,3825,12834,30715,30053,184781,562320,281160,2582,27,2734,35,3018,0,1460,272,283,26125.6,0.0465824
366,340461476,carbamate_resistant,999,17081,425,3884,12772,30799,30145,184502,577000,288500,2759,27,2638,31,2966,0,1552,289,244,26404.6,0.0481322
366,340461476,organochlorines_resistant,999,16958,408,3868,12682,30765,30237,184749,564000,282000,2667,29,2652,20,2912,0,1543,274,264,26157.6,0.0453307
367,340461476,pyrethroid_resistant,999,17744,524,4167,13053,30800,30152,184471,768840,384420,3144,54,3322,72,2904,0,1622,289,358,26435.6,0.0464604
367,340461476,carbamate_resistant,999,17750,490,4230,13030,30766,30452,184180,761720,380860,3189,49,3176,55,2888,0,1589,320,310,26726.6,0.0457619
367,340461476,organochlorines_resistant,999,17711,496,4195,13020,30660,30406,184412,756720,378360,3156,51,3175,57,2944,0,1562,313,316,26494.6,0.0463788
368,340461476,pyrethroid_resistant,999,18343,588,4475,13280,30695,30141,184895,712320,356160,3085,40,2999,55,2905,0,1715,284,307,26011.6,0.0343838
368,340461476,carbamate_resistant,999,18427,566,4461,13400,30658,30175,184715,705920,352960,2973,39,3053,47,2981,0,1670,315,319,26191.6,0.0350872
368,340461476,organochlorines_resistant,999,18355,552,4498,13305,30744,30361,184636,717400,358700,3043,55,3064,47,2975,0,1717,310,304,26270.6,0.0350125
369,340461476,pyrethroid_resistant,999,18736,747,4586,13403,30803,30332,184476,711520,355760,3081,45,2967,60,2813,0,1787,335,298,26430.6,0.0365168
369,340461476,carbamate_resistant,999,18892,741,4560,13591,30662,30229,185051,726360,363180,3026,46,3149,48,2886,0,1816,290,315,25855.6,0.0371028
369,340461476,organochlorines_resistant,999,18680,751,4639,13290,30665,30473,185136,710480,355240,3069,49,3070,41,2755,0,1799,303,328,25770.6,0.0366192
370,340461476,pyrethroid_resistant,999,19238,872,4757,13609,30794,30427,184319,860160,430080,3413,90,3310,91,2895,0,1738,333,322,26587.6,0.0371467
370,340461476,carbamate_resistant,999,19341,846,4789,13706,30763,30306,184138,843960,421980,3364,96,3324,91,2903,0,1787,327,340,26768.6,0.0355962
370,340461476,organochlorines_resistant,999,19172,861,4873,13438,30663,30477,184591,841800,420900,3328,102,3272,76,2942,0,1741,366,343,26315.6,0.0362721
371,340461476,pyrethroid_resistant,999,19743,953,4919,13871,30873,30392,184742,805720,402860,3301,79,3203,74,2967,0,1795,332,335,26164.6,0.0309101
371,340461476,carbamate_resistant,999,19880,959,4895,14026,30802,30000,184800,805880,402940,3253,87,3299,79,3025,0,1830,349,307,26106.6,0.0317179
371,340461476,organochlorines_resistant,999,19719,987,5018,13714,30718,30417,184380,820760,410380,3305,82,3294,84,3048,0,1836,328,337,26526.6,0.0312611
372,340461476,pyrethroid_resistant,999,19960,1151,4932,13877,30756,30460,184806,807520,403760,3295,68,3319,81,2830,0,1936,313,364,26100.6,0.0324736
372,340461476,carbamate_resistant,999,20182,1159,4944,14079,30571,30509,184462,834080,417040,3310,95,3421,96,2868,0,1864,360,342,26444.6,0.0323952
372,340461476,organochlorines_resistant,999,20133,1156,5062,13915,30802,30216,184782,818000,409000,3334,96,3384,82,2974,0,1876,335,349,26124.6,0.0323196
373,340461476,pyrethroid_resistant,999,20253,1285,5063,13905,30771,30347,184620,897000,448500,3440,128,3479,134,2939,0,1929,340,377,26286.6,0.032322
373,340461476,carbamate_resistant,999,20500,1291,5022,14187,30544,30460,184782,910840,455420,3480,139,3557,122,2927,0,1886,361,362,26124.6,0.0317051
373,340461476,organochlorines_resistant,999,20280,1301,5065,13914,30801,30245,184641,872040,436020,3413,118,3524,124,2818,0,1945,388,338,26265.6,0.0319372
374,340461476,pyrethroid_resistant,999,20631,1388,5133,14110,30833,30439,184088,869080,434540,3451,111,3404,123,2961,0,1854,371,358,26818.6,0.029305
374,340461476,carbamate_resistant,999,20714,1422,5015,14277,30572,30322,184825,870440,435220,3483,120,3376,113,2985,0,2048,365,358,26081.6,0.0286819
374,340461476,organochlorines_resistant,999,20503,1385,5069,14049,30864,30449,184643,895440,447720,3442,104,3482,118,2846,0,1861,390,372,26263.6,0.0301197
375,340461476,pyrethroid_resistant,999,20802,1526,5183,14093,30737,30280,184687,889680,444840,3520,115,3478,106,2957,0,2011,378,397,26219.6,0.0308586
375,340461476,carbamate_resistant,999,20919,1575,5038,14306,30553,30361,184565,899800,449900,3453,122,3610,133,2905,0,1976,370,354,26341.6,0.0299637
375,340461476,organochlorines_resistant,999,20758,1535,5147,14076,30857,30744,184233,893280,446640,3485,126,3436,102,2904,0,1949,359,341,26673.6,0.0293304
376,340461476,pyrethroid_resistant,999,20940,1639,5177,14124,30690,30260,184864,931600,465800,3595,141,3565,144,2879,0,1991,369,381,26042.6,0.0294708
376,340461476,carbamate_resistant,999,21203,1664,5101,14438,30631,30354,184656,938080,469040,3613,156,3601,164,3008,0,1977,383,364,26250.6,0.029275
376,340461476,organochlorines_resistant,999,21001,1636,5217,14148,30875,30713,184400,924800,462400,3507,158,3585,146,2944,0,1990,353,358,26506.6,0.0298603
377,340461476,pyrethroid_resistant,999,21249,1733,5244,14272,30580,30299,184470,924640,462320,3554,155,3545,148,2984,0,1955,366,354,26436.6,0.0279547
377,340461476,carbamate_resistant,999,21386,1732,5231,14423,30721,30364,184210,917720,458860,3604,138,3534,124,2949,0,2006,397,363,26696.6,0.0279834
377,340461476,organochlorines_resistant,999,21082,1693,5201,14188,30895,30508,184712,921080,460540,3556,153,3609,141,2842,0,2033,372,356,26194.6,0.028662
378,340461476,pyrethroid_resistant,999,21450,1817,5261,14372,30703,30063,184433,908800,454400,3551,147,3566,159,2987,0,2080,347,359,26473.6,0.0285913
378,340461476,carbamate_resistant,999,21495,1847,5243,14405,30762,30341,184376,940600,470300,3631,137,3598,157,2988,0,2092,415,372,26530.6,0.0290902
378,340461476,organochlorines_resistant,999,21345,1847,5146,14352,31005,30128,184707,913840,456920,3508,138,3488,143,2991,0,1961,379,388,26199.6,0.028439
379,340461476,pyrethroid_resistant,999,21512,1888,5244,14380,30739,30309,184530,961200,480600,3592,202,3766,160,2878,0,2040,375,401,26376.6,0.0291303
379,340461476,carbamate_resistant,999,21504,1892,5272,14340,30764,30579,184405,953200,476600,3641,182,3728,182,2864,0,2063,394,398,26501.6,0.0282061
379,340461476,organochlorines_resistant,999,21462,1907,5206,14349,31046,30067,184670,956520,478260,3642,183,3681,176,2901,0,2022,384,378,26236.6,0.0286698
380,340461476,pyrethroid_resistant,999,21617,1924,5286,14407,30753,30327,184455,951440,475720,3596,169,3645,163,2885,0,2020,354,406,26451.6,0.0274413
380,340461476,carbamate_resistant,999,21667,1966,5264,14437,30911,30476,184848,947120,473560,3589,179,3614,173,2965,0,2082,363,357,26058.6,0.0278028
380,340461476,organochlorines_resistant,999,21639,1964,5238,14437,31049,30215,184319,974920,487460,3683,168,3685,187,2932,0,1960,390,405,26587.6,0.0274292
381,340461476,pyrethroid_resistant,999,21791,2026,5298,14467,30728,30106,184771,964480,482240,3715,156,3575,167,2943,0,1998,390,381,26135.6,0.0278017
381,340461476,carbamate_resistant,999,21708,2022,5298,14388,30940,30162,185245,959880,479940,3749,177,3635,164,2922,0,2081,417,383,25661.6,0.0275135
381,340461476,organochlorines_resistant,999,21708,2049,5260,14399,31067,30252,184799,941640,470820,3602,154,3577,176,2880,0,2092,352,367,26107.6,0.0272716
382,340461476,pyrethroid_resistant,999,21842,2033,5359,14450,30738,30336,184072,983480,491740,3649,201,3760,196,2912,0,2088,380,393,26834.6,0.0270982
382,340461476,carbamate_resistant,999,21868,1993,5370,14505,30904,30309,184434,976000,488000,3652,178,3735,206,2994,0,2068,402,364,26472.6,0.0267342
382,340461476,organochlorines_resistant,999,21866,2092,5292,14482,30990,30112,185030,985400,492700,3670,189,3748,184,3016,0,2041,411,406,25876.6,0.0277257
383,340461476,pyrethroid_resistant,999,22025,2090,5360,14575,30757,30223,184467,977960,488980,3747,175,3639,173,2980,0,2038,374,385,26439.6,0.0272854
383,340461476,carbamate_resistant,999,22052,2046,5376,14630,30873,30266,184513,963680,481840,3695,165,3706,161,3085,0,2118,400,383,26393.6,0.0271236
383,340461476,organochlorines_resistant,999,21862,2139,5334,14389,30905,30302,184363,985880,492940,3850,218,3644,162,2848,0,2063,411,378,26543.6,0.02626
384,340461476,pyrethroid_resistant,999,21971,2146,5423,14402,30726,30138,184980,974200,487100,3675,173,3764,177,2864,0,2114,402,402,25926.6,0.0270355
384,340461476,carbamate_resistant,999,22048,2060,5451,14537,30957,30369,184669,972240,486120,3724,178,3809,174,2914,0,2086,437,395,26237.6,0.0273884
384,340461476,organochlorines_resistant,999,22013,2176,5305,14532,30855,30282,184130,961000,480500,3619,173,3583,202,3006,0,2108,377,370,26776.6,0.0269238
385,340461476,pyrethroid_resistant,999,22032,2205,5378,14449,30731,30153,184754,991800,495900,3741,198,3698,185,2889,0,2054,398,376,26152.6,0.0266132
385,340461476,carbamate_resistant,999,22047,2126,5414,14507,30850,30400,184440,991280,495640,3713,203,3747,172,2893,0,2081,396,417,26466.6,0.0269868
385,340461476,organochlorines_resistant,999,21968,2192,5349,14427,30682,30286,184637,979000,489500,3742,217,3733,204,2915,0,2163,401,396,26269.6,0.0278633
386,340461476,pyrethroid_resistant,999,22137,2214,5390,14533,30801,30395,184193,992520,496260,3728,186,3742,191,3007,0,2134,386,382,26713.6,0.0263688
386,340461476,carbamate_resistant,999,21996,2154,5417,14425,30989,30260,184492,983560,491780,3713,187,3669,181,2966,0,2212,384,421,26414.6,0.0266994
386,340461476,organochlorines_resistant,999,21964,2245,5314,14405,30604,30399,184498,1005560,502780,3795,170,3751,216,2816,0,2025,401,394,26408.6,0.0268331
387,340461476,pyrethroid_resistant,1000,22067,2272,5406,14389,30777,30403,184670,979120,489560,3746,186,3722,187,2936,0,2176,392,438,26236.6,0.0269149
387,340461476,carbamate_resistant,1000,22020,2222,5405,14393,31073,30384,184580,992520,496260,3756,192,3755,194,2918,0,2070,398,426,26326.6,0.0268561
387,340461476,organochlorines_resistant,1000,22082,2274,5305,14503,30692,30564,184535,970200,485100,3694,208,3552,220,3016,0,2077,394,427,26371.6,0.0262626
388,340461476,pyrethroid_resistant,1000,22030,2308,5363,14359,30793,30456,184981,993880,496940,3720,187,3743,208,2849,0,2053,438,395,25925.6,0.0267961
388,340461476,carbamate_resistant,1000,22085,2258,5398,14429,30981,30172,184424,988200,494100,3737,172,3679,199,2971,0,2076,414,416,26482.6,0.026525
388,340461476,organochlorines_resistant,1000,22130,2289,5274,14567,30651,30363,184637,1004760,502380,3823,205,3779,191,2970,0,2141,393,388,26269.6,0.0271816
389,340461476,pyrethroid_resistant,1000,21981,2324,5278,14379,30663,30521,184756,993520,496760,3661,192,3781,179,2881,0,2128,396,406,26150.6,0.0260853
389,340461476,carbamate_resistant,1000,22044,2304,5359,14381,30993,30470,184699,994560,497280,3702,206,3807,196,2883,0,2126,374,424,26207.6,0.0267989
389,340461476,organochlorines_resistant,1000,22179,2294,5308,14577,30738,30522,184787,1003360,501680,3749,204,3798,197,2945,0,2102,403,391,26119.6,0.0261452
390,340461476,pyrethroid_resistant,1000,22089,2331,5281,14477,30810,30540,184344,985040,492520,3627,198,3766,209,3000,0,2148,375,369,26562.6,0.0263212
390,340461476,carbamate_resistant,1000,22034,2336,5345,14353,30974,30567,184630,987520,493760,3695,209,3683,192,2917,0,2135,404,388,26276.6,0.026351
390,340461476,organochlorines_resistant,1000,22249,2356,5333,14560,30628,30514,184399,950400,475200,3647,191,3628,197,2944,0,2102,387,385,26507.6,0.0260322
391,340461476,pyrethroid_resistant,1000,22224,2361,5325,14538,30861,30380,184779,984440,492220,3697,207,3732,218,2954,0,2094,359,366,26127.6,0.026966
391,340461476,carbamate_resistant,1000,22199,2349,5371,14479,30883,30666,184230,986080,493040,3684,194,3762,203,3034,0,2081,409,379,26676.6,0.0266087
391,340461476,organochlorines_resistant,1000,22254,2378,5302,14574,30785,30212,184916,1026640,513320,3809,199,3805,215,2966,0,2185,394,382,25990.6,0.027891
392,340461476,pyrethroid_resistant,1000,22138,2370,5369,14399,30796,30615,184375,988920,494460,3766,209,3675,175,2843,0,2150,392,387,26531.6,0.0265406
392,340461476,carbamate_resistant,1000,22315,2427,5373,14515,30772,30495,184769,1002640,501320,3773,225,3802,212,2999,0,2089,407,387,26137.6,0.0270532
392,340461476,organochlorines_resistant,1000,22330,2372,5352,14606,30851,30554,184358,1020920,510460,3870,220,3783,195,2959,0,2044,447,392,26548.6,0.0253162
393,340461476,pyrethroid_resistant,999,22268,2382,5323,14563,30958,30483,184289,989320,494660,3694,182,3675,214,2963,0,2085,381,367,26617.6,0.0268289
393,340461476,carbamate_resistant,999,22384,2456,5422,14506,30865,29944,184953,989480,494740,3716,216,3792,223,2945,0,2114,383,379,25953.6,0.0260688
393,340461476,organochlorines_resistant,999,22405,2369,5379,14657,30885,30357,184743,967440,483720,3732,187,3680,220,2942,0,2065,399,403,26163.6,0.0260046
394,340461476,pyrethroid_resistant,999,22429,2400,5297,14732,30906,30460,184234,1010280,505140,3826,209,3818,225,3079,0,2121,395,402,26672.6,0.026905
394,340461476,carbamate_resistant,999,22324,2427,5323,14574,30985,29984,184163,1000880,500440,3786,221,3770,197,2930,0,2192,403,395,26743.6,0.0262296
394,340461476,organochlorines_resistant,999,22384,2365,5352,14667,30884,30103,184949,1029280,514640,3805,208,3819,222,2944,0,2130,429,406,25957.6,0.0270442
395,340461476,pyrethroid_resistant,999,22468,2431,5271,14766,30883,30553,184222,1001280,500640,3915,198,3742,208,3000,0,2189,407,365,26684.6,0.0264012
395,340461476,carbamate_resistant,999,22439,2404,5337,14698,31033,29995,184274,1004400,502200,3718,224,3763,188,2978,0,2069,389,405,26632.6,0.0267201
395,340461476,organochlorines_resistant,999,22299,2325,5413,14561,30903,30156,184331,1021000,510500,3828,212,3763,212,2908,0,2196,371,426,26575.6,0.0252192
396,340461476,pyrethroid_resistant,999,22468,2415,5318,14735,30912,30384,185014,986160,493080,3721,210,3748,199,3038,0,2193,420,425,25892.6,0.0266505
396,340461476,carbamate_resistant,999,22281,2407,5269,14605,31118,29799,184850,1003240,501620,3772,236,3822,201,2894,0,2243,393,416,26056.6,0.026516
396,340461476,organochlorines_resistant,999,22483,2378,5376,14729,30964,30167,184345,983320,491660,3642,212,3786,196,3011,0,2062,371,394,26561.6,0.026029
397,340461476,pyrethroid_resistant,999,22348,2415,5339,14594,30810,30446,184500,1008440,504220,3827,207,3830,226,2936,0,2187,405,464,26406.6,0.026256
397,340461476,carbamate_resistant,999,22073,2415,5262,14396,30917,30165,184332,1004040,502020,3687,224,3793,224,2743,0,2162,391,398,26574.6,0.0259725
397,340461476,organochlorines_resistant,999,22511,2385,5413,14713,31017,30382,184317,1024440,512220,3839,206,3840,233,2911,0,2106,376,401,26589.6,0.0270122
398,340461476,pyrethroid_resistant,999,22316,2381,5388,14547,30761,30664,184953,1016600,508300,3779,217,3809,209,2905,0,2140,394,403,25953.6,0.0261856
398,340461476,carbamate_resistant,999,22053,2388,5236,14429,30932,30088,184451,999480,499740,3660,213,3643,215,2920,0,2164,388,388,26455.6,0.0264677
398,340461476,organochlorines_resistant,999,22324,2405,5333,14586,30813,30661,184918,1017680,508840,3830,202,3750,200,2829,0,2174,428,414,25988.6,0.0259553
399,340461476,pyrethroid_resistant,999,22415,2421,5378,14616,30851,30635,184064,996040,498020,3691,206,3790,212,2945,0,2048,394,404,26842.6,0.0255298
399,340461476,carbamate_resistant,999,22001,2368,5306,14327,31072,30087,184709,999800,499900,3777,217,3754,214,2877,0,2105,414,410,26197.6,0.0264694
399,340461476,organochlorines_resistant,999,22300,2388,5290,14622,30748,30434,184521,983560,491780,3731,201,3628,173,2903,0,2122,388,417,26385.6,0.0255371
