
Time,NodeID,TRANSITORY_M_Before_20,TRANSITORY_M_Before_30,TRANSITORY_M_Before_40,TRANSITORY_M_Before_50,TRANSITORY_M_After_20,TRANSITORY_M_After_30,TRANSITORY_M_After_40,TRANSITORY_M_After_50,TRANSITORY_F_Before_20,TRANSITORY_F_Before_40,TRANSITORY_F_After_20,TRANSITORY_F_After_40,INFORMAL_M_Before_20,INFORMAL_M_Before_40,INFORMAL_M_After_20,INFORMAL_M_After_40,INFORMAL_F_Before_20,INFORMAL_F_Before_30,INFORMAL_F_Before_40,INFORMAL_F_Before_50,INFORMAL_F_After_20,INFORMAL_F_After_30,INFORMAL_F_After_40,INFORMAL_F_After_50,MARITAL_M_Before_20,MARITAL_M_After_20,MARITAL_F_Before_10,MARITAL_F_Before_20,MARITAL_F_Before_30,MARITAL_F_Before_40,MARITAL_F_Before_50,MARITAL_F_After_10,MARITAL_F_After_20,MARITAL_F_After_30,MARITAL_F_After_40,MARITAL_F_After_50,COMMERCIAL_M_Before_50,COMMERCIAL_M_Before_85,COMMERCIAL_M_After_50,COMMERCIAL_M_After_85,COMMERCIAL_F_Before_50,COMMERCIAL_F_Before_85,COMMERCIAL_F_After_50,COMMERCIAL_F_After_85,TRANSITORY_LOW_M_20,TRANSITORY_LOW_M_30,TRANSITORY_LOW_M_40,TRANSITORY_LOW_M_50,TRANSITORY_LOW_F_20,TRANSITORY_LOW_F_40,TRANSITORY_HIGH_M_20,TRANSITORY_HIGH_M_30,TRANSITORY_HIGH_M_40,TRANSITORY_HIGH_M_50,TRANSITORY_HIGH_F_20,TRANSITORY_HIGH_F_40,INFORMAL_LOW_M_20,INFORMAL_LOW_M_40,INFORMAL_LOW_F_20,INFORMAL_LOW_F_30,INFORMAL_LOW_F_40,INFORMAL_LOW_F_50,INFORMAL_HIGH_M_20,INFORMAL_HIGH_M_40,INFORMAL_HIGH_F_20,INFORMAL_HIGH_F_30,INFORMAL_HIGH_F_40,INFORMAL_HIGH_F_50,MARITAL_LOW_M_20,MARITAL_LOW_F_10,MARITAL_LOW_F_20,MARITAL_LOW_F_30,MARITAL_LOW_F_40,MARITAL_LOW_F_50,MARITAL_HIGH_M_20,MARITAL_HIGH_F_10,MARITAL_HIGH_F_20,MARITAL_HIGH_F_30,MARITAL_HIGH_F_40,MARITAL_HIGH_F_50,COMMERCIAL_LOW_M_50,COMMERCIAL_LOW_M_85,COMMERCIAL_LOW_F_50,COMMERCIAL_LOW_F_85,COMMERCIAL_HIGH_M_50,COMMERCIAL_HIGH_M_85,COMMERCIAL_HIGH_F_50,COMMERCIAL_HIGH_F_85,desired_flow_TRANSITORY_M_20,desired_flow_TRANSITORY_M_30,desired_flow_TRANSITORY_M_40,desired_flow_TRANSITORY_M_50,desired_flow_TRANSITORY_F_20,desired_flow_TRANSITORY_F_40,desired_flow_INFORMAL_M_20,desired_flow_INFORMAL_M_40,desired_flow_INFORMAL_F_20,desired_flow_INFORMAL_F_30,desired_flow_INFORMAL_F_40,desired_flow_INFORMAL_F_50,desired_flow_MARITAL_M_20,desired_flow_MARITAL_F_10,desired_flow_MARITAL_F_20,desired_flow_MARITAL_F_30,desired_flow_MARITAL_F_40,desired_flow_MARITAL_F_50,desired_flow_COMMERCIAL_M_50,desired_flow_COMMERCIAL_M_85,desired_flow_COMMERCIAL_F_50,desired_flow_COMMERCIAL_F_85
209,1,6,27,11,10,2,0,0,0,11,58,0,17,5,7,0,0,15,25,28,11,13,22,26,6,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.603213,0.603213,0.603213,0.603213,0.723855,0.723855,0.603213,0.603213,0.603213,0.603213,0.723855,0.723855,0.628611,0.628611,0.188583,0.188583,0.188583,0.188583,0.628611,0.628611,0.188583,0.188583,0.188583,0.188583,9.39556e-05,0,0,0,0,0,9.39556e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80964,1.80964,1.80964,1.80964,3.61928,3.61928,1.88583,1.88583,0.942917,0.942917,0.942917,0.942917,0.241278,0.0723834,0.0482556,0.0241278,0.0241278,0.0723834,0,0,0,0
210,1,6,27,11,10,2,0,0,0,11,58,0,17,5,7,0,0,15,25,28,11,13,22,26,6,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.80279,1.80279,1.80279,1.80279,0.721115,0.721115,1.80279,1.80279,1.80279,1.80279,0.721115,0.721115,1.8787,1.8787,0.18787,0.18787,0.18787,0.18787,1.8787,1.8787,0.18787,0.18787,0.18787,0.18787,9.38925e-05,0,0,0,0,0,9.38925e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80279,1.80279,1.80279,1.80279,3.60558,3.60558,1.8787,1.8787,0.939348,0.939348,0.939348,0.939348,0.240365,0.0721094,0.048073,0.0240365,0.0240365,0.0721094,0,0,0,0
211,1,6,27,11,10,2,0,0,0,11,58,0,17,5,7,0,0,15,25,28,11,13,22,26,6,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.80313,1.80313,1.80313,1.80313,0.601044,0.601044,1.80313,1.80313,1.80313,1.80313,0.601044,0.601044,1.87905,1.87905,0.156588,0.156588,0.156588,0.156588,1.87905,1.87905,0.156588,0.156588,0.156588,0.156588,9.39103e-05,0,0,0,0,0,9.39103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80313,1.80313,1.80313,1.80313,3.60626,3.60626,1.87905,1.87905,0.939526,0.939526,0.939526,0.939526,0.24041,0.0721231,0.0480821,0.024041,0.024041,0.0721231,0,0,0,0
212,1,6,27,11,10,2,0,0,0,11,58,0,17,5,7,0,0,15,25,28,11,13,22,26,6,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.80073,1.80073,1.80073,1.80073,0.600244,0.600244,1.80073,1.80073,1.80073,1.80073,0.600244,0.600244,1.87655,1.87655,0.156379,0.156379,0.156379,0.156379,1.87655,1.87655,0.156379,0.156379,0.156379,0.156379,9.3969e-05,0,0,0,0,0,9.3969e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80073,1.80073,1.80073,1.80073,3.60147,3.60147,1.87655,1.87655,0.938277,0.938277,0.938277,0.938277,0.240091,0.0720272,0.0480182,0.0240091,0.0240091,0.0720272,0,0,0,0
213,1,6,27,11,10,2,0,0,0,11,58,0,17,5,7,0,0,15,25,28,11,13,22,26,6,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.897969,0.897969,0.897969,0.897969,0.897969,0.897969,0.897969,0.897969,0.897969,0.897969,0.897969,0.897969,0.935779,0.935779,0.233945,0.233945,0.233945,0.233945,0.935779,0.935779,0.233945,0.233945,0.233945,0.233945,9.39763e-05,0,0,0,0,0,9.39763e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79594,1.79594,1.79594,1.79594,3.59188,3.59188,1.87156,1.87156,0.935779,0.935779,0.935779,0.935779,0.239452,0.0718355,0.0478903,0.0239452,0.0239452,0.0718355,0,0,0,0
214,1,6,27,11,10,2,0,0,0,11,58,0,17,5,7,0,0,15,25,28,11,13,22,26,6,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.79217,1.79217,1.79217,1.79217,3.58434,3.58434,1.79217,1.79217,1.79217,1.79217,3.58434,3.58434,1.86763,1.86763,0.933816,0.933816,0.933816,0.933816,1.86763,1.86763,0.933816,0.933816,0.933816,0.933816,9.40005e-05,0,0,0,0,0,9.40005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79217,1.79217,1.79217,1.79217,3.58434,3.58434,1.86763,1.86763,0.933816,0.933816,0.933816,0.933816,0.238949,0.0716848,0.0477898,0.0238949,0.0238949,0.0716848,0,0,0,0
215,1,6,27,11,10,2,0,0,0,11,58,0,17,5,7,0,0,15,25,28,11,13,22,26,6,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58229,3.58229,0,0,0,0,3.58229,3.58229,0,0,0.93328,0.93328,0.93328,0.93328,0,0,0.93328,0.93328,0.93328,0.93328,9.40206e-05,0,0,0,0,0,9.40206e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79114,1.79114,1.79114,1.79114,3.58229,3.58229,1.86656,1.86656,0.93328,0.93328,0.93328,0.93328,0.238812,0.0716437,0.0477624,0.0238812,0.0238812,0.0716437,0,0,0,0
216,1,4,7,14,11,0,0,0,0,15,32,3,8,4,12,0,0,15,27,29,14,13,23,25,8,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895401,0.895401,0,0,0,0,0.895401,0.895401,0,0,0.233276,0.233276,0.233276,0.233276,0,0,0.233276,0.233276,0.233276,0.233276,9.40026e-05,0,0,0,0,0,9.40026e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7908,1.7908,1.7908,1.7908,3.5816,3.5816,1.8662,1.8662,0.933102,0.933102,0.933102,0.933102,0.238767,0.07163,0.0477533,0.0238767,0.0238767,0.07163,0,0,0,0
217,1,4,7,14,11,0,0,0,0,15,32,3,8,4,12,0,0,15,27,29,14,13,23,25,8,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.78875,1.78875,1.78875,1.78875,1.1925,1.1925,1.78875,1.78875,1.78875,1.78875,1.1925,1.1925,1.86406,1.86406,0.310677,0.310677,0.310677,0.310677,1.86406,1.86406,0.310677,0.310677,0.310677,0.310677,9.40799e-05,0,0,0,0,0,9.40799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78875,1.78875,1.78875,1.78875,3.57749,3.57749,1.86406,1.86406,0.932031,0.932031,0.932031,0.932031,0.238493,0.0715478,0.0476985,0.0238493,0.0238493,0.0715478,0,0,0,0
218,1,4,7,14,11,0,0,0,0,15,32,3,8,4,12,0,0,15,27,29,14,13,23,25,8,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5679,3.5679,0,0,0,0,3.5679,3.5679,0,0,0.929533,0.929533,0.929533,0.929533,0,0,0.929533,0.929533,0.929533,0.929533,9.41993e-05,0,0,0,0,0,9.41993e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78395,1.78395,1.78395,1.78395,3.5679,3.5679,1.85907,1.85907,0.929533,0.929533,0.929533,0.929533,0.237853,0.071356,0.0475707,0.0237853,0.0237853,0.071356,0,0,0,0
219,1,4,7,14,11,0,0,0,0,15,32,3,8,4,12,0,0,15,27,29,14,13,23,25,8,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.78224,1.78224,1.78224,1.78224,0.89112,0.89112,1.78224,1.78224,1.78224,1.78224,0.89112,0.89112,1.85728,1.85728,0.23216,0.23216,0.23216,0.23216,1.85728,1.85728,0.23216,0.23216,0.23216,0.23216,9.41462e-05,0,0,0,0,0,9.41462e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78224,1.78224,1.78224,1.78224,3.56448,3.56448,1.85728,1.85728,0.928641,0.928641,0.928641,0.928641,0.237625,0.0712875,0.047525,0.0237625,0.0237625,0.0712875,0,0,0,0
220,1,4,7,14,11,0,0,0,0,15,32,3,8,4,12,0,0,15,27,29,14,13,23,25,8,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.78121,1.78121,1.78121,1.78121,1.18747,1.18747,1.78121,1.78121,1.78121,1.78121,1.18747,1.18747,1.85621,1.85621,0.309368,0.309368,0.309368,0.309368,1.85621,1.85621,0.309368,0.309368,0.309368,0.309368,9.41292e-05,0,0,0,0,0,9.41292e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78121,1.78121,1.78121,1.78121,3.56242,3.56242,1.85621,1.85621,0.928105,0.928105,0.928105,0.928105,0.237488,0.0712464,0.0474976,0.0237488,0.0237488,0.0712464,0,0,0,0
221,1,4,7,14,11,0,0,0,0,15,32,3,8,4,12,0,0,15,27,29,14,13,23,25,8,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.890435,0.890435,0.890435,0.890435,0.890435,0.890435,0.890435,0.890435,0.890435,0.890435,0.890435,0.890435,0.927927,0.927927,0.231982,0.231982,0.231982,0.231982,0.927927,0.927927,0.231982,0.231982,0.231982,0.231982,9.41111e-05,0,0,0,0,0,9.41111e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78087,1.78087,1.78087,1.78087,3.56174,3.56174,1.85585,1.85585,0.927927,0.927927,0.927927,0.927927,0.237442,0.0712327,0.0474885,0.0237442,0.0237442,0.0712327,0,0,0,0
222,1,4,7,14,11,0,0,0,0,15,32,3,8,4,12,0,0,15,27,29,14,13,23,25,8,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.592596,0.592596,0.592596,0.592596,1.18519,1.18519,0.592596,0.592596,0.592596,0.592596,1.18519,1.18519,0.617547,0.617547,0.308774,0.308774,0.308774,0.308774,0.617547,0.617547,0.308774,0.308774,0.308774,0.308774,9.41722e-05,0,0,0,0,0,9.41722e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77779,1.77779,1.77779,1.77779,3.55558,3.55558,1.85264,1.85264,0.926321,0.926321,0.926321,0.926321,0.237031,0.0711094,0.0474063,0.0237031,0.0237031,0.0711094,0,0,0,0
223,1,3,9,13,10,0,0,0,0,15,31,2,9,4,16,0,0,14,28,27,15,12,26,22,4,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.590884,0.590884,0.590884,0.590884,3.5453,3.5453,0.590884,0.590884,0.590884,0.590884,3.5453,3.5453,0.615763,0.615763,0.923644,0.923644,0.923644,0.923644,0.615763,0.615763,0.923644,0.923644,0.923644,0.923644,9.41995e-05,0,0,0,0,0,9.41995e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77265,1.77265,1.77265,1.77265,3.5453,3.5453,1.84729,1.84729,0.923644,0.923644,0.923644,0.923644,0.236347,0.070904,0.0472693,0.0236347,0.0236347,0.070904,0,0,0,0
224,1,3,9,13,10,0,0,0,0,15,31,2,9,4,16,0,0,14,28,27,15,12,26,22,4,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.589628,0.589628,0.589628,0.589628,3.53777,3.53777,0.589628,0.589628,0.589628,0.589628,3.53777,3.53777,0.614454,0.614454,0.921681,0.921681,0.921681,0.921681,0.614454,0.614454,0.921681,0.921681,0.921681,0.921681,9.42246e-05,0,0,0,0,0,9.42246e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76888,1.76888,1.76888,1.76888,3.53777,3.53777,1.84336,1.84336,0.921681,0.921681,0.921681,0.921681,0.235844,0.0707533,0.0471688,0.0235844,0.0235844,0.0707533,0,0,0,0
225,1,3,9,13,10,0,0,0,0,15,31,2,9,4,16,0,0,14,28,27,15,12,26,22,4,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.881017,0.881017,0.881017,0.881017,3.52407,3.52407,0.881017,0.881017,0.881017,0.881017,3.52407,3.52407,0.918112,0.918112,0.918112,0.918112,0.918112,0.918112,0.918112,0.918112,0.918112,0.918112,0.918112,0.918112,9.41607e-05,0,0,0,0,0,9.41607e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76203,1.76203,1.76203,1.76203,3.52407,3.52407,1.83622,1.83622,0.918112,0.918112,0.918112,0.918112,0.234931,0.0704793,0.0469862,0.0234931,0.0234931,0.0704793,0,0,0,0
226,1,3,9,13,10,0,0,0,0,15,31,2,9,4,16,0,0,14,28,27,15,12,26,22,4,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43215e-05,0,0,0,0,0,9.43215e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75655,1.75655,1.75655,1.75655,3.51311,3.51311,1.83051,1.83051,0.915257,0.915257,0.915257,0.915257,0.2342,0.0702601,0.0468401,0.02342,0.02342,0.0702601,0,0,0,0
227,1,3,9,13,10,0,0,0,0,15,31,2,9,4,16,0,0,14,28,27,15,12,26,22,4,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.75553,1.75553,1.75553,1.75553,1.75553,1.75553,1.75553,1.75553,1.75553,1.75553,1.75553,1.75553,1.82944,1.82944,0.457361,0.457361,0.457361,0.457361,1.82944,1.82944,0.457361,0.457361,0.457361,0.457361,9.44185e-05,0,0,0,0,0,9.44185e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75553,1.75553,1.75553,1.75553,3.51105,3.51105,1.82944,1.82944,0.914722,0.914722,0.914722,0.914722,0.234063,0.070219,0.0468127,0.0234063,0.0234063,0.070219,0,0,0,0
228,1,3,9,13,10,0,0,0,0,15,31,2,9,4,16,0,0,14,28,27,15,12,26,22,4,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.509,3.509,0,0,0,0,3.509,3.509,0,0,0.914187,0.914187,0.914187,0.914187,0,0,0.914187,0.914187,0.914187,0.914187,9.44394e-05,0,0,0,0,0,9.44394e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7545,1.7545,1.7545,1.7545,3.509,3.509,1.82837,1.82837,0.914187,0.914187,0.914187,0.914187,0.233926,0.0701779,0.0467853,0.0233926,0.0233926,0.0701779,0,0,0,0
229,1,3,9,13,10,0,0,0,0,15,31,2,9,4,16,0,0,14,28,27,15,12,26,22,4,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.877763,0.877763,0.877763,0.877763,0.877763,0.877763,0.877763,0.877763,0.877763,0.877763,0.877763,0.877763,0.914722,0.914722,0.22868,0.22868,0.22868,0.22868,0.914722,0.914722,0.22868,0.22868,0.22868,0.22868,9.45329e-05,0,0,0,0,0,9.45329e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75553,1.75553,1.75553,1.75553,3.51105,3.51105,1.82944,1.82944,0.914722,0.914722,0.914722,0.914722,0.234063,0.070219,0.0468127,0.0234063,0.0234063,0.070219,0,0,0,0
230,1,1,18,15,12,1,0,0,0,9,40,0,4,6,13,0,0,13,34,25,8,9,30,20,2,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.75107,1.75107,1.75107,1.75107,0.70043,0.70043,1.75107,1.75107,1.75107,1.75107,0.70043,0.70043,1.8248,1.8248,0.18248,0.18248,0.18248,0.18248,1.8248,1.8248,0.18248,0.18248,0.18248,0.18248,9.45988e-05,0,0,0,0,0,9.45988e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75107,1.75107,1.75107,1.75107,3.50215,3.50215,1.8248,1.8248,0.912402,0.912402,0.912402,0.912402,0.23347,0.0700409,0.046694,0.023347,0.023347,0.0700409,0,0,0,0
231,1,1,18,15,12,1,0,0,0,9,40,0,4,6,13,0,0,13,34,25,8,9,30,20,2,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74696,1.74696,0,0,0,0,1.74696,1.74696,0,0,0.45513,0.45513,0.45513,0.45513,0,0,0.45513,0.45513,0.45513,0.45513,9.46068e-05,0,0,0,0,0,9.46068e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74696,1.74696,1.74696,1.74696,3.49393,3.49393,1.82052,1.82052,0.910261,0.910261,0.910261,0.910261,0.232922,0.0698766,0.0465844,0.0232922,0.0232922,0.0698766,0,0,0,0
232,1,1,18,15,12,1,0,0,0,9,40,0,4,6,13,0,0,13,34,25,8,9,30,20,2,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.43657,0.43657,0.43657,0.43657,1.74628,1.74628,0.43657,0.43657,0.43657,0.43657,1.74628,1.74628,0.454952,0.454952,0.454952,0.454952,0.454952,0.454952,0.454952,0.454952,0.454952,0.454952,0.454952,0.454952,9.45313e-05,0,0,0,0,0,9.45313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74628,1.74628,1.74628,1.74628,3.49256,3.49256,1.81981,1.81981,0.909904,0.909904,0.909904,0.909904,0.232831,0.0698492,0.0465661,0.0232831,0.0232831,0.0698492,0,0,0,0
233,1,1,18,15,12,1,0,0,0,9,40,0,4,6,13,0,0,13,34,25,8,9,30,20,2,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.436484,0.436484,0.436484,0.436484,1.16396,1.16396,0.436484,0.436484,0.436484,0.436484,1.16396,1.16396,0.454863,0.454863,0.303242,0.303242,0.303242,0.303242,0.454863,0.454863,0.303242,0.303242,0.303242,0.303242,9.45511e-05,0,0,0,0,0,9.45511e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74594,1.74594,1.74594,1.74594,3.49187,3.49187,1.81945,1.81945,0.909725,0.909725,0.909725,0.909725,0.232785,0.0698355,0.046557,0.0232785,0.0232785,0.0698355,0,0,0,0
234,1,1,18,15,12,1,0,0,0,9,40,0,4,6,13,0,0,13,34,25,8,9,30,20,2,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.74114,1.74114,1.74114,1.74114,1.16076,1.16076,1.74114,1.74114,1.74114,1.74114,1.16076,1.16076,1.81445,1.81445,0.302409,0.302409,0.302409,0.302409,1.81445,1.81445,0.302409,0.302409,0.302409,0.302409,9.46374e-05,0,0,0,0,0,9.46374e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74114,1.74114,1.74114,1.74114,3.48229,3.48229,1.81445,1.81445,0.907227,0.907227,0.907227,0.907227,0.232146,0.0696437,0.0464291,0.0232146,0.0232146,0.0696437,0,0,0,0
235,1,1,18,15,12,1,0,0,0,9,40,0,4,6,13,0,0,13,34,25,8,9,30,20,2,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15871,1.15871,0,0,0,0,1.15871,1.15871,0,0,0.301874,0.301874,0.301874,0.301874,0,0,0.301874,0.301874,0.301874,0.301874,9.47403e-05,0,0,0,0,0,9.47403e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73806,1.73806,1.73806,1.73806,3.47612,3.47612,1.81124,1.81124,0.905621,0.905621,0.905621,0.905621,0.231735,0.0695204,0.0463469,0.0231735,0.0231735,0.0695204,0,0,0,0
236,1,1,18,15,12,1,0,0,0,9,40,0,4,6,13,0,0,13,34,25,8,9,30,20,2,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46859,3.46859,0,0,0,0,3.46859,3.46859,0,0,0.903658,0.903658,0.903658,0.903658,0,0,0.903658,0.903658,0.903658,0.903658,9.46897e-05,0,0,0,0,0,9.46897e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73429,1.73429,1.73429,1.73429,3.46859,3.46859,1.80732,1.80732,0.903658,0.903658,0.903658,0.903658,0.231232,0.0693697,0.0462465,0.0231232,0.0231232,0.0693697,0,0,0,0
237,1,7,14,8,9,1,0,0,0,8,34,0,5,1,15,0,0,11,32,24,6,9,29,16,3,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.73121,1.73121,1.73121,1.73121,0,0,1.73121,1.73121,1.73121,1.73121,0,0,1.8041,1.8041,0,0,0,0,1.8041,1.8041,0,0,0,0,9.46377e-05,0,0,0,0,0,9.46377e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73121,1.73121,1.73121,1.73121,3.46242,3.46242,1.8041,1.8041,0.902052,0.902052,0.902052,0.902052,0.230821,0.0692464,0.0461643,0.0230821,0.0230821,0.0692464,0,0,0,0
238,1,7,14,8,9,1,0,0,0,8,34,0,5,1,15,0,0,11,32,24,6,9,29,16,3,35,29,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.863722,0.863722,0.863722,0.863722,3.45489,3.45489,0.863722,0.863722,0.863722,0.863722,3.45489,3.45489,0.900089,0.900089,0.900089,0.900089,0.900089,0.900089,0.900089,0.900089,0.900089,0.900089,0.900089,0.900089,9.46258e-05,0,0,0,0,0,9.46258e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72744,1.72744,1.72744,1.72744,3.45489,3.45489,1.80018,1.80018,0.900089,0.900089,0.900089,0.900089,0.230319,0.0690957,0.0460638,0.0230319,0.0230319,0.0690957,0,0,0,0
239,1,7,14,8,9,1,0,0,0,8,34,0,5,1,15,0,0,11,32,24,6,9,29,16,3,39,38,0,1,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1.72642,1.72642,1.72642,1.72642,1.15094,1.15094,1.72642,1.72642,1.72642,1.72642,1.15094,1.15094,1.79911,1.79911,0.299851,0.299851,0.299851,0.299851,1.79911,1.79911,0.299851,0.299851,0.299851,0.299851,9.47252e-05,0,0,0,0,0,9.47252e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72642,1.72642,1.72642,1.72642,3.45283,3.45283,1.79911,1.79911,0.899554,0.899554,0.899554,0.899554,0.230182,0.0690546,0.0460364,0.0230182,0.0230182,0.0690546,0,0,0,0
240,1,7,14,8,9,1,0,0,0,8,34,0,5,1,15,0,0,11,32,24,6,9,29,16,3,39,38,0,1,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72539,1.72539,0,0,0,0,1.72539,1.72539,0,0,0.449509,0.449509,0.449509,0.449509,0,0,0.449509,0.449509,0.449509,0.449509,9.46298e-05,0,0,0,0,0,9.46298e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72539,1.72539,1.72539,1.72539,3.45078,3.45078,1.79804,1.79804,0.899019,0.899019,0.899019,0.899019,0.230045,0.0690136,0.046009,0.0230045,0.0230045,0.0690136,0,0,0,0
241,1,7,14,8,9,1,0,0,0,8,34,0,5,1,15,0,0,11,32,24,6,9,29,16,3,39,38,0,1,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.861667,0.861667,0.861667,0.861667,1.72333,1.72333,0.861667,0.861667,0.861667,0.861667,1.72333,1.72333,0.897948,0.897948,0.448974,0.448974,0.448974,0.448974,0.897948,0.897948,0.448974,0.448974,0.448974,0.448974,9.4595e-05,0,0,0,0,0,9.4595e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72333,1.72333,1.72333,1.72333,3.44667,3.44667,1.7959,1.7959,0.897948,0.897948,0.897948,0.897948,0.229771,0.0689314,0.0459542,0.0229771,0.0229771,0.0689314,0,0,0,0
242,1,7,14,8,9,1,0,0,0,8,34,0,5,1,15,0,0,11,32,24,6,9,29,16,3,39,38,0,1,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72231,1.72231,0,0,0,0,1.72231,1.72231,0,0,0.448706,0.448706,0.448706,0.448706,0,0,0.448706,0.448706,0.448706,0.448706,9.45386e-05,0,0,0,0,0,9.45386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72231,1.72231,1.72231,1.72231,3.44461,3.44461,1.79482,1.79482,0.897412,0.897412,0.897412,0.897412,0.229634,0.0688903,0.0459268,0.0229634,0.0229634,0.0688903,0,0,0,0
