Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
611,3,1002,7551,558,4311,2682,10322,10195,248760,306160,153080,2478,154,0,0,991,0,777,259,0,26608.8,0.0829576,154,154,0,2682,4311,19,539,1226,1098,154,15447,4603,29518,28769012,0,0,637,716
611,4,998,7487,497,4015,2975,10366,10080,248486,298400,149200,2465,152,0,0,993,0,744,271,0,26882.8,0.0832321,152,152,0,2975,4015,28,469,1295,1018,152,12475,3477,25252,25096959,0,0,562,526
612,1,998,7724,225,2078,5421,10427,10383,248689,332760,166380,2547,60,0,0,983,0,734,264,0,26679.8,0.077416,60,60,0,5421,2078,103,122,1966,521,60,3749,708,8742,7803432,0,0,133,206
612,2,1003,7660,503,4193,2964,10413,10322,248814,320880,160440,2590,165,0,0,1054,0,722,295,0,26554.8,0.0846858,165,165,0,2964,4193,14,489,1358,1067,165,13612,3623,27240,24389868,0,0,498,589
612,3,1001,7670,572,4329,2769,10351,10284,248579,322360,161180,2632,180,0,0,1027,0,636,273,0,26789.8,0.0869113,180,180,0,2769,4329,20,552,1288,1164,180,15397,4756,29639,29804450,0,0,645,724
612,4,998,7453,503,4003,2947,10342,10200,248529,314480,157240,2545,146,0,0,958,0,713,279,0,26839.8,0.0900896,146,146,0,2947,4003,29,474,1356,1043,146,12450,3544,25174,24235365,0,0,562,538
613,1,1000,7758,222,2131,5405,10443,10384,248584,352520,176260,2613,69,0,0,1013,0,746,230,0,26784.8,0.0801772,69,69,0,5405,2131,95,127,2008,536,69,3814,696,9070,7830084,0,0,128,202
613,2,1003,7775,516,4281,2978,10489,10297,248616,314440,157220,2601,150,0,0,1020,0,660,244,0,26752.8,0.082756,150,150,0,2978,4281,18,498,1383,1068,150,13829,3697,27682,24983016,0,0,498,608
613,3,999,7662,587,4358,2717,10263,10400,248733,318280,159140,2596,169,0,0,966,0,712,265,0,26635.8,0.0831051,169,169,0,2717,4358,20,567,1330,1097,169,15406,4786,29642,29823846,0,0,644,718
613,4,998,7435,478,3995,2962,10332,10215,248760,315240,157620,2551,146,0,0,982,0,716,285,0,26608.8,0.0853464,146,146,0,2962,3995,26,452,1372,1033,146,12230,3540,24889,23241134,0,0,568,513
614,1,999,7765,229,2117,5419,10479,10338,248474,346040,173020,2611,66,0,0,998,0,730,260,0,26894.8,0.0759808,66,66,0,5419,2117,99,130,2047,498,66,3798,752,8971,8430548,0,0,133,216
614,2,1003,7738,522,4267,2949,10547,10239,248615,319960,159980,2599,150,0,0,995,0,750,283,0,26753.8,0.0850806,150,150,0,2949,4267,19,503,1362,1087,150,13712,3543,27726,24874663,0,0,486,612
614,3,999,7683,579,4296,2808,10298,10493,248165,305280,152640,2473,163,0,0,1016,0,742,257,0,27203.8,0.0836865,163,163,0,2808,4296,18,561,1270,1040,163,15004,4609,28722,29025963,0,0,636,698
614,4,999,7487,464,3991,3032,10338,10249,248707,301960,150980,2481,144,0,0,1020,0,713,251,0,26661.8,0.0844079,144,144,0,3032,3991,26,438,1354,983,144,12057,3435,24728,22342185,0,0,543,504
615,1,999,7791,235,2097,5459,10508,10386,248624,337280,168640,2574,74,0,0,1012,0,716,270,0,26744.8,0.0777215,74,74,0,5459,2097,103,132,1965,535,74,3760,750,8833,8550880,0,0,137,222
615,2,1003,7760,520,4309,2931,10593,10229,249042,323600,161800,2619,168,0,0,970,0,697,251,0,26326.8,0.0836159,168,168,0,2931,4309,18,502,1368,1083,168,13864,3522,27971,25008930,0,0,485,607
615,3,999,7712,552,4295,2865,10256,10455,248507,322640,161320,2646,181,0,0,1022,0,718,275,0,26861.8,0.0891108,181,181,0,2865,4295,13,539,1327,1138,181,14952,4484,28673,27993196,0,0,603,677
615,4,999,7454,438,3997,3019,10327,10350,248736,310800,155400,2567,136,0,0,968,0,712,289,0,26632.8,0.0882956,136,136,0,3019,3997,24,414,1394,1037,136,11923,3190,24471,21251437,0,0,513,474
616,1,999,7755,244,2113,5398,10512,10414,248867,357120,178560,2655,84,0,0,972,0,713,296,0,26501.8,0.0792954,84,84,0,5398,2113,99,145,2005,566,84,3800,786,8945,8864772,0,0,140,235
616,2,1001,7800,517,4312,2971,10593,10237,248338,323880,161940,2585,157,0,0,1012,0,715,258,0,27030.8,0.0813558,157,157,0,2971,4312,25,492,1347,1081,157,13788,3705,27955,25783197,0,0,500,620
616,3,1001,7735,562,4250,2923,10312,10316,248709,320000,160000,2609,162,0,0,1052,0,764,263,0,26659.8,0.0832561,162,162,0,2923,4250,16,546,1334,1113,162,14920,4566,28608,28224577,0,0,635,674
616,4,999,7475,471,3886,3118,10402,10342,248403,308960,154480,2499,143,0,0,1003,0,727,255,0,26965.8,0.085691,143,143,0,3118,3886,36,435,1362,994,143,11692,3407,24032,22940915,0,0,518,495
617,1,1000,7777,242,2121,5414,10523,10347,248699,351680,175840,2615,66,0,0,983,0,709,251,0,26669.8,0.0742097,66,66,0,5414,2121,99,143,2009,540,66,3806,824,8918,8747812,0,0,142,242
617,2,1002,7809,508,4292,3009,10613,10258,248838,321000,160500,2597,151,0,0,1028,0,751,269,0,26530.8,0.0834592,151,151,0,3009,4292,20,488,1363,1083,151,13815,3698,27823,25553394,0,0,484,609
617,3,1000,7703,543,4285,2875,10353,10206,249285,313520,156760,2593,165,0,0,994,0,774,251,0,26083.8,0.0833117,165,165,0,2875,4285,16,527,1386,1042,165,14777,4421,28239,27885796,0,0,635,653
617,4,998,7451,472,3861,3118,10376,10339,249009,307320,153660,2518,137,0,0,985,0,723,287,0,26359.8,0.0872791,137,137,0,3118,3861,35,437,1397,984,137,11512,3303,23717,22773946,0,0,511,472
618,1,999,7793,244,2116,5433,10492,10357,248696,342880,171440,2569,66,0,0,1009,0,752,238,0,26672.8,0.0758353,66,66,0,5433,2116,107,137,1981,522,66,3812,860,8970,8664570,0,0,149,238
618,2,1003,7801,494,4329,2978,10633,10218,248401,326600,163300,2659,161,0,0,950,0,689,271,0,26967.8,0.0826503,161,161,0,2978,4329,22,472,1386,1112,161,13834,3622,27931,24801197,0,0,480,591
618,3,998,7708,547,4216,2945,10409,10217,248912,315600,157800,2559,173,0,0,1002,0,728,268,0,26456.8,0.0831964,173,173,0,2945,4216,17,530,1319,1067,173,14510,4404,27793,27901156,0,0,637,652
618,4,1000,7496,470,3881,3145,10380,10375,248383,310520,155260,2513,147,0,0,1011,0,715,253,0,26985.8,0.085773,147,147,0,3145,3881,28,442,1361,1005,147,11483,3321,23817,23116826,0,0,504,479
619,1,998,7765,230,2091,5444,10612,10219,248834,336960,168480,2578,75,0,0,1004,0,772,259,0,26534.8,0.0777903,75,75,0,5444,2091,94,136,1950,553,75,3775,759,8876,7679908,0,0,125,216
619,2,1003,7760,496,4297,2967,10641,10189,248653,325280,162640,2558,142,0,0,982,0,765,261,0,26715.8,0.0825712,142,142,0,2967,4297,23,473,1326,1090,142,13755,3554,27697,23938021,0,0,473,600
619,3,1000,7732,554,4206,2972,10376,10340,248711,317880,158940,2597,165,0,0,1014,0,708,280,0,26657.8,0.08383,165,165,0,2972,4206,13,541,1356,1076,165,14425,4434,27691,27809612,0,0,641,667
619,4,999,7565,466,3861,3238,10433,10439,248831,310360,155180,2543,134,0,0,1018,0,677,272,0,26537.8,0.086905,134,134,0,3238,3861,20,446,1443,966,134,11481,3299,23824,23504581,0,0,497,488
620,1,998,7813,232,2106,5475,10522,10258,248212,351920,175960,2640,68,0,0,1027,0,727,252,0,27156.8,0.0787475,68,68,0,5475,2106,95,137,2051,521,68,3787,754,8880,7718174,0,0,128,215
620,2,1002,7817,498,4306,3013,10505,10213,248972,325640,162820,2609,141,0,0,1030,0,725,247,0,26396.8,0.0821315,141,141,0,3013,4306,20,478,1377,1091,141,13718,3615,27830,24266022,0,0,484,604
620,3,1001,7636,544,4212,2880,10453,10404,248690,327440,163720,2639,157,0,0,917,0,735,279,0,26678.8,0.083861,157,157,0,2880,4212,18,526,1375,1107,157,14465,4333,27720,27546865,0,0,618,650
620,4,999,7641,472,3893,3276,10526,10313,248611,314040,157020,2566,133,0,0,1037,0,705,256,0,26757.8,0.0855063,133,133,0,3276,3893,23,449,1431,1002,133,11622,3285,24111,23747258,0,0,484,500
621,1,999,7798,247,2156,5395,10526,10260,248869,340560,170280,2618,66,0,0,988,0,723,281,0,26499.8,0.0771674,66,66,0,5395,2156,96,151,2022,530,66,3894,817,9206,7922939,0,0,133,237
621,2,1002,7822,519,4345,2958,10515,10270,248515,328160,164080,2656,152,0,0,981,0,719,261,0,26853.8,0.0810611,152,152,0,2958,4345,15,504,1413,1091,152,13988,3818,28252,25495547,0,0,508,626
621,3,1000,7607,549,4119,2939,10464,10346,248613,314280,157140,2475,177,0,0,1015,0,769,275,0,26755.8,0.0814768,177,177,0,2939,4119,24,525,1269,1029,177,14073,4375,26960,28094136,0,0,623,655
621,4,999,7662,460,3923,3279,10549,10233,248686,322680,161340,2638,145,0,0,968,0,696,246,0,26682.8,0.0852049,145,145,0,3279,3923,23,437,1467,1026,145,11600,3195,24199,22995597,0,0,485,489
622,1,999,7713,235,2167,5311,10539,10347,248419,343000,171500,2594,80,0,0,952,0,739,297,0,26949.8,0.0778123,80,80,0,5311,2167,90,145,1972,542,80,3916,804,9261,7272558,0,0,134,226
622,2,1002,7817,528,4351,2938,10537,10233,248715,320600,160300,2601,146,0,0,980,0,698,286,0,26653.8,0.0818313,146,146,0,2938,4351,11,517,1358,1097,146,14034,3859,28442,26098254,0,0,516,624
622,3,1000,7673,548,4146,2979,10507,10229,248372,321600,160800,2628,173,0,0,1046,0,718,264,0,26996.8,0.0851335,173,173,0,2979,4146,24,524,1386,1069,173,14064,4526,27187,28530523,0,0,639,677
622,4,999,7676,460,3893,3323,10488,10232,248746,320280,160140,2505,144,0,0,1033,0,730,289,0,26622.8,0.0826911,144,144,0,3323,3893,26,434,1420,941,144,11431,3165,23946,22790966,0,0,466,490
623,1,1001,7729,228,2197,5304,10517,10417,248879,358760,179380,2599,73,0,0,1008,0,741,253,0,26489.8,0.0785707,73,73,0,5304,2197,100,128,2013,513,73,3970,774,9359,7100882,0,0,138,214
623,2,1002,7759,528,4310,2921,10531,10310,248508,331000,165500,2624,158,0,0,949,0,734,271,0,26860.8,0.0831371,158,158,0,2921,4310,9,519,1361,1105,158,13947,3840,28306,25723494,0,0,515,612
623,3,999,7701,541,4156,3004,10503,10169,249078,323600,161800,2649,150,0,0,1029,0,735,267,0,26290.8,0.0839451,150,150,0,3004,4156,18,523,1414,1085,150,13988,4454,27130,27528592,0,0,623,650
623,4,998,7733,461,3864,3408,10435,10140,248609,317080,158540,2623,128,0,0,1060,0,716,286,0,26759.8,0.0831234,128,128,0,3408,3864,26,435,1489,1006,128,11344,3201,23862,22938881,0,0,467,494
624,1,1001,7742,235,2135,5372,10582,10238,248626,334440,167220,2554,69,0,0,1021,0,781,228,0,26742.8,0.073837,69,69,0,5372,2135,105,130,1908,577,69,3925,751,9157,6957025,0,0,143,213
624,2,1002,7750,530,4300,2920,10526,10229,248898,337080,168540,2671,180,0,0,978,0,698,290,0,26470.8,0.0811503,180,180,0,2920,4300,12,518,1340,1151,180,13905,3859,28221,26719169,0,0,517,617
624,3,999,7676,543,4135,2998,10563,10210,248842,304800,152400,2544,170,0,0,971,0,744,253,0,26526.8,0.0812446,170,170,0,2998,4135,21,522,1361,1013,170,13911,4368,27035,27539873,0,0,606,640
624,4,998,7665,439,3895,3331,10381,10322,248473,335920,167960,2695,147,0,0,943,0,747,261,0,26895.8,0.0843943,147,147,0,3331,3895,24,415,1532,1016,147,11247,3061,23757,22180788,0,0,438,479
625,1,1002,7722,251,2170,5301,10603,10205,248779,340000,170000,2602,63,0,0,957,0,715,259,0,26589.8,0.0799628,63,63,0,5301,2170,107,144,2007,532,63,4004,840,9425,7640377,0,0,151,235
625,2,1002,7794,515,4294,2985,10453,10206,248393,316400,158200,2559,160,0,0,1033,0,712,279,0,26975.8,0.0785296,160,160,0,2985,4294,13,502,1335,1064,160,13844,3641,27893,25718554,0,0,507,592
625,3,998,7705,532,4136,3037,10469,10184,248873,321240,160620,2595,160,0,0,990,0,689,272,0,26495.8,0.08703,160,160,0,3037,4136,21,511,1387,1048,160,13665,4300,26656,27177782,0,0,586,625
625,4,998,7602,451,3873,3278,10356,10241,248507,311320,155660,2464,128,0,0,930,0,748,246,0,26861.8,0.0800659,128,128,0,3278,3873,21,430,1374,962,128,11073,3096,23367,22343292,0,0,457,492
626,1,1003,7733,251,2125,5357,10575,10178,248694,350440,175220,2600,77,0,0,996,0,728,258,0,26674.8,0.0782051,77,77,0,5357,2125,109,142,1969,554,77,3952,796,9166,7702754,0,0,145,223
626,2,1002,7734,514,4295,2925,10430,10170,248826,327600,163800,2664,142,0,0,955,0,739,275,0,26542.8,0.0852584,142,142,0,2925,4295,14,500,1435,1087,142,13822,3677,27691,25388987,0,0,514,588
626,3,998,7708,527,4116,3065,10439,10330,248550,331560,165780,2649,156,0,0,1012,0,747,263,0,26818.8,0.0824796,156,156,0,3065,4116,23,504,1383,1110,156,13500,4229,26488,26660061,0,0,578,610
626,4,997,7672,448,3812,3412,10407,10148,248512,316120,158060,2486,126,0,0,1049,0,718,260,0,26856.8,0.0862834,126,126,0,3412,3812,25,423,1391,969,126,10928,2998,23018,21878474,0,0,449,481
627,1,1003,7741,263,2081,5397,10462,10239,248633,341640,170820,2614,78,0,0,1027,0,729,291,0,26735.8,0.0761179,78,78,0,5397,2081,113,150,1986,550,78,3888,825,8971,7863822,0,0,154,229
627,2,1001,7710,518,4235,2957,10460,10202,248873,325040,162520,2590,170,0,0,1015,0,766,272,0,26495.8,0.0810218,170,170,0,2957,4235,23,495,1321,1099,170,13650,3741,27474,25392381,0,0,514,589
627,3,999,7695,513,4154,3028,10361,10365,249014,314280,157140,2573,164,0,0,960,0,717,255,0,26354.8,0.0808866,164,164,0,3028,4154,26,487,1380,1029,164,13544,4150,26602,26514898,0,0,557,598
627,4,997,7658,463,3843,3352,10350,10236,248475,348040,174020,2745,156,0,0,979,0,719,275,0,26893.8,0.0849575,156,156,0,3352,3843,28,435,1569,1020,156,10991,2996,23289,22610574,0,0,453,491
628,1,1002,7635,251,2119,5265,10536,10282,248809,345040,172520,2629,74,0,0,943,0,760,290,0,26559.8,0.0782571,74,74,0,5265,2119,115,136,2020,535,74,3978,798,9091,8070645,0,0,158,215
628,2,1002,7747,513,4273,2961,10422,10224,249276,312480,156240,2572,138,0,0,1003,0,731,235,0,26092.8,0.0815153,138,138,0,2961,4273,21,492,1348,1086,138,13669,3654,27551,25027580,0,0,513,586
628,3,999,7691,516,4114,3061,10453,10285,248695,318280,159140,2539,163,0,0,994,0,746,254,0,26673.8,0.0838575,163,163,0,3061,4114,28,488,1365,1011,163,13343,4246,26321,26928359,0,0,549,601
628,4,997,7650,457,3745,3448,10418,10220,249033,299640,149820,2413,122,0,0,1012,0,763,254,0,26335.8,0.077272,122,122,0,3448,3745,34,423,1372,919,122,10717,3026,22722,22609150,0,0,456,485
629,1,1002,7621,241,2161,5219,10594,10301,248819,342680,171340,2516,71,0,0,966,0,732,251,0,26549.8,0.0769759,71,71,0,5219,2161,112,129,1930,515,71,4047,774,9125,8020142,0,0,157,202
629,2,1002,7710,523,4258,2929,10382,10258,248617,326640,163320,2639,153,0,0,966,0,738,261,0,26751.8,0.0835021,153,153,0,2929,4258,22,501,1392,1094,153,13625,3668,27439,25708638,0,0,524,606
629,3,998,7694,512,4129,3053,10514,10232,248749,328080,164040,2637,143,0,0,978,0,704,274,0,26619.8,0.0838059,143,143,0,3053,4129,27,485,1397,1097,143,13152,4023,26117,25972064,0,0,538,598
629,4,998,7556,453,3706,3397,10367,10272,248399,311880,155940,2546,128,0,0,915,0,736,271,0,26969.8,0.0878913,128,128,0,3397,3706,32,421,1491,927,128,10448,3071,22088,22401336,0,0,455,488
630,1,1001,7649,246,2133,5270,10564,10276,248785,337040,168520,2530,75,0,0,1004,0,722,254,0,26583.8,0.0774768,75,75,0,5270,2133,107,139,1932,523,75,3972,792,8933,8391378,0,0,163,205
630,2,1001,7709,502,4285,2922,10345,10339,248898,322840,161420,2580,165,0,0,958,0,710,246,0,26470.8,0.0818998,165,165,0,2922,4285,30,472,1330,1085,165,13666,3647,27475,25429458,0,0,513,595
630,3,999,7815,502,4139,3174,10503,10193,248451,321440,160720,2565,157,0,0,1094,0,709,266,0,26917.8,0.081138,157,157,0,3174,4139,25,477,1354,1054,157,13042,3889,26061,25402189,0,0,531,594
630,4,999,7511,459,3618,3434,10448,10105,248589,343040,171520,2654,150,0,0,962,0,731,277,0,26779.8,0.0864748,150,150,0,3434,3618,39,420,1478,1026,150,10273,3044,21727,23331288,0,0,452,483
631,1,1001,7604,256,2146,5202,10634,10211,248862,343120,171560,2620,71,0,0,941,0,723,265,0,26506.8,0.0788742,71,71,0,5202,2146,111,145,1976,573,71,3972,808,8943,8792151,0,0,165,211
631,2,1001,7727,522,4241,2964,10455,10242,249094,318840,159420,2543,145,0,0,990,0,709,263,0,26274.8,0.0819934,145,145,0,2964,4241,31,491,1311,1087,145,13601,3806,27502,26600983,0,0,534,610
631,3,999,7801,517,4092,3192,10423,10189,248928,318480,159240,2653,153,0,0,1021,0,732,302,0,26440.8,0.0837411,153,153,0,3192,4092,30,487,1468,1032,153,12837,4031,25643,26108730,0,0,547,597
631,4,999,7617,458,3625,3534,10482,9947,248894,306960,153480,2467,121,0,0,1021,0,673,241,0,26474.8,0.078066,121,121,0,3534,3625,45,413,1458,888,121,10197,3130,21598,23609144,0,0,474,488
632,1,1002,7639,255,2136,5248,10545,10258,248455,337760,168880,2507,84,0,0,1011,0,724,252,0,26913.8,0.0772521,84,84,0,5248,2136,118,137,1892,531,84,3926,787,8942,8481511,0,0,165,211
632,2,1000,7751,545,4235,2971,10393,10325,248730,331960,165980,2651,152,0,0,1057,0,726,308,0,26638.8,0.0824073,152,152,0,2971,4235,32,513,1388,1111,152,13744,3900,27718,28049195,0,0,556,617
632,3,999,7823,518,4113,3192,10444,10232,248743,329960,164980,2663,139,0,0,1004,0,703,280,0,26625.8,0.0830217,139,139,0,3192,4113,31,487,1448,1076,139,12877,4091,25754,26788690,0,0,549,620
632,4,999,7614,468,3645,3501,10481,9910,248872,323480,161740,2608,148,0,0,954,0,694,261,0,26496.8,0.0862482,148,148,0,3501,3645,42,426,1535,925,148,10162,3166,21636,23500154,0,0,484,503
633,1,1003,7667,246,2173,5248,10624,10145,248893,337800,168900,2584,74,0,0,991,0,711,253,0,26475.8,0.0796831,74,74,0,5248,2173,110,136,1985,525,74,4018,734,9223,8445604,0,0,162,207
633,2,999,7752,541,4273,2938,10512,10288,248791,322880,161440,2646,172,0,0,985,0,735,249,0,26577.8,0.0802469,172,172,0,2938,4273,33,508,1415,1059,172,13549,3910,27404,27352680,0,0,564,613
633,3,999,7835,515,4116,3204,10358,10246,248672,318480,159240,2591,185,0,0,1001,0,741,248,0,26696.8,0.0806939,185,185,0,3204,4116,32,483,1399,1007,185,12826,4020,25695,26329186,0,0,546,614
633,4,999,7595,456,3631,3508,10424,9905,248647,329920,164960,2601,143,0,0,960,0,705,273,0,26721.8,0.0819116,143,143,0,3508,3631,43,413,1485,973,143,9936,3140,21216,23474182,0,0,476,493
634,1,1003,7622,249,2157,5216,10549,10114,249009,344840,172420,2611,74,0,0,956,0,753,253,0,26359.8,0.078377,74,74,0,5216,2157,101,148,1954,583,74,4003,744,9209,8597998,0,0,167,204
634,2,999,7738,548,4241,2949,10517,10233,248371,312360,156180,2547,159,0,0,985,0,736,261,0,26997.8,0.0823146,159,159,0,2949,4241,36,512,1342,1046,159,13493,4051,27100,28471455,0,0,576,631
634,3,999,7845,503,4112,3230,10355,10225,248816,332240,166120,2622,136,0,0,1080,0,807,260,0,26552.8,0.0838255,136,136,0,3230,4112,32,471,1431,1055,136,12493,3836,25206,24907385,0,0,529,594
634,4,999,7553,507,3612,3434,10369,10026,249005,307760,153880,2478,138,0,0,945,0,730,257,0,26363.8,0.0809946,138,138,0,3434,3612,44,463,1460,880,138,9784,3392,21077,24870763,0,0,518,538
635,1,1003,7582,256,2152,5174,10498,10157,249005,333720,166860,2484,73,0,0,955,0,733,261,0,26363.8,0.0764405,73,73,0,5174,2152,100,156,1898,513,73,3953,783,9315,8428736,0,0,167,212
635,2,1000,7665,547,4166,2952,10491,10259,248590,323240,161620,2599,164,0,0,979,0,751,301,0,26778.8,0.0864315,164,164,0,2952,4166,38,509,1339,1096,164,13245,4088,26757,28509290,0,0,575,632
635,3,998,7789,495,4164,3130,10365,10216,248797,323240,161620,2679,140,0,0,983,0,754,284,0,26571.8,0.0799204,140,140,0,3130,4164,28,467,1488,1051,140,12683,3801,25540,24797168,0,0,520,591
635,4,999,7607,519,3638,3450,10370,10077,248641,337640,168820,2607,151,0,0,976,0,670,254,0,26727.8,0.0856633,151,151,0,3450,3638,45,474,1508,948,151,9911,3299,21318,24673662,0,0,513,535
636,1,1001,7571,251,2156,5164,10598,10203,248867,339920,169960,2528,74,0,0,961,0,716,256,0,26501.8,0.0789996,74,74,0,5164,2156,95,156,1897,557,74,3977,792,9379,8485039,0,0,157,210
636,2,1000,7679,535,4100,3044,10531,10262,248878,324640,162320,2595,167,0,0,1035,0,777,243,0,26490.8,0.0828448,167,167,0,3044,4100,42,493,1342,1086,167,13047,3981,26190,28349236,0,0,558,607
636,3,998,7802,486,4184,3132,10299,10127,248817,315440,157720,2528,160,0,0,988,0,730,246,0,26551.8,0.0822044,160,160,0,3132,4184,27,459,1355,1013,160,12717,3815,25647,24672105,0,0,513,586
636,4,1001,7531,514,3596,3421,10378,10159,248693,325400,162700,2596,167,0,0,944,0,724,296,0,26675.8,0.0791605,167,167,0,3421,3596,43,471,1520,909,167,9733,3278,20771,24640265,0,0,503,538
637,1,1002,7568,252,2163,5153,10546,10294,248834,346560,173280,2572,79,0,0,979,0,715,268,0,26534.8,0.0779647,79,79,0,5153,2163,107,145,1958,535,79,3920,788,9225,8594730,0,0,155,217
637,2,1000,7615,521,4077,3017,10542,10252,248670,310640,155320,2568,171,0,0,967,0,771,263,0,26698.8,0.0816004,171,171,0,3017,4077,38,483,1391,1006,171,12812,3860,25725,27315526,0,0,536,595
637,3,997,7744,481,4220,3043,10329,10171,248392,331560,165780,2656,144,0,0,955,0,726,285,0,26976.8,0.0841737,144,144,0,3043,4220,26,455,1422,1090,144,12903,3810,25921,24958524,0,0,507,593
637,4,1001,7550,512,3596,3442,10414,10178,249117,315320,157660,2469,158,0,0,958,0,689,248,0,26251.8,0.0819783,158,158,0,3442,3596,44,468,1395,916,158,9681,3290,20699,24953013,0,0,521,547
638,1,1002,7680,242,2201,5237,10498,10221,248618,334640,167320,2527,66,0,0,1043,0,685,247,0,26750.8,0.0765661,66,66,0,5237,2201,106,136,1924,537,66,3981,832,9369,8470361,0,0,161,213
638,2,1000,7619,502,4106,3011,10467,10144,248827,308000,154000,2508,136,0,0,991,0,751,237,0,26541.8,0.0859476,136,136,0,3011,4106,34,468,1357,1015,136,12779,3685,25778,26485643,0,0,529,590
638,3,997,7790,500,4233,3057,10379,10136,249021,332520,166260,2637,132,0,0,1036,0,723,266,0,26347.8,0.0813631,132,132,0,3057,4233,32,468,1401,1104,132,13071,3881,26111,26177409,0,0,513,601
638,4,1001,7588,512,3564,3512,10378,10254,248630,329000,164500,2580,150,0,0,1005,0,694,272,0,26738.8,0.0832543,150,150,0,3512,3564,40,472,1502,928,150,9561,3275,20500,24535745,0,0,514,537
639,1,1002,7720,246,2248,5226,10536,10169,248492,342520,171260,2653,80,0,0,980,0,666,274,0,26876.8,0.0799389,80,80,0,5226,2248,110,136,2000,573,80,4039,877,9488,9159498,0,0,164,225
639,2,1000,7584,484,4110,2990,10442,10252,248801,327400,163700,2631,165,0,0,962,0,718,282,0,26567.8,0.0861745,165,165,0,2990,4110,30,454,1389,1077,165,12805,3497,25917,24368988,0,0,516,549
639,3,997,7813,518,4201,3094,10379,10188,248881,314600,157300,2581,149,0,0,1019,0,727,267,0,26487.8,0.0792366,149,149,0,3094,4201,35,483,1420,1012,149,12886,3727,25646,25472180,0,0,493,599
639,4,1001,7577,498,3579,3500,10387,10260,248600,324560,162280,2586,153,0,0,957,0,694,273,0,26768.8,0.0812728,153,153,0,3500,3579,48,450,1526,907,153,9514,3185,20433,24076220,0,0,498,523
640,1,1002,7702,248,2202,5252,10518,10126,248568,343680,171840,2587,73,0,0,994,0,759,252,0,26800.8,0.0784677,73,73,0,5252,2202,109,139,1951,563,73,3974,885,9390,9093322,0,0,162,230
640,2,998,7596,486,4090,3020,10512,10159,248824,314880,157440,2537,147,0,0,994,0,735,246,0,26544.8,0.0811477,147,147,0,3020,4090,29,457,1382,1008,147,12821,3594,25814,25224493,0,0,527,553
640,3,997,7766,515,4182,3069,10326,10284,248577,325920,162960,2655,155,0,0,968,0,750,265,0,26791.8,0.084195,155,155,0,3069,4182,31,484,1401,1099,155,12900,3617,25640,25339517,0,0,496,593
