Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
113,20,326.085,3,1,1,2306,1,0,21.1668,1,0,0,0,1,1,1,0,0,0,0,8783,1,1,23.6572,1,0,0,0,1,1,1,0,0,0,0,None,None
114,20,286.369,3,1,1,3793,0,0,61.1763,1,0,0,0,1,1,1,8,0,0,0,15983,0,1,49.2364,1,0,0,0,1,1,1,12,0,0,0,None,None
115,20,339.569,3,1,1,9824,0,0,40.3974,1,0,0,0,1,1,1,12,0,0,0,3689,0,1,14.8231,1,0,0,0,1,1,1,0,0,0,0,None,None
116,20,590.149,3,1,1,10579,0,0,49.6498,1,0,0,0,1,1,1,12,0,0,0,8651,1,1,25.045,1,0,0,0,1,1,1,12,0,0,0,None,None
117,20,637.753,3,1,1,11929,0,0,61.1099,1,0,0,0,1,1,1,8,0,0,0,10006,0,1,45.0617,1,0,0,0,1,1,1,8,0,0,0,None,None
118,20,181.283,3,1,1,14093,0,0,49.2736,1,0,0,0,1,1,1,0,0,0,0,3243,0,1,43.0831,1,0,0,0,1,1,1,8,0,0,0,None,None
119,20,74.3211,3,1,1,16238,1,0,19.0917,1,0,0,0,1,1,1,0,0,0,0,9042,0,1,14.986,1,0,0,0,1,1,1,8,0,0,0,None,None
120,20,560.121,3,1,1,17346,0,0,47.0527,1,0,0,0,1,1,1,8,0,0,0,2958,0,1,37.5738,1,0,0,0,1,1,1,12,0,0,0,None,None
121,23,12069.1,2,1,1,8687,0,0,52.3988,1,0,0,1,0,1,1,8,0,0,0,412,0,1,45.453,1,0,0,1,0,1,1,12,0,0,0,None,None
122,23,7563.81,2,1,1,8840,0,0,56.223,1,0,0,1,0,1,1,8,0,0,0,13537,0,1,45.8213,1,0,0,1,0,1,1,12,0,0,0,None,None
123,23,425.403,3,1,1,4974,0,0,64.4009,1,0,0,0,1,1,1,8,0,0,0,6219,0,1,41.6915,1,0,0,0,1,1,1,12,0,0,0,None,None
124,23,420.717,3,1,1,8922,0,0,59.7462,1,0,0,0,1,1,1,0,0,0,0,7539,0,1,28.0891,1,0,0,0,1,1,1,8,0,0,0,None,None
125,23,614.919,3,1,1,12535,0,0,49.9675,1,0,0,0,1,1,1,0,0,0,0,8048,0,1,30.3773,1,0,0,0,1,1,1,8,0,0,0,None,None
126,24,240.263,3,1,1,5195,1,0,18.9758,1,0,0,0,1,1,1,0,0,0,0,12277,0,1,26.986,1,0,0,0,1,1,1,8,0,0,0,None,None
127,24,1323.01,3,1,1,5448,0,0,66.7419,1,0,0,0,1,1,1,8,0,0,0,15547,0,1,44.6495,1,0,0,0,1,1,1,8,0,0,0,None,None
128,25,292.881,3,1,1,2592,0,0,45.2233,1,0,0,0,1,1,1,12,0,0,0,1253,0,1,40.1759,1,0,0,0,1,1,1,0,0,0,0,None,None
129,25,771.524,3,1,1,3837,0,0,31.9348,1,0,0,0,1,1,1,12,0,0,0,2791,1,1,25.0019,1,0,0,0,1,1,1,0,0,0,0,None,None
130,25,604.948,3,1,1,5259,0,0,61.8666,1,0,0,0,1,1,1,0,0,0,0,1655,0,1,14.7337,1,0,0,0,1,1,1,8,0,0,0,None,None
