Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties,A_CD4_count,B_CD4_count,A_viral_load,B_viral_load,A_HIV_disease_stage,B_HIV_disease_stage,A_STI_CoInfection,B_STI_CoInfection,A_HIV_Tested_Positive,B_HIV_Tested_Positive,A_HIV_Received_Results,B_HIV_Received_Results
18194,2909,3211.09,0,1,5692,0,0,21.4412,1,1,0,0,4,1,0,0,0,0,6585,0,1,17.0328,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18195,2909,3682.66,0,1,12832,0,0,27.0447,1,1,0,0,4,1,0,0,0,0,13446,0,1,18.3912,1,1,0,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18196,2909,3365.13,0,1,5886,0,0,23.1404,1,1,0,0,4,2,0,0,0,0,11732,0,1,18.0938,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18197,2909,3303.78,0,1,11772,0,0,22.418,1,1,0,0,4,1,0,0,0,0,11764,0,1,16.5747,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18198,2909,3405.24,0,1,15759,0,0,18.6789,1,1,0,0,1,1,0,0,0,0,113,0,1,16.8353,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18199,2909,3395.95,0,1,9129,0,0,15.3434,1,1,0,0,1,1,0,0,0,0,5246,0,1,15.4381,1,1,0,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18200,2909,3262.97,0,1,9701,0,0,17.4408,1,1,0,0,1,1,0,0,0,0,11513,0,1,18.2965,1,1,0,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18201,2909,3053.43,0,1,1819,0,0,28.7616,1,1,0,0,6,1,0,0,0,0,9769,1,1,16.7787,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,116.106,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18202,2909,3535.47,0,1,5275,0,0,18.2151,1,1,0,0,2,1,0,0,0,0,15810,1,1,16.2911,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,294.936,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18203,2909,3171.56,0,1,5755,0,0,26.5372,1,1,0,0,9,2,0,0,0,0,15950,1,1,26.9493,1,1,0,0,4,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,280.096,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18204,2909,3212.44,0,1,7597,0,0,34.4993,1,1,0,0,7,1,0,0,0,0,14374,0,1,23.9561,1,1,0,0,7,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18205,2909,3163.92,0,1,6788,0,0,23.5825,1,1,0,0,4,1,0,0,0,0,6835,0,1,22.8739,1,1,0,0,6,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18206,2909,2992.01,0,1,6490,0,0,31.6729,1,1,0,0,8,1,0,0,0,0,2793,0,1,18.0195,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18207,2909,3542.83,0,1,9287,1,0,27.7442,1,1,0,0,6,1,0,0,0,0,5823,0,1,39.3454,1,1,0,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-No,168.853,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
18208,2909,3149.21,0,1,12113,0,0,16.3289,1,1,0,0,2,2,0,0,0,0,6362,0,1,24.5916,1,1,0,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18209,2909,3183.93,0,1,6056,0,0,17.7127,1,1,0,0,3,3,0,0,0,0,3622,0,1,19.9661,1,1,0,0,4,2,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18210,2909,3088.72,0,1,9393,0,0,22.4207,1,1,0,0,3,1,0,0,0,0,4352,1,1,19.9557,1,1,0,0,4,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,370.325,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18211,2909,3876.2,0,1,14557,0,0,61.2749,1,1,0,0,2,1,0,0,0,0,6165,0,1,48.6191,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18212,2909,2970.58,0,1,4050,1,0,27.4253,1,1,0,0,6,1,0,0,0,0,8031,1,1,24.7882,1,1,0,0,6,1,0,0,0,0,Accessibility-No,Accessibility-No,53.2089,112.212,10000,10000,3,2,0,0,1,1,POSITIVE,POSITIVE
18213,2909,3354.86,0,1,14849,0,0,30.284,1,1,0,0,6,1,0,0,0,0,3695,0,1,23.2284,1,1,0,0,8,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18214,2909,3705.59,0,1,188,0,0,26.4035,1,1,0,0,6,2,0,0,0,0,8164,0,1,24.908,1,1,0,0,9,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18215,2909,3827.14,0,1,3911,0,0,27.3329,1,1,0,0,5,1,0,0,0,0,12241,0,1,31.4842,1,1,0,0,7,1,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18216,2909,3095.67,0,1,4712,0,0,75.374,1,1,0,0,2,1,0,0,0,0,3967,0,1,57.138,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18217,2909,3123.55,0,1,5420,1,0,30.0318,1,1,0,0,6,1,0,0,0,0,1012,1,1,18.6219,1,1,0,0,5,1,0,0,0,0,Accessibility-No,Accessibility-Yes,269.365,466.481,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18218,2909,3145.02,0,1,2189,0,0,22.0351,1,1,0,0,4,1,0,0,0,0,16938,1,1,18.6407,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,300.258,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18219,2909,2937.32,0,1,2836,0,0,40.7092,1,1,0,0,4,1,0,0,0,0,117,0,1,34.5411,1,1,0,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18220,2909,3075.21,0,1,3544,0,0,26.9396,1,1,0,0,7,1,0,0,0,0,8307,0,1,24.2011,1,1,0,0,6,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18221,2909,3748.15,0,1,7859,0,0,20.8335,1,1,0,0,3,1,0,0,0,0,4282,1,1,17.5946,1,1,0,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,288.834,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18222,2909,2982.46,0,1,12190,0,0,17.3447,1,1,0,0,4,1,0,0,0,0,15898,1,1,17.6776,1,1,0,0,3,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,39.5716,-1,10000,0,3,0,0,0,1,NEGATIVE,POSITIVE
18223,2909,3883.37,0,1,7745,0,0,41.0628,1,1,0,0,6,1,0,0,0,0,8973,0,1,30.2495,1,1,0,0,7,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18224,2909,3160.26,0,1,12510,1,0,52.7343,1,1,0,0,3,1,0,0,0,0,5631,0,1,53.6631,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,118.238,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
18225,2909,3050.94,0,1,4678,0,0,50.3062,1,1,0,0,3,1,0,0,0,0,10388,1,1,42.8174,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,198.469,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18226,2909,3304.12,1,1,12299,0,0,22.398,1,0,1,0,4,1,0,0,0,0,6737,0,1,23.639,1,0,1,0,8,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18227,2909,4340.34,1,1,5528,0,0,26.7775,1,0,1,0,4,1,0,0,0,0,1774,0,1,22.6708,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18228,2909,3525.76,1,1,13584,0,0,20.459,1,0,1,0,4,1,0,0,0,0,4624,0,1,19.8494,1,0,1,0,8,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18229,2909,3926.48,1,1,16941,0,0,17.9879,1,0,1,0,3,1,0,0,0,0,4293,0,1,24.0373,1,0,1,0,6,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18230,2909,4139.93,1,1,11976,0,0,26.9688,1,0,1,0,7,1,0,0,0,0,2473,1,1,23.1915,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,193.329,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18231,2909,3784.78,1,1,766,0,0,26.9606,1,0,1,0,5,1,0,0,0,0,1693,0,1,19.1089,1,0,1,0,7,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18232,2909,3296.28,1,1,4527,1,0,25.6618,1,0,1,0,4,1,0,0,0,0,6495,1,1,22.753,1,0,1,0,6,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,84.0538,286.444,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18233,2909,3520.89,1,1,12678,0,0,18.2922,1,0,1,0,3,1,0,0,0,0,3760,0,1,17.5451,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18234,2909,3768.49,1,1,14790,0,0,27.3186,1,0,1,0,6,1,0,0,0,0,6712,0,1,18.7323,1,0,1,0,3,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18235,2909,3038.84,1,1,8931,0,0,24.2662,1,0,1,0,5,1,0,0,0,0,15456,0,1,25.9023,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18236,2909,3169.43,1,1,12116,1,0,19.8488,1,0,1,0,4,1,0,0,0,0,7565,0,1,15.6559,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,197.378,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
18237,2909,3901.07,1,1,16165,0,0,26.2758,1,0,1,0,8,1,0,0,0,0,3946,0,1,25.4991,1,0,1,0,6,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18238,2909,3259.35,1,1,4494,0,0,23.2192,1,0,1,0,6,1,0,0,0,0,14829,0,1,27.4278,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18239,2909,3409.31,1,1,2129,0,0,18.9111,1,0,1,0,3,1,0,0,0,0,13782,0,1,16.929,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18240,2909,4191.36,1,1,6521,0,0,16.0302,1,0,1,0,2,2,0,0,0,0,6838,0,1,17.2081,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18241,2909,3502.16,1,1,11123,1,0,20.5586,1,0,1,0,6,1,0,0,0,0,14057,1,1,17.6847,1,0,1,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-No,214.924,514.675,10000,10000,2,2,0,0,1,1,POSITIVE,NEGATIVE
18242,2909,3498.78,1,1,12444,0,0,25.3245,1,0,1,0,6,1,0,0,0,0,17007,0,1,25.5981,1,0,1,0,8,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18243,2909,3571.67,1,1,1112,0,0,17.8729,1,0,1,0,1,1,0,0,0,0,10453,0,1,17.2225,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18244,2909,3252.8,1,1,14510,1,0,29.0359,1,0,1,0,7,1,0,0,0,0,15683,1,1,19.0526,1,0,1,0,3,1,0,0,0,0,Accessibility-No,Accessibility-Yes,231.982,376.718,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18245,2909,3820.05,1,1,15107,1,0,20.8542,1,0,1,0,5,1,0,0,0,0,13626,0,1,17.144,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,227.486,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
18246,2909,3178.76,1,1,2799,1,0,29.9768,1,0,1,0,6,1,0,0,0,0,14963,1,1,34.3492,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-No,192.5,275.112,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18247,2909,3108.42,1,1,6638,0,0,24.0943,1,0,1,0,3,1,0,0,0,0,12372,0,1,21.3823,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18248,2909,3413.47,1,1,14692,1,0,22.9501,1,0,1,0,4,1,0,0,0,0,3586,1,1,20.6986,1,0,1,0,6,1,0,0,0,0,Accessibility-Yes,Accessibility-No,347.795,338.115,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18249,2909,3619.99,1,1,17327,1,0,28.9095,1,0,1,0,5,2,0,0,0,0,6440,1,1,34.1622,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,284.098,313.752,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18250,2909,3157.38,1,1,12360,0,0,20.5691,1,0,1,0,2,1,0,0,0,0,13785,0,1,26.7904,1,0,1,0,8,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18251,2909,3604.83,1,1,12627,0,0,28.25,1,0,1,0,7,2,0,0,0,0,15953,0,1,20.0823,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18252,2909,3368.44,1,1,13910,0,0,16.4133,1,0,1,0,1,1,0,0,0,0,2546,0,1,17.6792,1,0,1,0,4,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18253,2909,3457.01,1,1,8392,0,0,30.7224,1,0,1,0,8,1,0,0,0,0,14979,0,1,28.036,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18254,2909,3222.34,1,1,15989,0,0,37.9408,1,0,1,0,4,1,0,0,0,0,102,0,1,37.7421,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18255,2909,3065.14,1,1,4312,0,0,43.4568,1,0,1,0,4,1,0,0,0,0,8620,0,1,32.8028,1,0,1,0,6,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18256,2909,3690.02,1,1,8726,1,0,31.4272,1,0,1,0,7,1,0,0,0,0,1758,1,1,30.7637,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-No,458.718,101.056,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18257,2909,3944.66,1,1,8432,0,0,20.9537,1,0,1,0,4,1,0,0,0,0,16988,0,1,15.3798,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18258,2909,3421.68,1,1,9631,0,0,24.037,1,0,1,0,4,1,0,0,0,0,10892,0,1,32.2324,1,0,1,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18259,2909,3257.4,1,1,13975,1,0,33.2086,1,0,1,0,5,1,0,0,0,0,11563,1,1,19.2798,1,0,1,0,4,2,0,0,0,0,Accessibility-No,Accessibility-Yes,362.325,127.433,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18260,2909,3627.98,1,1,14358,1,0,33.9388,1,0,1,0,5,1,0,0,0,0,13252,1,1,34.1566,1,0,1,0,6,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,189.748,68.7483,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18261,2909,3980.49,1,1,760,0,0,28.0309,1,0,1,0,4,1,0,0,0,0,2670,0,1,18.2798,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18262,2909,3501.38,1,1,1183,0,0,44.9057,1,0,1,0,4,1,0,0,0,0,7079,0,1,42.6645,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18263,2909,3492.72,1,1,6022,1,0,16.0863,1,0,1,0,3,1,0,0,0,0,14221,1,1,20.6806,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,226.027,483.518,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18264,2909,3716.62,1,1,6542,0,0,25.1107,1,0,1,0,5,1,0,0,0,0,8340,0,1,20.1068,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18265,2909,3830.45,1,1,13998,1,0,49.8693,1,0,1,0,3,2,0,0,0,0,15952,0,1,47.195,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,38.948,540.55,10000,-1,3,0,0,0,1,0,POSITIVE,NEGATIVE
18266,2909,4137.02,1,1,9102,1,0,26.9688,1,0,1,0,8,1,0,0,0,0,10776,1,1,18.1729,1,0,1,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,357.981,317.752,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18267,2909,3682.63,1,1,11625,0,0,30.0121,1,0,1,0,5,1,0,0,0,0,9141,0,1,25.626,1,0,1,0,7,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18268,2909,3760.77,1,1,14622,0,0,36.7406,1,0,1,0,5,1,0,0,0,0,7898,0,1,27.4161,1,0,1,0,9,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18269,2909,3454.98,1,1,8961,0,0,46.5512,1,0,1,0,2,1,0,0,0,0,10321,0,1,25.2488,1,0,1,0,6,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18270,2909,3172.57,1,1,14159,1,0,30.0378,1,0,1,0,8,1,0,0,0,0,12759,0,1,28.044,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,407.433,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
18271,2909,3123.15,1,1,17071,1,0,36.2185,1,0,1,0,5,1,0,0,0,0,8631,0,1,36.2508,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,329.027,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
18272,2909,3857.36,1,1,6422,0,0,27.3475,1,0,1,0,7,1,0,0,0,0,2599,0,1,22.3192,1,0,1,0,7,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18273,2909,3928.33,1,1,11665,0,0,28.8853,1,0,1,0,8,1,0,0,0,0,1080,0,1,26.6284,1,0,1,0,5,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18274,2909,3848.98,1,1,3803,0,0,34.4652,1,0,1,0,6,1,0,0,0,0,10602,1,1,26.9847,1,0,1,0,6,2,0,0,0,0,Accessibility-No,Accessibility-No,540.55,208.433,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18275,2909,3619.77,1,1,17178,0,0,25.0356,1,0,1,0,7,1,0,0,0,0,6595,0,1,17.763,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18276,2909,3315.93,1,1,527,0,0,36.5681,1,0,1,0,6,2,0,0,0,0,3126,1,1,22.6864,1,0,1,0,5,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,206.114,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18277,2909,3491.72,1,1,6890,1,0,36.0106,1,0,1,0,5,1,0,0,0,0,1295,1,1,31.8901,1,0,1,0,6,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,399.645,253.594,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18278,2909,3209.5,1,1,9420,1,0,22.077,1,0,1,0,4,1,0,0,0,0,912,1,1,16.2995,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,171.952,232.505,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18279,2909,2970.76,1,1,12755,0,0,45.3731,1,0,1,0,3,1,0,0,0,0,3279,0,1,32.5895,1,0,1,0,6,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18280,2909,4020.44,1,1,13679,1,0,18.5988,1,0,1,0,1,1,0,0,0,0,2609,1,1,22.3801,1,0,1,0,4,1,0,0,0,0,Accessibility-No,Accessibility-Yes,162.03,354.121,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18281,2909,3445.37,1,1,13714,1,0,25.7572,1,0,1,0,5,1,0,0,0,0,14684,1,1,24.0404,1,0,1,0,7,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,154.538,152.014,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
18282,2909,3103.71,1,1,1182,0,0,28.7616,1,0,1,0,6,1,0,0,0,0,9294,0,1,21.4426,1,0,1,0,7,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18283,2909,3469.06,1,1,5345,0,0,29.1077,1,0,1,0,5,1,0,0,0,0,8227,1,1,26.3661,1,0,1,0,8,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,320.775,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
18284,2909,3412.05,1,1,13117,0,0,32.3561,1,0,1,0,7,1,0,0,0,0,8736,0,1,22.226,1,0,1,0,5,2,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18285,2909,3593.75,1,1,14802,0,0,33.5001,1,0,1,0,5,1,0,0,0,0,2994,0,1,28.7942,1,0,1,0,7,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18286,2909,3421.98,1,1,15441,0,0,27.4175,1,0,1,0,7,1,0,0,0,0,2206,0,1,17.5192,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18287,2909,3491.04,1,1,1631,0,0,55.9325,1,0,1,0,2,1,0,0,0,0,684,0,1,40.5765,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18288,2909,3548.12,1,1,1802,0,0,33.7906,1,0,1,0,5,1,0,0,0,0,4419,0,1,35.8245,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
18289,2909,4419.04,1,1,4708,0,0,15.9656,1,0,1,0,1,1,0,0,0,0,11004,0,1,17.6203,1,0,1,0,2,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
