Time,NodeID,NodePopulation,InterventionName,FractionHas,AvgNumberOfInterventions,AvgEfficacy-Attracting,AvgEfficacy-Repelling,AvgEfficacy-Blocking,AvgEfficacy-Killing,AvgEfficacy-Usage,AvgEfficacy-AcquisitionBlocking,AvgEfficacy-TransmissionBlocking,AvgEfficacy-MortalityBlocking,DrugConcentration
245,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,3.29742e-05
245,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
246,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,2.78084e-05
246,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
246,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.88072e-05
246,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
246,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,2.8676e-05
246,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
246,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,3.08476e-05
246,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
247,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,2.60149e-05
247,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
247,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.69493e-05
247,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
247,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,2.68265e-05
247,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
247,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,2.88581e-05
247,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
248,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,2.43371e-05
248,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
248,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.52113e-05
248,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
248,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,2.50965e-05
248,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
248,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,2.6997e-05
248,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
249,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,2.27676e-05
249,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
249,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.35854e-05
249,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
249,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,2.3478e-05
249,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
249,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,2.52559e-05
249,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
250,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,2.12992e-05
250,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
250,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.20642e-05
250,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
250,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,2.19638e-05
250,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
250,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,2.3627e-05
250,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
251,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.99256e-05
251,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
251,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.06413e-05
251,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
251,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,2.05473e-05
251,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
251,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,2.21033e-05
251,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
252,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.86405e-05
252,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
252,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.931e-05
252,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
252,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.92221e-05
252,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
252,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,2.06778e-05
252,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
253,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.74383e-05
253,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
253,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.80647e-05
253,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
253,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.79824e-05
253,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
253,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.93442e-05
253,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
254,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.63137e-05
254,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
254,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.68997e-05
254,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
254,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.68227e-05
254,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
254,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.80967e-05
254,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
255,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.52615e-05
255,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
255,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.58097e-05
255,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
255,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.57377e-05
255,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
255,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.69295e-05
255,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
256,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.42773e-05
256,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
256,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.47901e-05
256,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
256,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.47228e-05
256,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
256,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.58377e-05
256,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
257,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.33565e-05
257,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
257,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.38362e-05
257,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
257,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.37732e-05
257,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
257,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.48163e-05
257,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
258,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.24951e-05
258,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
258,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.29439e-05
258,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
258,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.2885e-05
258,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
258,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.38607e-05
258,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
259,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.16893e-05
259,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
259,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.21091e-05
259,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
259,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.2054e-05
259,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
259,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.29668e-05
259,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
260,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.09354e-05
260,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
260,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.13282e-05
260,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
260,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.12766e-05
260,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
260,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.21305e-05
260,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
261,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,1.02301e-05
261,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
261,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.05976e-05
261,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
261,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,1.05493e-05
261,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
261,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.13482e-05
261,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
262,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,9.57036e-06
262,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
262,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,9.9141e-06
262,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
262,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,9.86895e-06
262,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
262,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,1.06163e-05
262,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
263,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,8.95316e-06
263,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
263,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,9.27475e-06
263,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
263,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,9.23252e-06
263,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
263,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,9.93168e-06
263,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
264,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,8.37573e-06
264,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
264,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,8.67658e-06
264,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
264,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,8.63707e-06
264,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
264,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,9.29114e-06
264,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
265,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,7.83555e-06
265,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
265,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,8.11699e-06
265,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
265,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,8.08003e-06
265,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
265,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,8.69192e-06
265,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
266,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,7.33024e-06
266,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
266,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,7.59353e-06
266,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
266,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,7.55895e-06
266,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
266,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,8.13137e-06
266,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
267,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,6.85749e-06
267,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
267,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,7.10379e-06
267,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
267,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,7.07144e-06
267,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
267,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,7.60695e-06
267,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
268,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,6.41523e-06
268,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
268,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,6.64565e-06
268,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
268,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,6.61539e-06
268,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
268,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,7.11636e-06
268,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
269,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,6.00149e-06
269,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
269,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,6.21705e-06
269,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
269,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,6.18874e-06
269,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
269,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,6.6574e-06
269,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
270,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,5.61443e-06
270,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
270,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.81609e-06
270,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
270,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,5.78961e-06
270,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
270,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,6.22804e-06
270,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
271,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,5.25234e-06
271,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
271,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.44099e-06
271,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
271,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,5.41621e-06
271,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
271,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,5.82637e-06
271,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
272,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,4.91358e-06
272,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
272,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.09007e-06
272,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
272,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,5.06689e-06
272,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
272,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,5.4506e-06
272,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
273,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,4.59671e-06
273,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
273,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.76182e-06
273,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
273,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,4.74014e-06
273,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
273,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,5.09909e-06
273,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
274,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,4.30025e-06
274,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
274,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.45471e-06
274,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
274,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,4.43443e-06
274,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
274,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,4.77024e-06
274,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
275,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,4.02291e-06
275,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
275,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.1674e-06
275,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
275,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,4.14843e-06
275,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
275,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,4.46258e-06
275,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
276,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,3.76346e-06
276,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
276,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.89864e-06
276,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
276,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,3.88088e-06
276,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
276,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,4.17478e-06
276,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
277,4,1000,AdherentDrug-Piperaquine,0.479,1,0,0,0,0,0,0,0,0,3.54994e-06
277,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
277,3,1000,AdherentDrug-Piperaquine,0.488,1,0,0,0,0,0,0,0,0,3.67117e-06
277,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
277,2,1000,AdherentDrug-Piperaquine,0.52,1,0,0,0,0,0,0,0,0,3.66413e-06
277,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
277,1,1000,AdherentDrug-Piperaquine,0.462,1,0,0,0,0,0,0,0,0,3.93996e-06
277,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
278,4,1000,AdherentDrug-Piperaquine,0.479,1,0,0,0,0,0,0,0,0,3.32099e-06
278,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
278,3,1000,AdherentDrug-Piperaquine,0.488,1,0,0,0,0,0,0,0,0,3.4344e-06
278,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
278,2,1000,AdherentDrug-Piperaquine,0.52,1,0,0,0,0,0,0,0,0,3.42782e-06
278,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
278,1,1000,AdherentDrug-Piperaquine,0.462,1,0,0,0,0,0,0,0,0,3.68586e-06
278,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
279,4,1000,AdherentDrug-Piperaquine,0.479,1,0,0,0,0,0,0,0,0,3.10681e-06
279,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
279,3,1000,AdherentDrug-Piperaquine,0.488,1,0,0,0,0,0,0,0,0,3.2129e-06
279,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
279,2,1000,AdherentDrug-Piperaquine,0.52,1,0,0,0,0,0,0,0,0,3.20675e-06
279,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
