Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes,T,OtherDrugResistance,G,OtherHRP
236,3,52,8,0.0303848,10369.3,90.6844,0.00234615,3.25,67,1,2,3,216,4,216,4,21,4,26,12,7,692,19,0.526316,13,2,1,10,0,5,6,5,6
236,1,49,49,0.757765,15380.7,2497.85,0.0540408,9.46939,59.2,10,16,28,224,4,224,4,196,4,464,349,82,703,19,0.526316,207,36,36,185,0,49,49,49,49
236,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,3,52,8,0.0371846,3684.71,98.5779,0.00234615,3.25,0,0,1,3,224,4,224,4,21,4,26,12,7,703,19,0.526316,13,2,1,10,0,5,6,5,6
237,1,49,49,0.739243,6450.67,2757.77,0.0544898,9.46939,54.6,10,9,24,228,4,228,4,198,4,464,348,83,713,19,0.526316,205,39,36,184,0,49,48,49,48
237,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,3,52,9,0.0455747,7336.94,111.75,0.00234615,3.44444,0,0,2,3,231,4,231,4,24,4,31,13,8,718,19,0.526316,15,2,2,12,0,6,7,6,7
238,1,49,49,0.755892,11997.4,2581.02,0.0545714,9.4898,65.8571,7,13,21,235,4,235,4,199,4,465,350,83,726,19,0.526316,208,40,36,181,0,49,48,49,48
238,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,3,52,9,0.0560785,1859.62,184.736,0.00280769,3.66667,0,0,1,3,236,4,236,4,25,4,33,14,9,728,19,0.526316,16,2,3,12,0,6,8,6,8
239,1,49,49,0.752821,4130.2,2741.47,0.0547347,9.36735,59,14,8,19,239,4,239,4,200,4,459,347,82,736,19,0.526316,208,39,36,176,0,49,48,49,48
239,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,3,52,9,0.0582236,3578.19,200.396,0.00319231,3.66667,0,0,2,3,239,4,239,4,25,4,33,14,9,736,19,0.526316,16,2,3,12,0,6,8,6,8
240,1,49,49,0.762381,8718.9,2421.2,0.0549796,9.36735,54.8,10,11,19,247,4,247,4,207,4,459,350,80,746,19,0.526316,207,39,38,175,0,49,49,49,49
240,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3,51,11,0.0433389,755.146,268.256,0.00219608,3.63636,0,0,1,3,255,4,255,4,31,4,40,12,12,758,19,0.526316,18,3,5,14,0,8,10,8,10
241,1,50,50,0.770372,2824.65,2452.48,0.05532,9.26,61.175,10,8,17,258,4,258,4,210,4,463,352,81,767,19,0.526316,209,40,38,176,0,50,50,50,50
241,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,51,12,0.0530993,1383.99,324.686,0.00270588,3.58333,0,0,1,3,260,4,260,4,33,4,43,13,13,770,19,0.526316,20,4,5,14,0,8,11,8,11
242,1,50,50,0.7833,6192,2099.62,0.0556,9.38,61.9091,11,16,18,265,4,265,4,212,4,469,360,82,787,19,0.526316,216,39,37,177,0,50,50,50,50
242,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,3,51,12,0.0566325,261.726,416.708,0.00309804,3.58333,0,0,0,2,265,4,265,4,33,4,43,13,13,787,19,0.526316,20,4,5,14,0,8,11,8,11
243,1,50,50,0.770167,3788.38,2051.69,0.05584,9.26,49.775,10,12,21,265,4,265,4,211,4,463,358,80,791,19,0.526316,210,39,37,177,0,50,50,50,50
243,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,3,51,14,0.0588232,463.288,442.958,0.00309804,3.35714,0,0,1,2,265,4,265,4,34,4,47,15,15,795,19,0.526316,23,4,5,15,0,9,13,9,13
244,1,50,50,0.750167,5331.43,1725.99,0.0562,9.42,61,4,15,21,272,4,272,4,217,4,471,364,81,807,19,0.526316,215,42,37,177,0,50,50,50,50
244,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,3,51,14,0.0588229,86.0372,557.479,0.00368627,3.35714,0,0,0,1,272,4,272,4,34,4,47,15,15,807,19,0.526316,23,4,5,15,0,9,13,9,13
245,1,50,50,0.743369,7706.87,1692.73,0.05644,9.66,40.6667,6,11,19,281,4,281,4,223,4,483,371,85,825,19,0.526316,221,47,37,178,0,50,50,50,50
245,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,3,51,14,0.0588235,148.906,507.967,0.00396078,3.35714,0,0,1,1,281,4,281,4,34,4,47,15,15,825,19,0.526316,23,4,5,15,0,9,13,9,13
246,1,50,50,0.741864,6219.3,1401,0.05668,9.64,53.5375,10,13,19,284,4,284,4,225,4,482,371,84,834,19,0.526316,217,47,38,180,0,50,50,50,50
246,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,3,51,15,0.0588235,45.8406,627.228,0.00396078,3.4,0,0,0,1,286,4,286,4,36,4,51,17,17,838,19,0.526316,25,5,5,16,0,9,14,9,14
247,1,50,50,0.743178,10756,1401.31,0.05696,9.64,37.3333,6,12,19,289,4,289,4,226,4,482,372,83,844,19,0.526316,217,47,39,179,0,50,50,50,50
247,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2,50,1,0,0,0,0,5,0,0,0,0,5,1,5,1,5,1,5,1,1,5,15,0.2,0,0,0,5,0,1,1,1,1
248,3,51,15,0.0588235,72.3371,514.264,0.00537255,3.4,0,0,1,2,289,4,289,4,36,4,51,17,17,844,19,0.526316,25,5,5,16,0,9,14,9,14
248,1,50,50,0.71804,7240.31,1136.57,0.0572,9.7,60.2222,9,15,20,294,4,294,4,230,4,485,374,83,856,19,0.526316,222,46,40,177,0,50,50,50,50
248,4,51,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,5,15,0.2,0,0,0,0,0,0,0,0,0
248,2,50,1,0,0,0,0,5,0,0,0,0,5,1,5,1,5,1,5,1,1,5,15,0.2,0,0,0,5,0,1,1,1,1
249,3,51,16,0.0588235,284.785,569.539,0.00576471,3.3125,0,0,1,1,295,4,295,4,38,4,53,18,18,858,19,0.526316,27,5,5,16,0,10,15,10,15
249,1,50,50,0.703501,11138.4,1134.2,0.0576,9.6,48.625,7,15,22,296,4,296,4,230,4,480,371,81,860,19,0.526316,220,46,40,174,0,50,50,50,50
249,4,51,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,5,15,0.2,0,0,0,0,0,0,0,0,0
249,2,50,1,0,0,0,0,5,0,0,0,0,5,1,5,1,5,1,5,1,1,5,15,0.2,0,0,0,5,0,1,1,1,1
250,3,51,16,0.0588235,358.363,445.964,0.00576471,3.625,0,0,2,2,297,4,297,4,39,4,58,19,19,865,19,0.526316,29,5,5,19,0,10,15,10,15
250,1,50,50,0.673805,7698.86,898.574,0.05764,9.6,55.125,8,13,20,300,4,300,4,232,4,480,373,80,873,19,0.526316,221,45,41,173,0,50,50,50,50
250,4,51,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,5,15,0.2,0,0,0,0,0,0,0,0,0
250,2,50,2,0,0,0,0,4,0,0,0,0,5,1,5,1,5,1,8,2,2,8,15,0.2,0,0,0,8,0,2,1,2,1
251,3,51,17,0.0588235,2005.41,428.44,0.0065098,3.52941,0,0,4,4,301,4,301,4,41,4,60,20,20,875,19,0.526316,30,5,5,20,0,11,16,11,16
251,1,50,50,0.650281,10690.1,882.559,0.0582,9.54,47.7143,14,15,19,306,4,306,4,235,4,477,372,79,886,19,0.526316,223,45,40,169,0,50,50,50,50
251,4,51,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,8,15,0.2,0,0,0,0,0,0,0,0,0
251,2,50,2,0,0,0,0,4,0,0,0,0,5,1,5,1,5,1,8,2,2,8,15,0.2,0,0,0,8,0,2,1,2,1
252,3,51,18,0.0588235,2157.11,329.478,0.0065098,3.44444,0,0,5,5,307,4,307,4,42,4,62,21,21,888,19,0.526316,31,5,5,21,0,11,17,11,17
252,1,50,50,0.632368,7610.92,692.484,0.05864,9.5,51.8056,9,12,23,309,4,309,4,235,4,475,372,77,895,19,0.526316,220,45,41,169,0,50,50,50,50
252,4,51,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,8,15,0.2,0,0,0,0,0,0,0,0,0
252,2,50,2,0,0,0,0,4,0,0,0,0,5,1,5,1,5,1,8,2,2,8,15,0.2,0,0,0,8,0,2,1,2,1
253,3,51,21,0.0588235,6767.08,284.517,0.0065098,3.42857,0,0,5,5,313,4,313,4,46,4,72,24,24,905,19,0.526316,34,8,6,24,0,14,19,14,19
253,1,50,50,0.622195,9940.93,667.917,0.05888,9.32,50.2,15,14,21,314,4,314,4,232,4,466,364,77,911,19,0.526316,218,43,41,164,0,49,50,49,50
253,4,51,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,8,15,0.2,0,0,0,0,0,0,0,0,0
253,2,50,3,0,0,0,0,3.33333,0,0,0,0,5,1,5,1,5,1,10,3,3,10,15,0.2,0,0,0,10,0,3,2,3,2
254,3,51,22,0.0588246,7699.75,217.166,0.00701961,3.31818,0,0,4,5,314,4,314,4,46,4,73,25,24,912,19,0.526316,35,8,6,24,0,14,20,14,20
254,1,50,50,0.616961,7900.24,562.476,0.05896,9.4,59.9375,6,15,21,318,4,318,4,236,4,470,366,78,922,19,0.526316,220,44,41,165,0,50,50,50,50
254,4,51,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,10,15,0.2,0,0,0,0,0,0,0,0,0
254,2,50,3,0,0.00036,0,0.00048,3.33333,0,0,0,0,5,1,5,1,5,1,10,3,3,10,15,0.2,0,0,0,10,0,3,2,3,2
255,3,51,23,0.0585806,13157.1,176.314,0.00701961,3.21739,0,0,5,6,318,4,318,4,46,4,74,26,24,923,19,0.526316,35,8,6,25,0,14,21,14,21
255,1,51,50,0.601598,9861.65,518.238,0.0581569,9.36,50.3333,12,16,21,321,4,321,4,236,4,468,365,78,933,19,0.526316,218,44,40,166,0,50,50,50,50
255,4,50,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,10,15,0.2,0,0,0,0,0,0,0,0,0
255,2,50,3,0,0.00036,0,0.00048,3.33333,0,0,0,0,5,1,5,1,5,1,10,3,3,10,15,0.2,0,0,0,10,0,3,2,3,2
256,3,51,24,0.0553153,15162.4,134.129,0.00733333,3.33333,0,0,7,8,323,4,323,4,48,4,80,29,25,939,19,0.526316,38,8,7,27,0,16,21,16,21
256,1,51,50,0.596281,9336.67,543.474,0.0582353,9.38,43,7,15,20,326,4,326,4,237,4,469,367,77,947,19,0.526316,220,44,39,166,0,50,50,50,50
256,4,50,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,10,15,0.2,0,0,0,0,0,0,0,0,0
256,2,50,4,0,0.00572124,0,0.00048,3.25,0,0,0,0,7,2,7,2,7,2,13,4,4,13,15,0.466667,2,0,0,11,0,4,3,4,3
257,3,51,24,0.0477217,19597.5,105.401,0.00792157,3.33333,0,0,6,8,326,4,326,4,48,4,80,29,25,947,19,0.526316,38,8,7,27,0,16,21,16,21
257,1,50,50,0.603539,10802.8,516.036,0.0596,9.42,43.6,10,15,20,332,4,332,4,239,4,471,372,74,959,19,0.526316,223,44,40,164,0,50,50,50,50
257,4,51,0,0,0,0,0,0,0,0,0,0,7,2,7,2,0,0,0,0,0,13,15,0.466667,0,0,0,0,0,0,0,0,0
257,2,50,4,0,0.00630111,0,0.00092,3.25,0,0,0,0,7,2,7,2,7,2,13,4,4,13,15,0.466667,2,0,0,11,0,4,3,4,3
258,3,51,25,0.0459782,19736,80.4051,0.00827451,3.44,0,0,7,10,337,4,337,4,53,4,86,31,27,965,19,0.526316,40,9,9,28,0,17,21,17,21
258,1,50,50,0.571405,10960.9,620.146,0.05972,9.44,48.4,10,13,21,341,4,341,4,240,4,472,374,74,976,19,0.526316,223,44,41,164,0,50,50,50,50
258,4,51,0,0,0,0,0,0,0,0,0,0,7,2,7,2,0,0,0,0,0,13,15,0.466667,0,0,0,0,0,0,0,0,0
258,2,50,4,0,0.0896854,0,0.00092,3.25,0,0,0,0,7,2,7,2,7,2,13,4,4,13,15,0.466667,2,0,0,11,0,4,3,4,3
259,3,51,26,0.0438566,22278.3,62.2729,0.00854902,3.5,0,0,9,11,346,4,346,4,58,4,91,32,28,981,19,0.526316,40,9,9,33,0,18,21,18,21
259,1,50,50,0.575827,11625,580.722,0.05988,9.4,53.7031,8,15,21,350,4,350,4,241,4,470,376,70,987,19,0.526316,221,44,40,165,0,50,49,50,49
259,4,51,0,0,0,0,0,0,0,0,0,0,7,2,7,2,0,0,0,0,0,13,15,0.466667,0,0,0,0,0,0,0,0,0
259,2,50,5,0,0.0983118,0,0.00092,2.8,0,0,0,0,8,3,8,3,8,3,14,5,4,14,15,0.466667,2,1,0,11,0,5,3,5,3
260,3,51,27,0.0478323,22689.4,52.7494,0.00972549,3.40741,0,0,9,12,351,4,351,4,59,4,92,33,28,988,19,0.526316,40,9,9,34,0,19,21,19,21
260,1,50,50,0.551463,10974.2,676.12,0.06012,9.42,52.75,12,13,22,359,4,359,4,241,4,471,374,73,1001,19,0.526316,222,43,41,165,0,50,49,50,49
260,4,51,0,0,0,0,0,0,0,0,0,0,8,3,8,3,0,0,0,0,0,14,15,0.466667,0,0,0,0,0,0,0,0,0
260,2,50,5,0,1.39747,0,0.00124,2.8,0,0,0,0,8,3,8,3,8,3,14,5,4,14,15,0.466667,2,1,0,11,0,5,3,5,3
261,3,51,28,0.0578253,20356.3,42.8742,0.00992157,3.42857,0,0,9,12,359,4,359,4,59,4,96,35,29,1005,19,0.526316,42,9,9,36,0,20,22,20,22
261,1,50,50,0.530889,11068.6,636.924,0.0606,9.42,41.1875,6,15,24,363,4,363,4,244,4,471,374,73,1011,19,0.526316,222,43,39,167,0,50,49,50,49
261,4,51,0,0,0,0,0,0,0,0,0,0,8,3,8,3,0,0,0,0,0,14,15,0.466667,0,0,0,0,0,0,0,0,0
261,2,50,5,0,1.5315,0,0.00124,2.8,0,0,0,0,8,3,8,3,8,3,14,5,4,14,15,0.466667,2,1,0,11,0,5,3,5,3
262,3,51,30,0.0759442,28449.1,74.3806,0.0101176,3.36667,0,0,10,13,366,4,366,4,62,4,101,37,31,1016,19,0.526316,42,9,9,41,0,22,22,22,22
262,1,50,50,0.508083,9061.17,706.28,0.06088,9.52,52.6,5,17,25,368,4,368,4,242,4,476,380,73,1026,19,0.526316,227,43,39,167,0,50,50,50,50
262,4,51,0,0,0,0,0,0,0,0,0,0,8,3,8,3,0,0,0,0,0,14,15,0.466667,0,0,0,0,0,0,0,0,0
262,2,50,6,0,21.7648,0,0.00124,3.33333,0,0,0,0,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
263,3,51,31,0.0788553,20927.5,84.0221,0.0105098,3.35484,0,0,7,13,371,4,371,4,65,4,104,38,32,1029,19,0.526316,42,9,9,44,0,23,22,23,22
263,1,50,50,0.502089,11324.3,661.243,0.0614,9.68,57.6667,6,17,26,378,4,378,4,249,4,484,383,77,1043,19,0.526316,228,44,41,171,0,50,50,50,50
263,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
263,2,50,6,0,23.2654,0,0.00176,3.33333,0,0,1,1,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
264,3,51,33,0.103621,30350.4,201.255,0.0105098,3.21212,0,0,9,13,378,4,378,4,65,4,106,40,32,1045,19,0.526316,43,9,10,44,0,24,23,24,23
264,1,50,50,0.535405,7536.4,705.886,0.0618,9.54,59.8977,11,13,24,380,4,380,4,248,4,477,379,74,1049,19,0.526316,223,42,41,171,0,50,50,50,50
264,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
264,2,50,6,0,308.78,0,0.00176,3.33333,0,0,1,1,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
265,3,51,34,0.118356,23693.5,276.555,0.0111373,3.29412,0,0,8,14,383,4,383,4,68,4,112,43,34,1055,19,0.526316,43,9,10,50,0,25,23,25,23
265,1,50,50,0.562748,12648.1,669.387,0.06212,9.46,41.8333,12,17,24,390,4,390,4,249,4,473,375,74,1063,19,0.526316,219,45,40,169,0,50,49,50,49
265,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
265,2,50,6,0,273.259,0,0.00176,3.33333,0,0,2,2,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
266,3,51,36,0.131011,25779.9,467.358,0.0115294,3.33333,0,0,9,14,397,4,397,4,75,4,120,46,37,1071,19,0.526316,43,11,11,55,0,27,24,27,24
266,1,50,50,0.552567,6869.99,708.945,0.0622,9.38,55,11,10,22,401,4,401,4,250,4,469,374,74,1078,19,0.526316,216,46,40,167,0,50,50,50,50
266,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
266,2,50,6,0,2010.45,0,0.00196,3.33333,0,0,2,2,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
267,3,51,36,0.133431,21136.8,630.887,0.0117255,3.38889,0,0,6,14,403,4,403,4,77,4,122,47,38,1080,19,0.526316,43,11,11,57,0,28,24,28,24
267,1,50,50,0.584329,11804.6,708.335,0.06236,9.3,55.4,10,15,21,405,4,405,4,251,4,465,372,72,1086,19,0.526316,213,46,42,164,0,50,50,50,50
267,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
267,2,50,6,0,1370.19,0,0.00196,3.33333,0,0,2,2,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
268,3,51,37,0.144641,20551.7,856.296,0.0121569,3.43243,0,0,11,16,406,4,406,4,78,4,127,49,39,1091,19,0.526316,43,11,11,62,0,29,24,29,24
268,1,50,50,0.564696,5348.26,745.507,0.06248,9.08,51.375,21,9,21,407,4,407,4,246,4,454,367,68,1101,19,0.526316,210,47,39,158,0,50,50,50,50
268,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
268,2,50,6,0,6327.99,0,0.00196,3.33333,0,0,3,3,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
269,3,51,38,0.154835,16368.1,1012.7,0.012902,3.5,0,0,12,18,411,4,411,4,82,4,133,52,40,1107,19,0.526316,44,11,11,67,0,30,24,30,24
269,1,50,50,0.572881,8515.86,768.159,0.06284,8.98,55,8,15,20,412,4,412,4,246,4,449,361,69,1110,19,0.526316,205,48,39,157,0,50,50,50,50
269,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
269,2,50,6,1.39221e-06,4249.71,0.00181838,0.00272,3.33333,0,0,2,3,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
270,3,51,38,0.186397,17721.1,1206.69,0.0132941,3.52632,0,0,13,18,413,4,413,4,83,4,134,53,40,1111,19,0.526316,44,11,11,68,0,31,24,31,24
270,1,50,50,0.53122,3644.22,806.118,0.06304,8.92,50.5417,18,9,17,422,4,422,4,245,4,446,359,69,1126,19,0.526316,202,47,39,158,0,50,50,50,50
270,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
270,2,50,6,7.37043e-06,9360.63,0.00137875,0.00272,3.33333,0,0,3,3,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
271,3,51,39,0.198794,15230.9,1352.95,0.0136863,3.48718,0,0,12,18,422,4,422,4,83,4,136,54,41,1128,19,0.526316,44,11,11,70,0,32,24,32,24
271,1,50,50,0.523377,6046.04,819.147,0.0632,9,56.9583,12,15,18,428,4,428,4,248,4,450,363,71,1144,19,0.526316,203,50,41,156,0,50,50,50,50
271,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
271,2,50,6,2.28308e-05,7763.44,0.0293669,0.00272,3.33333,0,0,2,3,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
272,3,51,40,0.214661,20993,1390.77,0.0140784,3.475,0,0,13,17,431,4,431,4,86,4,139,56,42,1147,19,0.526316,45,11,11,72,0,33,25,33,25
272,1,50,50,0.521452,3552.69,838.664,0.0632,8.96,60.6667,12,10,19,435,4,435,4,247,4,448,360,70,1157,19,0.526316,200,49,40,159,0,50,50,50,50
272,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
272,2,50,6,0.000122178,9756.94,0.0251746,0.00272,3.33333,0,0,3,4,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
273,3,51,40,0.2232,19060.6,1644.98,0.0150196,3.5,0,0,13,20,435,4,435,4,86,4,140,57,42,1158,19,0.526316,45,11,11,73,0,33,25,33,25
273,1,50,50,0.536876,6118.93,799.029,0.06324,8.96,47.9219,8,16,22,438,4,438,4,247,4,448,360,70,1166,19,0.526316,196,52,40,160,0,50,50,50,50
273,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
273,2,50,6,0.000367447,8704.6,0.460183,0.00272,3.33333,0,0,2,4,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
274,3,51,40,0.240299,29627.3,1584.8,0.0151373,3.5,0,0,16,20,438,4,438,4,86,4,140,57,42,1166,19,0.526316,45,11,11,73,0,33,25,33,25
274,1,50,50,0.544624,5423.67,840.573,0.06336,8.94,60.8,10,10,22,442,4,442,4,247,4,447,358,71,1175,19,0.526316,200,51,39,157,0,50,50,50,50
274,4,51,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0,0,0,0,20,15,0.466667,0,0,0,0,0,0,0,0,0
274,2,50,6,0.00183776,9519.68,0.394279,0.00272,3.33333,0,0,3,4,11,4,11,4,11,4,20,6,5,20,15,0.466667,4,1,1,14,0,6,4,6,4
