Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor, VECTOR_WOLBACHIA_FREE, VECTOR_WOLBACHIA_A, VECTOR_WOLBACHIA_B, VECTOR_WOLBACHIA_AB,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
1141,340461476,arabiensis,1000,80805,6470,21580,52755,108876,105266,845859,3513000,1756500,13463,458,13468,438,10896,0,7673,1352,1376,80805,0,0,0,0,0,103604,0.029801
1141,340461476,funestus,1000,21271,1687,5653,13931,28370,29946,280676,926000,463000,7142,250,0,0,2893,0,2004,791,0,21271,0,0,0,0,0,35681.5,0.038431
1141,340461476,gambiae,1000,189934,0,0,189934,121474,116358,938977,11100600,5550300,63640,0,0,0,12183,0,4813,6339,0,0,189934,0,0,0,0,115981,0.0105318
1142,340461476,arabiensis,1000,80942,6501,21656,52785,109173,100563,841739,3614800,1807400,13803,507,13833,482,10645,0,7721,1417,1370,80942,0,0,0,0,0,103127,0.0294915
1142,340461476,funestus,1000,21529,1718,5653,14158,28685,29766,281014,937000,468500,7269,253,0,0,2989,0,1948,783,0,21529,0,0,0,0,0,35903.3,0.038533
1142,340461476,gambiae,1000,190075,0,0,190075,121701,111516,936392,11223400,5611700,64493,0,0,0,11351,0,4717,6493,0,0,190075,0,0,0,0,113459,0.0104482
1143,340461476,arabiensis,1000,81277,6510,21600,53167,109688,95663,838376,3548720,1774360,13450,461,13599,486,10824,0,7621,1420,1448,81277,0,0,0,0,0,102535,0.0285292
1143,340461476,funestus,1000,21647,1755,5696,14196,29109,29374,281476,948920,474460,7357,257,0,0,2916,0,2062,736,0,21647,0,0,0,0,0,35995.4,0.0383172
1143,340461476,gambiae,1000,190781,0,0,190781,122253,106520,930222,11344600,5672300,64340,0,0,0,11910,0,4698,6506,0,0,190781,0,0,0,0,115235,0.0101092
1144,340461476,arabiensis,1000,81439,6578,21721,53140,109995,92792,833223,3562000,1781000,13695,440,13584,485,10787,0,7807,1414,1404,81439,0,0,0,0,0,104154,0.0288936
1144,340461476,funestus,1000,21628,1766,5673,14189,29250,29624,282110,946600,473300,7269,273,0,0,2852,0,2079,792,0,21628,0,0,0,0,0,35910,0.037933
1144,340461476,gambiae,1000,191444,0,0,191444,122239,103018,927209,11233200,5616600,64450,0,0,0,11842,0,4700,6479,0,0,191444,0,0,0,0,114321,0.0101577
1145,340461476,arabiensis,1000,79839,6593,21947,51299,108165,92583,832347,3668920,1834460,13783,515,13979,493,9032,0,7714,1456,1462,79839,0,0,0,0,0,103531,0.0292403
1145,340461476,funestus,1000,21534,1757,5726,14051,29287,29642,282507,952280,476140,7276,265,0,0,2706,0,2007,793,0,21534,0,0,0,0,0,36056.1,0.0379357
1145,340461476,gambiae,1000,190116,0,0,190116,120698,103151,923542,11397800,5698900,65122,0,0,0,9901,0,4670,6559,0,0,190116,0,0,0,0,116322,0.0101771
1146,340461476,arabiensis,1000,78583,6577,21708,50298,106916,93530,829649,3575200,1787600,13007,501,12805,506,8999,0,7606,1360,1289,78583,0,0,0,0,0,105169,0.0282183
1146,340461476,funestus,1000,21703,1730,5727,14246,29323,29723,283154,982080,491040,7320,273,0,0,2920,0,2021,730,0,21703,0,0,0,0,0,35946.7,0.0378629
1146,340461476,gambiae,1000,188878,0,0,188878,119213,104048,921403,11382600,5691300,63208,0,0,0,9915,0,4748,6405,0,0,188878,0,0,0,0,117283,0.0102056
1147,340461476,arabiensis,1000,76981,5682,22421,48878,105694,93123,829439,3624160,1812080,13131,481,12907,484,8668,0,7556,1394,1320,76981,0,0,0,0,0,106215,0.0294161
1147,340461476,funestus,1000,21745,1498,6008,14239,29513,29705,284067,963520,481760,7340,251,0,0,2858,0,2054,762,0,21745,0,0,0,0,0,35566,0.0366026
1147,340461476,gambiae,1000,187604,0,0,187604,117827,103665,921474,11379400,5689700,63327,0,0,0,9870,0,4793,6351,0,0,187604,0,0,0,0,118141,0.0103037
1148,340461476,arabiensis,1000,76297,5690,22270,48337,104996,92199,830098,3657160,1828580,12968,486,12950,521,9274,0,7272,1360,1326,76297,0,0,0,0,0,103204,0.0293074
1148,340461476,funestus,1000,21781,1508,6043,14230,29615,29736,283597,954480,477240,7262,244,0,0,2890,0,2065,789,0,21781,0,0,0,0,0,36563,0.0369126
1148,340461476,gambiae,1000,186750,0,0,186750,116781,102329,923346,11481600,5740800,63668,0,0,0,10086,0,4597,6343,0,0,186750,0,0,0,0,113656,0.010382
1149,340461476,arabiensis,1000,75304,5777,22028,47499,104017,91771,827877,3416560,1708280,12780,534,12502,501,8881,0,7200,1333,1341,75304,0,0,0,0,0,104560,0.0282197
1149,340461476,funestus,1000,21781,1463,6093,14225,29496,29991,284105,975120,487560,7404,295,0,0,2863,0,2077,786,0,21781,0,0,0,0,0,36576.7,0.0383067
1149,340461476,gambiae,1000,185991,0,0,185991,115594,101500,919393,11180400,5590200,62339,0,0,0,10080,0,4552,6287,0,0,185991,0,0,0,0,116648,0.00989898
1150,340461476,arabiensis,1000,74949,5860,21812,47277,103093,91279,827138,3448320,1724160,12530,521,12548,519,9308,0,7082,1291,1290,74949,0,0,0,0,0,106836,0.0306039
1150,340461476,funestus,1000,21770,1461,6067,14242,29466,30358,284545,964080,482040,7331,241,0,0,2881,0,2064,828,0,21770,0,0,0,0,0,36653.1,0.0375099
1150,340461476,gambiae,1000,185429,0,0,185429,114704,101283,918791,11175400,5587700,62489,0,0,0,10268,0,4553,6277,0,0,185429,0,0,0,0,118957,0.0104333
1151,340461476,arabiensis,1000,74088,5915,21607,46566,102050,90646,829254,3443800,1721900,12626,513,12782,510,8766,0,6938,1340,1349,74088,0,0,0,0,0,101337,0.0309819
1151,340461476,funestus,1000,21868,1471,6086,14311,29473,30412,285573,955120,477560,7339,230,0,0,2868,0,2067,703,0,21868,0,0,0,0,0,36136.4,0.0380188
1151,340461476,gambiae,1000,184641,0,0,184641,113714,99929,921473,11274400,5637200,63013,0,0,0,9900,0,4470,6218,0,0,184641,0,0,0,0,112517,0.0106446
1152,340461476,arabiensis,1000,73360,5896,21336,46128,101129,91283,824774,3350840,1675420,12178,503,12333,480,8767,0,7010,1205,1280,73360,0,0,0,0,0,107541,0.029426
1152,340461476,funestus,1000,22049,1489,6126,14434,29535,30413,285432,982040,491020,7411,270,0,0,2966,0,1998,787,0,22049,0,0,0,0,0,36783.7,0.0378344
1152,340461476,gambiae,1000,183660,0,0,183660,112649,100926,915486,11026800,5513400,61550,0,0,0,9634,0,4582,6033,0,0,183660,0,0,0,0,120420,0.00997988
1153,340461476,arabiensis,1000,72638,5924,20833,45881,100196,91443,828206,3322000,1661000,12226,477,12075,519,8814,0,6992,1227,1317,72638,0,0,0,0,0,106279,0.0320938
1153,340461476,funestus,1000,22167,1488,6281,14398,29543,30477,286269,976200,488100,7483,239,0,0,2990,0,2113,759,0,22167,0,0,0,0,0,36447.8,0.0374564
1153,340461476,gambiae,1000,182777,0,0,182777,111653,100615,920656,11047600,5523800,61365,0,0,0,9829,0,4560,6152,0,0,182777,0,0,0,0,117661,0.0109206
1154,340461476,arabiensis,1000,72338,5936,20602,45800,99562,90981,830532,3352760,1676380,12269,496,12252,538,9082,0,6920,1223,1239,72338,0,0,0,0,0,120453,0.0319926
1154,340461476,funestus,1000,22255,1548,6303,14404,29554,30222,286952,984640,492320,7540,263,0,0,3004,0,2125,791,0,22255,0,0,0,0,0,37317.5,0.0373364
1154,340461476,gambiae,1000,181926,0,0,181926,111008,100185,921492,11152000,5576000,62167,0,0,0,9887,0,4639,6099,0,0,181926,0,0,0,0,135158,0.0106504
1155,340461476,arabiensis,1000,71483,6047,20266,45170,98590,91480,846097,3246160,1623080,12186,516,12012,531,8586,0,6937,1231,1273,71483,0,0,0,0,0,122275,0.0359265
1155,340461476,funestus,1000,22320,1507,6368,14445,29613,30419,288132,978800,489400,7472,306,0,0,2924,0,2080,779,0,22320,0,0,0,0,0,37674.7,0.0378996
1155,340461476,gambiae,1000,180633,0,0,180633,109945,100802,940387,10891600,5445800,60894,0,0,0,9240,0,4458,6075,0,0,180633,0,0,0,0,135581,0.0121196
1156,340461476,arabiensis,1000,71327,6068,20062,45197,98411,64757,887789,3220560,1610280,11816,519,11793,528,9029,0,6652,1305,1228,71327,0,0,0,0,0,96367.2,0.0376674
1156,340461476,funestus,1000,22338,1521,6408,14409,29635,21625,298191,983640,491820,7516,238,0,0,2887,0,2101,768,0,22338,0,0,0,0,0,29137.5,0.0384907
1156,340461476,gambiae,1000,180129,0,0,180129,109536,71223,987223,10834000,5417000,60006,0,0,0,9951,0,4451,6004,0,0,180129,0,0,0,0,106284,0.0124482
1157,340461476,arabiensis,1000,70736,5963,19876,44897,97848,63869,876845,3265560,1632780,12100,553,12086,553,8824,0,6838,1281,1296,70736,0,0,0,0,0,119983,0.0299225
1157,340461476,funestus,1000,22451,1522,6411,14518,29805,21571,291320,1003720,501860,7527,243,0,0,2949,0,2091,745,0,22451,0,0,0,0,0,37515.1,0.0296221
1157,340461476,gambiae,1000,179151,0,0,179151,108768,71061,974255,11004200,5502100,61569,0,0,0,9606,0,4468,6116,0,0,179151,0,0,0,0,133331,0.0098102
1158,340461476,arabiensis,1000,70606,5934,19800,44872,97450,63168,890585,3218120,1609060,11824,485,11954,551,8792,0,6600,1184,1138,70606,0,0,0,0,0,120378,0.0367418
1158,340461476,funestus,1000,22557,1541,6433,14583,29892,21711,293266,999880,499940,7577,270,0,0,2903,0,1996,801,0,22557,0,0,0,0,0,37060.6,0.0373761
1158,340461476,gambiae,1000,178252,0,0,178252,108421,69857,989442,10778400,5389200,60073,0,0,0,9658,0,4462,6095,0,0,178252,0,0,0,0,133850,0.0121164
1159,340461476,arabiensis,1000,70156,5829,19746,44581,97004,62465,903760,3106040,1553020,11557,491,11652,508,8749,0,6815,1233,1151,70156,0,0,0,0,0,117235,0.0374062
1159,340461476,funestus,1000,22633,1589,6364,14680,29964,21781,294512,993480,496740,7517,259,0,0,2991,0,2194,721,0,22633,0,0,0,0,0,37291.2,0.0370651
1159,340461476,gambiae,1000,177379,0,0,177379,107983,69645,1002585,10592200,5296100,59206,0,0,0,9516,0,4490,5899,0,0,177379,0,0,0,0,131854,0.0124183
1160,340461476,arabiensis,1000,60922,5805,19523,35594,87629,79943,911645,3191560,1595780,11913,494,11773,482,0,0,6714,1253,1267,60922,0,0,0,0,0,123060,0.0377443
1160,340461476,funestus,1000,19770,1610,6445,11715,27109,27707,296064,1022000,511000,7745,281,0,0,0,0,2108,755,0,19770,0,0,0,0,0,37201.1,0.037536
1160,340461476,gambiae,1000,166947,0,0,166947,97614,88945,1013415,10875600,5437800,60502,0,0,0,0,0,4295,6137,0,0,166947,0,0,0,0,136257,0.0124482
1161,340461476,arabiensis,1000,61238,5791,18067,37380,87000,80214,924989,3176560,1588280,7946,543,8129,510,7826,0,5768,903,839,61238,0,0,0,0,0,121460,0.0385579
1161,340461476,funestus,1000,19981,1631,5884,12466,27198,27763,297223,986480,493240,4986,275,0,0,2748,0,2033,504,0,19981,0,0,0,0,0,37489.3,0.0364003
1161,340461476,gambiae,1000,166366,0,0,166366,96860,89048,1026613,10602800,5301400,50372,0,0,0,8706,0,4215,5072,0,0,166366,0,0,0,0,136108,0.0125287
1162,340461476,arabiensis,1000,61067,5742,18025,37300,86541,80378,934988,3071600,1535800,11097,484,11093,504,7895,0,5763,1154,1149,61067,0,0,0,0,0,123039,0.0382362
1162,340461476,funestus,1000,20022,1624,5871,12527,27280,27930,298118,1006000,503000,7452,283,0,0,2644,0,1821,782,0,20022,0,0,0,0,0,38027,0.0380031
1162,340461476,gambiae,1000,164791,0,0,164791,96061,89719,1038850,10460000,5230000,57775,0,0,0,8470,0,4163,5882,0,0,164791,0,0,0,0,136736,0.012837
1163,340461476,arabiensis,1000,60642,5725,17987,36930,85823,81180,945044,3143920,1571960,11209,479,11438,505,7677,0,5774,1163,1165,60642,0,0,0,0,0,121377,0.0400571
1163,340461476,funestus,1000,20061,1628,5888,12545,27479,27770,300008,1029080,514540,7453,283,0,0,2702,0,1910,753,0,20061,0,0,0,0,0,37555.4,0.0378002
1163,340461476,gambiae,1000,163394,0,0,163394,95535,90071,1050012,10661400,5330700,58442,0,0,0,8649,0,4172,5874,0,0,163394,0,0,0,0,134900,0.0130723
1164,340461476,arabiensis,1000,60838,5609,17278,37951,85503,81039,953980,2076360,1038180,8538,471,8630,509,7852,0,5835,899,922,60838,0,0,0,0,0,123497,0.0386067
1164,340461476,funestus,1000,20101,1641,5614,12846,27558,27980,301212,651040,325520,5652,261,0,0,2619,0,1961,618,0,20101,0,0,0,0,0,37755.7,0.0364942
1164,340461476,gambiae,1000,162810,0,0,162810,95155,89438,1059124,8871600,4435800,50217,0,0,0,8588,0,4019,5153,0,0,162810,0,0,0,0,138073,0.0126531
1165,340461476,arabiensis,1000,60729,5604,17215,37910,85266,81218,963449,2959040,1479520,10889,471,10774,448,7785,0,5718,1077,1099,60729,0,0,0,0,0,125358,0.0594778
1165,340461476,funestus,1000,20171,1678,5558,12935,27701,27842,301657,982480,491240,7217,281,0,0,2747,0,1939,738,0,20171,0,0,0,0,0,38700.9,0.0579929
1165,340461476,gambiae,1000,161843,0,0,161843,94938,89444,1070134,10202600,5101300,56446,0,0,0,8584,0,3975,5576,0,0,161843,0,0,0,0,139651,0.0155635
1166,340461476,arabiensis,1000,60281,5517,17039,37725,84908,81684,973373,2988760,1494380,10775,465,11015,481,7713,0,5846,1162,1153,60281,0,0,0,0,0,122603,0.0423642
1166,340461476,funestus,1000,20292,1686,5584,13022,27949,27911,303117,979600,489800,7301,294,0,0,2756,0,1916,719,0,20292,0,0,0,0,0,38617.2,0.039391
1166,340461476,gambiae,1000,160984,0,0,160984,94611,89544,1081232,10336600,5168300,56995,0,0,0,8786,0,3988,5657,0,0,160984,0,0,0,0,136519,0.0136878
1167,340461476,arabiensis,1000,60696,5459,16764,38473,84732,80317,980825,2264720,1132360,8919,465,9079,451,8085,0,5775,906,989,60696,0,0,0,0,0,122472,0.0410214
1167,340461476,funestus,1000,20405,1675,5487,13243,27974,27886,304767,753160,376580,6153,286,0,0,2713,0,1938,662,0,20405,0,0,0,0,0,38329.7,0.0394214
1167,340461476,gambiae,1000,160821,0,0,160821,94322,88711,1089947,8832200,4416100,50039,0,0,0,8734,0,3888,5009,0,0,160821,0,0,0,0,135938,0.0132073
1168,340461476,arabiensis,1000,60477,5396,16836,38245,84167,81166,985988,2869080,1434540,10772,475,10639,464,7811,0,5799,1130,1101,60477,0,0,0,0,0,123700,0.0540782
1168,340461476,funestus,1000,20445,1722,5474,13249,28034,27966,305961,944880,472440,7119,301,0,0,2716,0,1952,724,0,20445,0,0,0,0,0,38484.6,0.0508918
1168,340461476,gambiae,1000,159780,0,0,159780,93655,90628,1095141,10004400,5002200,55652,0,0,0,8452,0,4049,5444,0,0,159780,0,0,0,0,137845,0.0153912
1169,340461476,arabiensis,1000,60359,5385,16745,38229,84179,81498,990969,2881760,1440880,10680,469,10521,471,7778,0,5663,1133,1100,60359,0,0,0,0,0,121311,0.0431147
1169,340461476,funestus,1000,20419,1696,5476,13247,28055,28275,306908,975200,487600,7254,295,0,0,2676,0,1927,775,0,20419,0,0,0,0,0,38873,0.0407296
1169,340461476,gambiae,1000,159044,0,0,159044,93229,91054,1102108,10092400,5046200,55724,0,0,0,8811,0,3993,5554,0,0,159044,0,0,0,0,133758,0.0137784
1170,340461476,arabiensis,1000,60673,5365,16505,38803,84197,84482,991270,2401840,1200920,9449,439,9304,472,8034,0,5751,996,973,60673,0,0,0,0,0,129686,0.042096
1170,340461476,funestus,1000,20628,1701,5484,13443,28165,28240,308678,817920,408960,6365,268,0,0,2757,0,1890,658,0,20628,0,0,0,0,0,38425.1,0.0398616
1170,340461476,gambiae,1000,158747,0,0,158747,93121,94807,1101248,8845200,4422600,50153,0,0,0,8765,0,3975,5087,0,0,158747,0,0,0,0,144258,0.0132533
1171,340461476,arabiensis,1000,60036,5316,16382,38338,83755,88992,998769,2830960,1415480,10521,453,10639,462,7417,0,5826,1089,1139,60036,0,0,0,0,0,132027,0.0539944
1171,340461476,funestus,1000,20560,1685,5510,13365,28176,28631,309338,952680,476340,7168,284,0,0,2636,0,1986,718,0,20560,0,0,0,0,0,39073.9,0.046979
1171,340461476,gambiae,1000,157829,0,0,157829,92835,99170,1110678,9849800,4924900,54922,0,0,0,8473,0,3901,5490,0,0,157829,0,0,0,0,145762,0.0163092
1172,340461476,arabiensis,1000,60007,4928,16592,38487,83798,85984,1014814,2814120,1407060,10258,491,10300,429,7920,0,5772,1069,1108,60007,0,0,0,0,0,121785,0.046637
1172,340461476,funestus,1000,20653,1543,5679,13431,28197,27055,312286,954480,477240,7125,271,0,0,2750,0,1933,724,0,20653,0,0,0,0,0,37421.7,0.0410147
1172,340461476,gambiae,1000,157573,0,0,157573,92966,95430,1126658,9858000,4929000,54614,0,0,0,9093,0,3957,5392,0,0,157573,0,0,0,0,136229,0.0147985
1173,340461476,arabiensis,1000,60349,4942,16502,38905,83711,88588,1013463,2469720,1234860,9631,352,9561,399,7992,0,5680,991,979,60349,0,0,0,0,0,123617,0.0432763
1173,340461476,funestus,1000,20693,1584,5587,13522,28355,27368,311837,848280,424140,6626,220,0,0,2740,0,2013,687,0,20693,0,0,0,0,0,39153.4,0.0392063
1173,340461476,gambiae,1000,157596,0,0,157596,93018,98143,1126434,8846600,4423300,50479,0,0,0,8867,0,3749,5095,0,0,157596,0,0,0,0,136988,0.0138192
1174,340461476,arabiensis,1000,61283,4971,16565,39747,84826,89075,1013459,2805680,1402840,10480,433,10513,453,8889,0,5707,1137,1111,61283,0,0,0,0,0,122905,0.050053
1174,340461476,funestus,1000,20664,1606,5574,13484,28569,27602,312871,943800,471900,7117,291,0,0,2712,0,1984,757,0,20664,0,0,0,0,0,39389.4,0.0461563
1174,340461476,gambiae,1000,158356,0,0,158356,94431,98499,1126329,9717400,4858700,54239,0,0,0,10018,0,3845,5413,0,0,158356,0,0,0,0,136298,0.0154848
1175,340461476,arabiensis,1000,62359,4729,16878,40752,86128,88236,1013547,2726120,1363060,10736,429,10628,474,9163,0,5815,1104,1168,62359,0,0,0,0,0,123317,0.0438059
1175,340461476,funestus,1000,20747,1551,5643,13553,28683,27857,314001,948960,474480,7143,319,0,0,2749,0,1925,741,0,20747,0,0,0,0,0,39516.7,0.0417349
1175,340461476,gambiae,1000,159161,0,0,159161,95447,98538,1126540,9690000,4845000,55400,0,0,0,10095,0,3830,5460,0,0,159161,0,0,0,0,136642,0.0140262
1176,340461476,arabiensis,1000,61554,4714,17093,39747,85147,92816,1013505,2561720,1280860,10485,354,10291,347,7219,0,5892,1058,1074,61554,0,0,0,0,0,124562,0.0452354
1176,340461476,funestus,1000,20441,1558,5662,13221,28177,28854,315358,881000,440500,6799,229,0,0,2259,0,1881,684,0,20441,0,0,0,0,0,39404.4,0.0416421
1176,340461476,gambiae,1000,158061,0,0,158061,94376,103672,1126482,8930200,4465100,51769,0,0,0,7994,0,3885,5209,0,0,158061,0,0,0,0,138037,0.0141014
1177,340461476,arabiensis,1000,62460,4649,16995,40816,86202,92934,1014580,2775440,1387720,10080,412,10134,416,8955,0,5849,1091,1109,62460,0,0,0,0,0,121033,0.0486245
1177,340461476,funestus,1000,20684,1542,5619,13523,28318,28850,316695,945960,472980,6663,274,0,0,2853,0,1950,660,0,20684,0,0,0,0,0,39299.6,0.0447269
1177,340461476,gambiae,1000,158919,0,0,158919,95440,104129,1126598,9606200,4803100,53069,0,0,0,10066,0,4010,5198,0,0,158919,0,0,0,0,135194,0.0154573
1178,340461476,arabiensis,1000,63209,4563,17353,41293,87038,123935,981151,2817880,1408940,10980,420,10849,408,8949,0,6010,1103,1087,63209,0,0,0,0,0,149169,0.0436084
1178,340461476,funestus,1000,20759,1466,5667,13626,28389,38344,308187,941720,470860,7173,302,0,0,2878,0,2046,757,0,20759,0,0,0,0,0,49027.6,0.0415447
1178,340461476,gambiae,1000,159413,0,0,159413,96255,137866,1091276,9811200,4905600,56021,0,0,0,10061,0,3948,5619,0,0,159413,0,0,0,0,164635,0.0140736
1179,340461476,arabiensis,1000,63771,4650,17470,41651,87408,125130,1006299,2748760,1374380,10711,371,10836,372,8831,0,5997,1142,1130,63771,0,0,0,0,0,123706,0.0529365
1179,340461476,funestus,1000,20863,1501,5701,13661,28521,38321,318389,898760,449380,7022,224,0,0,2821,0,2004,713,0,20863,0,0,0,0,0,40033.3,0.0520617
1179,340461476,gambiae,1000,160106,0,0,160106,97149,139463,1117376,9124200,4562100,52698,0,0,0,9901,0,3948,5260,0,0,160106,0,0,0,0,138185,0.0167803
1180,340461476,arabiensis,1000,64699,5266,16935,42498,88479,125564,1003732,2664600,1332300,10648,414,10420,430,9147,0,6084,1089,1046,64699,0,0,0,0,0,130844,0.0450042
1180,340461476,funestus,1000,20888,1746,5480,13662,28602,38716,318606,888560,444280,6905,241,0,0,2648,0,1922,701,0,20888,0,0,0,0,0,41011.9,0.0445428
1180,340461476,gambiae,1000,160839,0,0,160839,97868,140179,1114618,9388600,4694300,53730,0,0,0,10234,0,4000,5501,0,0,160839,0,0,0,0,146021,0.0151448
1181,340461476,arabiensis,1000,65276,5222,17090,42964,89116,125793,1008935,2902000,1451000,11115,404,11434,394,9054,0,6070,1198,1209,65276,0,0,0,0,0,123769,0.0491044
1181,340461476,funestus,1000,20974,1739,5488,13747,28547,38848,319670,950040,475020,7058,282,0,0,2827,0,2018,723,0,20974,0,0,0,0,0,41131.6,0.0461555
1181,340461476,gambiae,1000,161456,0,0,161456,98877,139760,1121604,9856000,4928000,56379,0,0,0,10043,0,3916,5510,0,0,161456,0,0,0,0,136956,0.0155531
1182,340461476,arabiensis,1000,76013,5262,17262,53489,99732,105697,1006421,2867120,1433560,11161,351,11093,362,19307,0,6266,1145,1159,76013,0,0,0,0,0,134312,0.0426496
1182,340461476,funestus,1000,24144,1767,5515,16862,31820,32733,321148,945080,472540,7200,230,0,0,5986,0,2035,781,0,24144,0,0,0,0,0,40825.5,0.0432946
1182,340461476,gambiae,1000,173504,0,0,173504,110734,117194,1118858,9315000,4657500,53470,0,0,0,21269,0,3945,5276,0,0,173504,0,0,0,0,148623,0.0138957
1183,340461476,arabiensis,1000,75817,5207,18924,51686,100624,105384,1015282,2774160,1387080,15450,411,15146,403,10295,0,7314,1581,1596,75817,0,0,0,0,0,133069,0.0468455
1183,340461476,funestus,1000,23933,1746,6078,16109,31908,32914,322247,909120,454560,9645,282,0,0,3126,0,2359,978,0,23933,0,0,0,0,0,40886.6,0.0431979
1183,340461476,gambiae,1000,174164,0,0,174164,111808,116918,1126515,9500200,4750100,64861,0,0,0,11555,0,4339,6556,0,0,174164,0,0,0,0,149431,0.0159552
1184,340461476,arabiensis,1000,76517,4429,19974,52114,101350,104852,1020955,2970080,1485040,11946,406,11927,411,10397,0,7176,1269,1252,76517,0,0,0,0,0,129346,0.0479674
1184,340461476,funestus,1000,24002,1502,6352,16148,32097,33110,322892,930600,465300,7384,277,0,0,3118,0,2306,743,0,24002,0,0,0,0,0,41390.1,0.0449738
1184,340461476,gambiae,1000,175526,0,0,175526,112955,115631,1135135,9967400,4983700,58054,0,0,0,11391,0,4240,5789,0,0,175526,0,0,0,0,142977,0.0157292
1185,340461476,arabiensis,1000,77008,5205,19360,52443,102027,106654,1020999,2954600,1477300,11862,362,12006,369,10161,0,7175,1257,1238,77008,0,0,0,0,0,127493,0.0435497
1185,340461476,funestus,1000,24152,1773,6071,16308,32089,33024,324102,935920,467960,7389,244,0,0,3217,0,2306,761,0,24152,0,0,0,0,0,41370.7,0.0444768
1185,340461476,gambiae,1000,176918,0,0,176918,113423,117834,1133784,9473200,4736600,55541,0,0,0,11247,0,4262,5593,0,0,176918,0,0,0,0,142318,0.0143445
1186,340461476,arabiensis,1000,76810,5234,20290,51286,102313,108879,1019108,4103360,2051680,14524,361,14677,396,10091,0,7364,1508,1417,76810,0,0,0,0,0,128557,0.0431507
1186,340461476,funestus,1000,24078,1776,6315,15987,32283,32972,324760,1308120,654060,9253,264,0,0,3226,0,2333,967,0,24078,0,0,0,0,0,41891.3,0.0442032
1186,340461476,gambiae,1000,177336,0,0,177336,113655,120332,1132853,11470400,5735200,64962,0,0,0,11106,0,4314,6374,0,0,177336,0,0,0,0,142330,0.0150233
