Year,Event_Name,Individual_ID,Age,Gender,Infectiousness
0.0273973,Teen_Is_Pre_Debut,1426,5330.69,F,0
0.0273973,Teen_Is_Post_Debut,1427,7532.91,F,0
0.0273973,Teen_Is_Post_Debut,1428,23032.9,F,0
0.0273973,Teen_Is_Pre_Debut,1429,3138.45,F,0
0.0273973,Teen_Is_Pre_Debut,1430,2719.84,F,0
0.0273973,Teen_Is_Post_Debut,1431,19747.4,F,0
0.0273973,Teen_Is_Post_Debut,1432,23072.4,M,0
0.0273973,Teen_Is_Post_Debut,1433,19198.9,F,0
0.0273973,Teen_Is_Pre_Debut,1434,937.685,M,0
0.0273973,Teen_Is_Pre_Debut,1435,4629.25,M,0
0.0273973,Teen_Is_Pre_Debut,1436,2935.52,M,0
0.0273973,Teen_Is_Pre_Debut,1437,188.061,F,0
0.0273973,Teen_Is_Post_Debut,1438,14443.3,F,0
0.0273973,Teen_Is_Post_Debut,1439,20371.9,M,0
0.0273973,Teen_Is_Pre_Debut,1440,4408.6,F,0
0.0273973,Teen_Is_Pre_Debut,1441,3954.81,M,0
0.0273973,Teen_Is_Post_Debut,1442,12963,F,0
0.0273973,Teen_Is_Post_Debut,1443,16314.1,F,0
0.0273973,Teen_Is_Post_Debut,1444,7090.16,M,0
0.0273973,Teen_Is_Pre_Debut,1445,2450.1,M,0
0.0273973,Teen_Is_Post_Debut,1446,7462.94,F,0
0.0273973,Teen_Is_Pre_Debut,1447,5541.13,F,0
0.0273973,Teen_Is_Post_Debut,1448,18453.9,M,0
0.0273973,Teen_Is_Post_Debut,1449,5979.04,F,0
0.0273973,Teen_Is_Pre_Debut,1450,5504.17,M,0
0.0273973,Teen_Is_Post_Debut,1451,16194.2,M,0
0.0273973,Teen_Is_Post_Debut,1452,21623.5,F,0
0.0273973,Teen_Is_Post_Debut,1453,19398.3,M,0
0.0273973,Teen_Is_Post_Debut,1454,24123.1,M,0
0.0273973,Teen_Is_Post_Debut,1455,13094.4,F,0
0.0273973,Teen_Is_Post_Debut,1456,8224.64,M,0
0.0273973,Teen_Is_Post_Debut,1457,9031.15,M,0
0.0273973,Teen_Is_Pre_Debut,1458,5089.44,M,0
0.0273973,Teen_Is_Post_Debut,1459,23185.9,F,0
0.0273973,Teen_Is_Post_Debut,1460,6248.52,F,0
0.0273973,Teen_Is_Pre_Debut,1461,1076.06,M,0
0.0273973,Teen_Is_Post_Debut,1462,12806.6,F,0
0.0273973,Teen_Is_Pre_Debut,1463,2214.47,M,0
0.0273973,Teen_Is_Pre_Debut,1464,2967.2,F,0
0.0273973,Teen_Is_Pre_Debut,1465,3707.74,F,0
0.0273973,Teen_Is_Post_Debut,1466,7176.94,M,0
0.0273973,Teen_Is_Post_Debut,1467,15853.3,M,0
0.0273973,Teen_Is_Post_Debut,1468,6860.05,M,0
0.0273973,Teen_Is_Pre_Debut,1469,2143.27,F,0
0.0273973,Teen_Is_Post_Debut,1470,20681,M,0
0.0273973,Teen_Is_Post_Debut,1471,10676,F,0
0.0273973,Teen_Is_Pre_Debut,1472,1455.33,F,0
0.0273973,Teen_Is_Post_Debut,1473,6812.72,M,0
0.0273973,Teen_Is_Post_Debut,1474,12231.4,F,0
0.0273973,Teen_Is_Post_Debut,1475,12534.7,F,0
0.0273973,Teen_Is_Pre_Debut,1476,4879.03,M,0
0.0273973,Teen_Is_Pre_Debut,1477,4282.22,F,0
0.0273973,Teen_Is_Post_Debut,1478,7317.75,F,0
0.0273973,Teen_Is_Pre_Debut,1479,337.394,F,0
0.0273973,Teen_Is_Post_Debut,1480,7363.22,M,0
0.0273973,Teen_Is_Pre_Debut,1481,911.669,M,0
0.0273973,Teen_Is_Post_Debut,1482,8293.03,M,0
0.0273973,Teen_Is_Post_Debut,1483,15912.4,F,0
0.0273973,Teen_Is_Pre_Debut,1484,824.057,F,0
0.0273973,Teen_Is_Post_Debut,1485,13488.4,F,0
0.0273973,Teen_Is_Post_Debut,1486,7202.4,F,0
0.0273973,Teen_Is_Post_Debut,1487,25156.7,M,0
0.0273973,Teen_Is_Pre_Debut,1488,3003.04,F,0
0.0273973,Teen_Is_Post_Debut,1489,9862.48,F,0
0.0273973,Teen_Is_Post_Debut,1490,7869.05,M,0
0.0273973,Teen_Is_Pre_Debut,1491,2264.05,F,0
0.0273973,Teen_Is_Pre_Debut,1492,1641.42,F,0
0.0273973,Teen_Is_Pre_Debut,1493,1323.02,M,0
0.0273973,Teen_Is_Pre_Debut,1494,4391.39,F,0
0.0273973,Teen_Is_Post_Debut,1495,23043.1,M,0
0.0273973,Teen_Is_Post_Debut,1496,10580,F,0
0.0273973,Teen_Is_Post_Debut,1497,10331.2,M,0
0.0273973,Teen_Is_Pre_Debut,1498,4135.57,F,0
0.0273973,Teen_Is_Pre_Debut,1499,168.465,M,0
0.0273973,Teen_Is_Post_Debut,1500,14488.9,M,0
0.0273973,Teen_Is_Post_Debut,1501,19647.8,M,0
0.0273973,Teen_Is_Pre_Debut,1502,5799.67,M,0
0.0273973,Teen_Is_Post_Debut,1503,23269.8,F,0
0.0273973,Teen_Is_Post_Debut,1504,11313.6,F,0
0.0273973,Teen_Is_Pre_Debut,1505,292.499,M,0
0.0273973,Teen_Is_Post_Debut,1506,26542.5,M,0
0.0273973,Teen_Is_Post_Debut,1507,7274.9,M,0
0.0273973,Teen_Is_Pre_Debut,1508,374.231,F,0
0.0273973,Teen_Is_Pre_Debut,1509,2154.12,M,0
0.0273973,Teen_Is_Pre_Debut,1510,6360.68,M,0
0.0273973,Teen_Is_Post_Debut,1511,9321.72,F,0
0.0273973,Teen_Is_Pre_Debut,1512,2743.43,M,0
0.0273973,Teen_Is_Pre_Debut,1513,2802.96,F,0
0.0273973,Teen_Is_Pre_Debut,1514,301.297,M,0
0.0273973,Teen_Is_Pre_Debut,1515,1355.44,M,0
0.0273973,Teen_Is_Post_Debut,1516,17181.3,F,0
0.0273973,Teen_Is_Pre_Debut,1517,4240.38,M,0
0.0273973,Teen_Is_Pre_Debut,1518,4608.23,F,0
0.0273973,Teen_Is_Post_Debut,1519,14765.4,M,0
0.0273973,Teen_Is_Post_Debut,1520,10634,M,0
0.0273973,Teen_Is_Pre_Debut,1521,3042.22,F,0
0.0273973,Teen_Is_Post_Debut,1522,25426.4,M,0
0.0273973,Teen_Is_Pre_Debut,1523,5650.15,M,0
0.0273973,Teen_Is_Post_Debut,1524,15340.1,F,0
0.0273973,Teen_Is_Post_Debut,1525,7262.47,M,0
0.0273973,Teen_Is_Post_Debut,1526,17225.4,F,0
0.0273973,Teen_Is_Pre_Debut,1527,4442.58,M,0
0.0273973,Teen_Is_Post_Debut,1528,8558.15,M,0
0.0273973,Teen_Is_Post_Debut,1529,9069.67,F,0
0.0273973,Teen_Is_Pre_Debut,1530,3621.43,F,0
0.0273973,Teen_Is_Post_Debut,1531,22579,M,0
0.0273973,Teen_Is_Post_Debut,1532,11348.5,M,0
0.0273973,Teen_Is_Post_Debut,1533,10573.9,M,0
0.0273973,Teen_Is_Pre_Debut,1534,112.845,F,0
0.0273973,Teen_Is_Pre_Debut,1535,3873.48,F,0
0.0273973,Teen_Is_Post_Debut,1536,16713.6,F,0
0.0273973,Teen_Is_Post_Debut,1537,8418.44,F,0
0.0273973,Teen_Is_Post_Debut,1538,10292.8,F,0
0.0273973,Teen_Is_Post_Debut,1539,13656,F,0
0.0273973,Teen_Is_Post_Debut,1540,6145.01,M,0
0.0273973,Teen_Is_Pre_Debut,1541,1396.88,F,0
0.0273973,Teen_Is_Post_Debut,1542,13002.9,F,0
0.0273973,Teen_Is_Post_Debut,1543,11283.5,M,0
0.0273973,Teen_Is_Pre_Debut,1544,4596.59,M,0
0.0273973,Teen_Is_Pre_Debut,1545,3689.1,F,0
0.0273973,Teen_Is_Post_Debut,1546,7018.3,M,0
0.0273973,Teen_Is_Post_Debut,1547,7309.35,F,0
0.0273973,Teen_Is_Post_Debut,1548,8448.51,F,0
0.0273973,Teen_Is_Pre_Debut,1549,1957.63,M,0
0.0273973,Teen_Is_Pre_Debut,1550,283.999,F,0
0.0273973,Teen_Is_Post_Debut,1551,19454.7,F,0
0.0273973,Teen_Is_Post_Debut,1552,18082,F,0
0.0273973,Teen_Is_Pre_Debut,1553,2230.75,M,0
0.0273973,Teen_Is_Post_Debut,1554,11179.8,F,0
0.0273973,Teen_Is_Pre_Debut,1555,3632.43,M,0
0.0273973,Teen_Is_Pre_Debut,1556,3801.29,F,0
0.0273973,Teen_Is_Post_Debut,1557,10402,M,0
0.0273973,Teen_Is_Pre_Debut,1558,1310.31,F,0
0.0273973,Teen_Is_Post_Debut,1559,19689.6,M,0
0.0273973,Teen_Is_Pre_Debut,1560,4669,M,0
0.0273973,Teen_Is_Pre_Debut,1561,5081.37,F,0
0.0273973,Teen_Is_Post_Debut,1562,12648.3,F,0
0.0273973,Teen_Is_Pre_Debut,1563,3602.67,M,0
0.0273973,Teen_Is_Pre_Debut,1564,1141.59,M,0
0.0273973,Teen_Is_Pre_Debut,1565,1768.32,M,0
0.0273973,Teen_Is_Post_Debut,1566,17646.5,F,0
0.0273973,Teen_Is_Pre_Debut,1567,1740.25,M,0
0.0273973,Teen_Is_Pre_Debut,1568,669.882,M,0
0.0273973,Teen_Is_Pre_Debut,1569,1947.74,M,0
0.0273973,Teen_Is_Pre_Debut,1570,1230.16,M,0
0.0273973,Teen_Is_Pre_Debut,1571,3757.19,F,0
0.0273973,Teen_Is_Pre_Debut,1572,674.056,F,0
0.0273973,Teen_Is_Post_Debut,1573,7816.15,F,0
0.0273973,Teen_Is_Post_Debut,1574,14259.5,F,0
0.0273973,Teen_Is_Pre_Debut,1575,5637.8,M,0
0.0273973,Teen_Is_Post_Debut,1576,11106.2,F,0
0.0273973,Teen_Is_Pre_Debut,1577,2864.06,F,0
0.0273973,Teen_Is_Post_Debut,1578,10526.5,M,0
0.0273973,Teen_Is_Pre_Debut,1579,3676.74,M,0
0.0273973,Teen_Is_Post_Debut,1580,20036.4,M,0
0.0273973,Teen_Is_Post_Debut,1581,6702.53,F,0
0.0273973,Teen_Is_Pre_Debut,1582,4346.3,M,0
0.0273973,Teen_Is_Post_Debut,1583,5949.48,F,0
0.0273973,Teen_Is_Pre_Debut,1584,139.52,F,0
0.0273973,Teen_Is_Post_Debut,1585,22574.9,F,0
0.0273973,Teen_Is_Pre_Debut,1586,55.0053,M,0
0.0273973,Teen_Is_Post_Debut,1587,8139.77,F,0
0.0273973,Teen_Is_Post_Debut,1588,11930.1,F,0
0.0273973,Teen_Is_Post_Debut,1589,21768.7,M,0
0.0273973,Teen_Is_Post_Debut,1590,18506.6,F,0
0.0273973,Teen_Is_Post_Debut,1591,18715.9,F,0
0.0273973,Teen_Is_Post_Debut,1592,10451.8,F,0
0.0273973,Teen_Is_Pre_Debut,1593,1290.05,M,0
0.0273973,Teen_Is_Pre_Debut,1594,4007.78,F,0
0.0273973,Teen_Is_Post_Debut,1595,6106,M,0
0.0273973,Teen_Is_Pre_Debut,1596,2730.45,F,0
0.0273973,Teen_Is_Pre_Debut,1597,1051.22,F,0
0.0273973,Teen_Is_Post_Debut,1598,12167.4,F,0
0.0273973,Teen_Is_Post_Debut,1599,7091.61,F,0
0.0273973,Teen_Is_Post_Debut,1600,9449.1,F,0
0.0273973,Teen_Is_Pre_Debut,1601,1314.51,M,0
0.0273973,Teen_Is_Pre_Debut,1602,4502.37,F,0
0.0273973,Teen_Is_Pre_Debut,1603,735.995,F,0
0.0273973,Teen_Is_Post_Debut,1604,6955.51,M,0
0.0273973,Teen_Is_Post_Debut,1605,6909.53,F,0
0.0273973,Teen_Is_Pre_Debut,1606,5079.43,M,0
0.0273973,Teen_Is_Post_Debut,1607,13543.2,F,0
0.0273973,Teen_Is_Post_Debut,1608,10148.2,M,0
0.0273973,Teen_Is_Post_Debut,1609,20822.7,M,0
0.0273973,Teen_Is_Post_Debut,1610,13183.5,M,0
0.0273973,Teen_Is_Pre_Debut,1611,6438.82,M,0
0.0273973,Teen_Is_Post_Debut,1612,9772.63,M,0
0.0273973,Teen_Is_Pre_Debut,1613,6172.79,M,0
0.0273973,Teen_Is_Post_Debut,1614,16799,F,0
0.0273973,Teen_Is_Pre_Debut,1615,2009.59,M,0
0.0273973,Teen_Is_Post_Debut,1616,5575.38,F,0
0.0273973,Teen_Is_Post_Debut,1617,23579.7,F,0
0.0273973,Teen_Is_Pre_Debut,1618,541.688,F,0
0.0273973,Teen_Is_Pre_Debut,1619,448.151,M,0
0.0273973,Teen_Is_Post_Debut,1620,26711.8,M,0
0.0273973,Teen_Is_Post_Debut,1621,8453.48,M,0
0.0273973,Teen_Is_Pre_Debut,1622,5015.09,M,0
0.0273973,Teen_Is_Post_Debut,1623,13818.8,M,0
0.0273973,Teen_Is_Post_Debut,1624,8232.06,M,0
0.0273973,Teen_Is_Pre_Debut,1625,845.281,M,0
0.0273973,Teen_Is_Post_Debut,1626,8308.38,M,0
0.0273973,Teen_Is_Post_Debut,1627,18262.4,F,0
0.0273973,Teen_Is_Post_Debut,1628,10545,M,0
0.0273973,Teen_Is_Pre_Debut,1629,1199.88,M,0
0.0273973,Teen_Is_Post_Debut,1630,5730.78,F,0
0.0273973,Teen_Is_Post_Debut,1631,11593.9,F,0
0.0273973,Teen_Is_Post_Debut,1632,19527.2,F,0
0.0273973,Teen_Is_Pre_Debut,1633,1099.25,M,0
0.0273973,Teen_Is_Pre_Debut,1634,3893.45,F,0
0.0273973,Teen_Is_Pre_Debut,1635,125.412,M,0
0.0273973,Teen_Is_Pre_Debut,1636,398.789,M,0
0.0273973,Teen_Is_Post_Debut,1637,16269.2,F,0
0.0273973,Teen_Is_Pre_Debut,1638,2867.71,F,0
0.0273973,Teen_Is_Post_Debut,1639,16449.1,F,0
0.0273973,Teen_Is_Post_Debut,1640,12925.8,M,0
0.0273973,Teen_Is_Post_Debut,1641,20696.2,F,0
0.0273973,Teen_Is_Post_Debut,1642,8022.55,M,0
0.0273973,Teen_Is_Pre_Debut,1643,4634.61,F,0
0.0273973,Teen_Is_Post_Debut,1644,8394.86,F,0
0.0273973,Teen_Is_Post_Debut,1645,15426.3,F,0
0.0273973,Teen_Is_Pre_Debut,1646,5298.93,F,0
0.0273973,Teen_Is_Post_Debut,1647,6569.23,F,0
0.0273973,Teen_Is_Pre_Debut,1648,5569.76,M,0
0.0273973,Teen_Is_Pre_Debut,1649,1174.3,M,0
0.0273973,Teen_Is_Pre_Debut,1650,3990.79,M,0
0.0273973,Teen_Is_Pre_Debut,1651,5833.36,M,0
0.0273973,Teen_Is_Pre_Debut,1652,667.806,M,0
0.0273973,Teen_Is_Pre_Debut,1653,1605.98,F,0
0.0273973,Teen_Is_Pre_Debut,1654,1597.5,F,0
0.0273973,Teen_Is_Post_Debut,1655,12729.4,F,0
0.0273973,Teen_Is_Post_Debut,1656,10885.3,F,0
0.0273973,Teen_Is_Pre_Debut,1657,3942.44,F,0
0.0273973,Teen_Is_Post_Debut,1658,8612,F,0
0.0273973,Teen_Is_Pre_Debut,1659,533.492,M,0
0.0273973,Teen_Is_Post_Debut,1660,12276.4,M,0
0.0273973,Teen_Is_Post_Debut,1661,9961.31,F,0
0.0273973,Teen_Is_Post_Debut,1662,15798,M,0
0.0273973,Teen_Is_Pre_Debut,1663,2948.85,M,0
0.0273973,Teen_Is_Pre_Debut,1664,3446,F,0
0.0273973,Teen_Is_Pre_Debut,1665,360.219,M,0
0.0273973,Teen_Is_Post_Debut,1666,16348.1,F,0
0.0273973,Teen_Is_Post_Debut,1667,8350.13,F,0
0.0273973,Teen_Is_Post_Debut,1668,15782.7,F,0
0.0273973,Teen_Is_Pre_Debut,1669,2038.4,F,0
0.0273973,Teen_Is_Post_Debut,1670,10752.6,F,0
0.0273973,Teen_Is_Post_Debut,1671,10310.9,M,0
0.0273973,Teen_Is_Pre_Debut,1672,5205.8,M,0
0.0273973,Teen_Is_Post_Debut,1673,7630.24,M,0
0.0273973,Teen_Is_Post_Debut,1674,18160,F,0
0.0273973,Teen_Is_Post_Debut,1675,16641.9,M,0
0.0273973,Teen_Is_Post_Debut,1676,16286.1,M,0
0.0273973,Teen_Is_Post_Debut,1677,13698.4,M,0
0.0273973,Teen_Is_Pre_Debut,1678,5825.61,M,0
0.0273973,Teen_Is_Post_Debut,1679,12716.2,M,0
0.0273973,Teen_Is_Pre_Debut,1680,4671.15,M,0
0.0273973,Teen_Is_Post_Debut,1681,16454.8,F,0
0.0273973,Teen_Is_Post_Debut,1682,12282.4,F,0
0.0273973,Teen_Is_Post_Debut,1683,14512.3,F,0
0.0273973,Teen_Is_Pre_Debut,1684,4588.59,F,0
0.0273973,Teen_Is_Post_Debut,1685,12006.8,F,0
0.0273973,Teen_Is_Pre_Debut,1686,2606.24,F,0
0.0273973,Teen_Is_Pre_Debut,1687,2990.93,F,0
0.0273973,Teen_Is_Post_Debut,1688,16718.4,M,0
0.0273973,Teen_Is_Post_Debut,1689,6434.52,M,0
0.0273973,Teen_Is_Pre_Debut,1690,136.94,F,0
0.0273973,Teen_Is_Post_Debut,1691,8353.11,M,0
0.0273973,Teen_Is_Post_Debut,1692,11148.3,F,0
0.0273973,Teen_Is_Post_Debut,1693,16328.6,F,0
0.0273973,Teen_Is_Post_Debut,1694,19772.1,M,0
0.0273973,Teen_Is_Post_Debut,1695,8702.4,M,0
0.0273973,Teen_Is_Post_Debut,1696,20398.2,F,0
0.0273973,Teen_Is_Pre_Debut,1697,5683.3,M,0
0.0273973,Teen_Is_Pre_Debut,1698,2184.77,M,0
0.0273973,Teen_Is_Post_Debut,1699,7024.08,F,0
0.0273973,Teen_Is_Post_Debut,1700,16765.4,M,0
0.0273973,Teen_Is_Post_Debut,1701,13074,M,0
0.0273973,Teen_Is_Post_Debut,1702,5476.69,F,0
0.0273973,Teen_Is_Post_Debut,1703,10549.9,M,0
0.0273973,Teen_Is_Post_Debut,1704,6140.38,F,0
0.0273973,Teen_Is_Pre_Debut,1705,5213.37,M,0
0.0273973,Teen_Is_Pre_Debut,1706,4580.15,M,0
0.0273973,Teen_Is_Post_Debut,1707,22438.9,M,0
0.0273973,Teen_Is_Post_Debut,1708,8919.83,F,0
0.0273973,Teen_Is_Pre_Debut,1709,1826.41,F,0
0.0273973,Teen_Is_Post_Debut,1710,17652,F,0
0.0273973,Teen_Is_Pre_Debut,1711,5495.33,M,0
0.0273973,Teen_Is_Pre_Debut,1712,557.003,F,0
0.0273973,Teen_Is_Post_Debut,1713,7769.36,M,0
0.0273973,Teen_Is_Post_Debut,1714,6632.29,M,0
0.0273973,Teen_Is_Pre_Debut,1715,349.931,M,0
0.0273973,Teen_Is_Post_Debut,1716,16904.6,M,0
0.0273973,Teen_Is_Pre_Debut,1717,5358.89,M,0
0.0273973,Teen_Is_Pre_Debut,1718,5153.36,F,0
0.0273973,Teen_Is_Post_Debut,1719,14749.1,M,0
0.0273973,Teen_Is_Post_Debut,1720,17803.7,M,0
0.0273973,Teen_Is_Post_Debut,1721,30087.5,F,0
0.0273973,Teen_Is_Post_Debut,1722,8761.48,M,0
0.0273973,Teen_Is_Pre_Debut,1723,4138.1,F,0
0.0273973,Teen_Is_Post_Debut,1724,7393.01,F,0
0.0273973,Teen_Is_Post_Debut,1725,13345.6,F,0
0.0273973,Teen_Is_Post_Debut,1726,5745.8,F,0
0.0273973,Teen_Is_Post_Debut,1727,11171.4,M,0
0.0273973,Teen_Is_Post_Debut,1728,15735.6,M,0
0.0273973,Teen_Is_Pre_Debut,1729,4839.46,M,0
0.0273973,Teen_Is_Pre_Debut,1730,3435.62,M,0
0.0273973,Teen_Is_Pre_Debut,1731,1723.95,M,0
0.0273973,Teen_Is_Post_Debut,1732,17931.8,F,0
0.0273973,Teen_Is_Pre_Debut,1733,1912.45,F,0
0.0273973,Teen_Is_Post_Debut,1734,14260.7,F,0
0.0273973,Teen_Is_Pre_Debut,1735,2397.67,M,0
0.0273973,Teen_Is_Post_Debut,1736,7537.31,F,0
0.0273973,Teen_Is_Post_Debut,1737,8041.47,F,0
0.030137,STIDebut,1510,6362.68,M,0
0.0383562,STIDebut,553,5548.62,F,0
0.123288,STIDebut,287,5872.27,F,0
0.123288,Post_Debut_On_Debut,287,5872.27,F,0
0.126027,STIDebut,534,5663.32,F,0
0.126027,Post_Debut_On_Debut,534,5663.32,F,0
0.126027,STIDebut,1391,5804.44,F,0
0.126027,Post_Debut_On_Debut,1391,5804.44,F,0
0.183562,STIDebut,759,5888.85,F,0
0.183562,Post_Debut_On_Debut,759,5888.85,F,0
0.189041,STIDebut,1382,5434.24,F,0
0.189041,Post_Debut_On_Debut,1382,5434.24,F,0
0.227397,STIDebut,499,5745.31,F,0
0.227397,Post_Debut_On_Debut,499,5745.31,F,0
