Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_IP='Accessibility',A_IP='CascadeState',A_IP='HasSTI',A_IP='OnDrug',A_IP='PrEPWilling',A_IP='Risk',A_IP='VMMC',A_IP='WillingToStartARTFromPrEPCampaign',A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_IP='Accessibility',B_IP='CascadeState',B_IP='HasSTI',B_IP='OnDrug',B_IP='PrEPWilling',B_IP='Risk',B_IP='VMMC',B_IP='WillingToStartARTFromPrEPCampaign',B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
3753,40302.1,42628.1,2,F,1,1,1987,0,0,28.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2144,0,1,26.5,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3754,40302.1,46633.2,2,F,1,1,2179,0,0,25.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2738,0,1,17.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3755,40302.1,41822.5,2,F,1,1,1926,0,0,30,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2289,0,1,24.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3756,40332.5,40520,0,F,1,1,447,0,0,72.0829,No,None,NO,NO,NO,LOW,None,YES,0,0,0,522,0,1,67.583,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3757,40332.5,40777.7,0,F,1,1,1974,0,0,29.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2712,0,1,18.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3758,40332.5,41373.3,0,F,1,1,2510,0,0,21,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1649,0,1,34.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3759,40332.5,40584.7,0,F,1,1,2765,0,0,17.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2506,0,1,21,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3760,40332.5,40428.9,0,F,1,1,2954,0,0,15.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2887,0,1,15.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3761,40332.5,40649,1,F,1,1,2655,0,0,19,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2457,0,1,21.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3762,40332.5,41404.3,1,F,1,1,2001,0,0,28.6667,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2259,0,1,24.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3763,40332.5,45831.4,2,F,1,1,1967,0,0,29.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2829,0,1,16.5833,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3764,40332.5,41876.8,2,F,1,1,1990,0,0,28.8334,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2839,0,1,16.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3765,40332.5,44484,2,F,1,1,2211,0,0,25.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2791,0,1,17.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3766,40332.5,41248.1,2,F,1,1,2051,0,0,28.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2874,0,1,16.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3767,40332.5,42677,2,F,1,1,2175,0,0,26,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2705,0,1,18.3333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3768,40332.5,42364.4,2,F,1,1,1313,0,0,40.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1387,0,1,39.0001,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3769,40332.5,41816.5,2,F,1,1,1380,0,0,39.1668,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1406,0,1,38.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3770,40332.5,41042.9,2,F,1,1,1456,0,0,37.9168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1356,0,1,39.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3771,40332.5,45728.9,2,F,1,1,943,0,0,50.0001,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1582,0,1,35.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3772,40332.5,45187.5,2,F,1,1,725,0,0,57.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,905,0,1,51.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3773,40363,40520.1,0,F,1,1,1709,0,0,33.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2567,0,1,20.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3774,40363,40557.3,0,F,1,1,1819,0,0,31.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2342,0,1,23.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3775,40363,41917.4,1,F,1,1,952,0,0,49.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1175,0,1,43.9168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3776,40363,42907,2,F,1,1,1657,0,0,34.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2047,0,1,28.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3777,40363,41509,2,F,1,1,1563,0,0,36.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1594,0,1,35.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3778,40363,46117.7,2,F,1,1,1094,0,0,46.1668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1032,0,1,47.8335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3779,40363,44382.1,2,F,1,1,539,0,0,66.7497,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,624,0,1,62.7498,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3780,40393.4,40495.5,0,F,1,1,2032,0,0,28.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2587,0,1,20,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3781,40393.4,40430.3,1,F,1,1,1126,0,0,45.2502,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,889,0,1,52.0834,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3782,40393.4,42365.6,1,F,1,1,2675,0,0,18.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2755,0,1,17.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3783,40393.4,46963.2,2,F,1,1,2304,0,0,24.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2555,0,1,20.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3784,40393.4,45010.8,2,F,1,1,2323,0,0,23.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2856,0,1,16.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3785,40393.4,40798.3,2,F,1,1,1317,0,0,40.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1277,0,1,41.7502,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3786,40423.8,40787.5,0,F,1,1,1197,0,0,43.5002,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2245,0,1,25.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3787,40423.8,40677,0,F,1,1,1460,0,0,38.0001,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1879,0,1,31,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3788,40423.8,40785.3,0,F,1,1,1684,0,0,34.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2212,0,1,25.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3789,40423.8,40753.6,0,F,1,1,2085,0,0,27.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2537,0,1,20.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3790,40423.8,40679.1,0,F,1,1,2546,0,0,20.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2503,0,1,21.3333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3791,40423.8,40989.5,0,F,1,1,2590,0,0,20.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2845,0,1,16.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3792,40423.8,40568.5,0,F,1,1,2804,0,0,17.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2898,0,1,16.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3793,40423.8,42506.6,2,F,1,1,953,0,0,50.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1444,0,1,38.3335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3794,40423.8,41483.4,2,F,1,1,313,0,0,81.9161,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,495,0,1,69.4997,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3795,40454.2,40892,0,F,1,1,2078,0,0,27.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2676,0,1,19,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3796,40454.2,40556.4,0,F,1,1,2583,0,0,20.25,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1378,0,1,39.5001,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3797,40454.2,40585.6,0,F,1,1,2790,0,0,17.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2301,0,1,24.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3798,40454.2,40975.7,0,F,1,1,2809,0,0,17.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2148,0,1,26.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3799,40454.2,40638.8,0,F,1,1,2882,0,0,16.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2815,0,1,17.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3800,40454.2,42137.3,1,F,1,1,1126,0,0,45.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1628,0,1,35.1668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3801,40454.2,41388,1,F,1,1,1651,0,0,34.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1653,0,1,34.7501,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3802,40454.2,42212.8,2,F,1,1,2269,0,0,25.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2821,0,1,17.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3803,40454.2,52625.5,2,F,1,1,2373,0,0,23.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2881,0,1,16.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3804,40454.2,44399.2,2,F,1,1,2294,0,0,24.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2751,0,1,18,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3805,40484.6,40812.5,0,F,1,1,1839,0,0,31.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2625,0,1,19.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3806,40484.6,40863.7,0,F,1,1,2779,0,0,17.6666,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1988,0,1,29.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3807,40484.6,41169.8,0,F,1,1,3045,0,0,14.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2478,0,1,21.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3808,40484.6,41363.8,1,F,1,1,1021,0,0,48.3335,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1733,0,1,33.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3809,40484.6,41198.7,1,F,1,1,1168,0,0,44.5002,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1800,0,1,32.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3810,40484.6,43945.7,2,F,1,1,1652,0,0,34.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1984,0,1,29.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3811,40484.6,43888.8,2,F,1,1,1451,0,0,38.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1596,0,1,35.9168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3812,40515.1,40910.8,0,F,1,1,1217,0,0,43.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2118,0,1,27.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3813,40515.1,40558.2,0,F,1,1,2596,0,0,20.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2468,0,1,22.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3814,40515.1,40999,0,F,1,1,2813,0,0,17.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2586,0,1,20.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3815,40515.1,40575.1,0,F,1,1,2992,0,0,15.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2877,0,1,16.5,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3816,40515.1,40659.2,1,F,1,1,2012,0,0,29.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2496,0,1,21.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3817,40515.1,40716.1,1,F,1,1,1018,0,0,48.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1729,0,1,33.6667,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3818,40515.1,41216.7,1,F,1,1,1698,0,0,34.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2379,0,1,23.5,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3819,40515.1,41555.8,2,F,1,1,2124,0,0,27.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2653,0,1,19.5,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3820,40515.1,44494.6,2,F,1,1,2295,0,0,24.9166,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2852,0,1,16.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3821,40515.1,41622.8,2,F,1,1,2343,0,0,24,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2907,0,1,16.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3822,40545.5,41088.2,0,F,1,1,1508,0,0,37.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2087,0,1,28,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3823,40545.5,40602.4,0,F,1,1,1707,0,0,34.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2336,0,1,24.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3824,40545.5,41020.2,0,F,1,1,1725,0,0,33.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2240,0,1,25.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3825,40545.5,40934.7,0,F,1,1,2007,0,0,29.1667,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2696,0,1,19,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3826,40545.5,41829,1,F,1,1,884,0,0,52.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1647,0,1,35.0834,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3827,40545.5,40752.8,1,F,1,1,1848,0,0,31.7501,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1655,0,1,35.0001,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3828,40545.5,40883.5,1,F,1,1,1999,0,0,29.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1636,0,1,35.2501,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3829,40545.5,50414.6,2,F,1,1,2271,0,0,25.3333,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2842,0,1,17,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3830,40575.9,40592.2,0,F,1,1,1748,0,0,33.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2127,0,1,27.5833,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3831,40575.9,40591.1,0,F,1,1,1739,0,0,33.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2468,0,1,22.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3832,40575.9,41123.7,0,F,1,1,1160,0,0,44.9169,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1417,0,1,39.1668,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3833,40575.9,41391.8,0,F,1,1,1504,0,0,37.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2096,0,1,28,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3834,40575.9,40888.6,0,F,1,1,2592,0,0,20.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2252,0,1,25.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3835,40575.9,40929.8,1,F,1,1,2601,0,0,20.4166,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2577,0,1,20.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3836,40575.9,40694.6,1,F,1,1,2005,0,0,29.25,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2651,0,1,19.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3837,40575.9,43173.6,2,F,1,1,2256,0,0,25.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2877,0,1,16.6666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3838,40575.9,45309.6,2,F,1,1,2433,0,0,22.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2834,0,1,17.1666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3839,40575.9,48065.1,2,F,1,1,2230,0,0,25.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2778,0,1,18,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3840,40575.9,41687.5,2,F,1,1,1435,0,0,38.8335,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1643,0,1,35.2501,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3841,40575.9,42280.8,2,F,1,1,1446,0,0,38.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1423,0,1,39.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3842,40575.9,44950.6,2,F,1,1,1480,0,0,38.1668,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1675,0,1,34.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3843,40575.9,41670.5,2,F,1,1,1091,0,0,46.9168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1171,0,1,44.6669,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3844,40606.3,41223.4,0,F,1,1,1743,0,0,33.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2314,0,1,24.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3845,40606.3,40656.8,0,F,1,1,1635,0,0,35.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2199,0,1,26.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3846,40606.3,40764.2,0,F,1,1,2111,0,0,27.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2423,0,1,23.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3847,40606.3,40710.7,0,F,1,1,2861,0,0,16.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2481,0,1,22.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3848,40606.3,40632.3,0,F,1,1,2886,0,0,16.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2929,0,1,16.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3849,40606.3,41171.8,0,F,1,1,2925,0,0,16.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2201,0,1,26.5,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3850,40606.3,41540.6,0,F,1,1,2952,0,0,15.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2703,0,1,19.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3851,40606.3,41454.2,1,F,1,1,1897,0,0,31.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1299,0,1,41.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3852,40606.3,40954.2,1,F,1,1,2541,0,0,21.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2006,0,1,29.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3853,40636.7,41264,0,F,1,1,1690,0,0,34.5834,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2613,0,1,20.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3854,40636.7,41047.7,0,F,1,1,2055,0,0,28.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2218,0,1,26.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3855,40636.7,40892.7,1,F,1,1,1058,0,0,47.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1798,0,1,32.8334,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3856,40636.7,40985.4,1,F,1,1,2040,0,0,29.0834,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2520,0,1,21.6666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3857,40636.7,49404.1,2,F,1,1,1995,0,0,29.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2127,0,1,27.75,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3858,40636.7,44998.4,2,F,1,1,1669,0,0,35.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2003,0,1,29.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3859,40636.7,42689.4,2,F,1,1,765,0,0,57.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,876,0,1,53.1667,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3860,40667.1,40968.1,0,F,1,1,2112,0,0,28.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2223,0,1,26.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3861,40667.1,40905.3,0,F,1,1,1809,0,0,32.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2418,0,1,23.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3862,40667.1,40999.9,0,F,1,1,2765,0,0,18.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2688,0,1,19.4166,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3863,40667.1,40718.7,0,F,1,1,3016,0,0,15.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2468,0,1,22.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3864,40667.1,41242.6,1,F,1,1,1194,0,0,44.3335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2409,0,1,23.4166,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3865,40667.1,44019.4,2,F,1,1,766,0,0,57.4999,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,967,0,1,50.2501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3866,40667.1,45757.4,2,F,1,1,830,0,0,54.9166,No,None,NO,NO,NO,LOW,None,YES,0,0,0,975,0,1,50.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3867,40697.6,41436.5,0,F,1,1,1204,0,0,44.2502,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2157,0,1,27.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3868,40697.6,41003.2,0,F,1,1,2061,0,0,28.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2545,0,1,21.5,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3869,40697.6,40886.1,0,F,1,1,2841,0,0,17.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2129,0,1,27.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3870,40697.6,42081.9,1,F,1,1,772,0,0,57.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1791,0,1,33.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3871,40697.6,40867.2,1,F,1,1,1178,0,0,44.7502,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1816,0,1,32.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3872,40697.6,40948.6,1,F,1,1,1707,0,0,34.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1413,0,1,39.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3873,40697.6,45863.8,2,F,1,1,1997,0,0,29.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2651,0,1,20.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3874,40697.6,45127.4,2,F,1,1,2089,0,0,28.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2544,0,1,21.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3875,40697.6,46707,2,F,1,1,2257,0,0,25.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2898,0,1,16.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3876,40697.6,42043.6,2,F,1,1,1382,0,0,40.0835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1482,0,1,38.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3877,40697.6,41645,2,F,1,1,1401,0,0,39.8335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1736,0,1,34.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3878,40728,41385.9,0,F,1,1,1064,0,0,47.8335,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1907,0,1,31.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3879,40728,40877.8,0,F,1,1,2069,0,0,28.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2792,0,1,18.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3880,40728,41054.7,0,F,1,1,2110,0,0,28.25,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2815,0,1,17.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3881,40728,40880.2,0,F,1,1,2140,0,0,27.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2820,0,1,17.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3882,40728,40783.1,0,F,1,1,2141,0,0,27.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2496,0,1,22.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3883,40728,41642,0,F,1,1,2945,0,0,16.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2487,0,1,22.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3884,40728,41114.2,0,F,1,1,3016,0,0,15.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2135,0,1,27.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
