Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
577,340461476,gambiae2,1024,11432,594,2888,7950,12180,5443,238876,565080,282540,2409,113,241,14,1184,0,1005,256,21,0,0,25724,0.0472885
578,340461476,gambiae2,1024,11478,591,2929,7958,12170,5508,238473,543560,271780,2370,111,239,7,1201,0,883,239,33,0,0,26127,0.0455228
579,340461476,gambiae2,1023,11497,591,2946,7960,12191,5485,238975,531760,265880,2283,90,248,17,1232,0,936,248,29,0,0,25625,0.0480665
580,340461476,gambiae2,1023,11487,582,2928,7977,12237,5414,239042,556000,278000,2413,102,269,17,1193,0,931,255,17,0,0,25558,0.048189
581,340461476,gambiae2,1023,11487,598,2902,7987,12255,5444,238878,540000,270000,2269,108,283,7,1217,0,946,245,26,0,0,25722,0.0459676
582,340461476,gambiae2,1023,11507,574,2908,8025,12238,5611,238847,529840,264920,2287,87,258,13,1196,0,913,236,27,0,0,25753,0.0476333
583,340461476,gambiae2,1023,11497,581,2919,7997,12300,5588,239083,572240,286120,2359,93,281,10,1197,0,946,233,28,0,0,25517,0.0486052
584,340461476,gambiae2,1023,11598,594,2926,8078,12357,5527,239183,543080,271540,2276,103,271,15,1234,0,880,226,27,0,0,25417,0.0445914
585,340461476,gambiae2,1023,11634,590,2927,8117,12299,5484,238944,542000,271000,2299,93,263,14,1223,0,907,258,22,0,0,25656,0.0468016
586,340461476,gambiae2,1023,11699,600,2962,8137,12286,5378,238698,565160,282580,2356,85,271,12,1232,0,924,222,21,0,0,25902,0.0473358
587,340461476,gambiae2,1022,11771,606,2988,8177,12320,5413,238872,549800,274900,2330,96,269,10,1212,0,876,245,19,0,0,25728,0.0458313
588,340461476,gambiae2,1021,11788,576,2960,8252,12266,5357,239032,558160,279080,2304,92,297,18,1209,0,915,250,27,0,0,25568,0.0467952
589,340461476,gambiae2,1022,11758,576,2945,8237,12230,5276,239281,575560,287780,2398,104,268,9,1224,0,959,263,32,0,0,25319,0.0458077
590,340461476,gambiae2,1022,11761,595,2938,8228,12134,5449,238920,558080,279040,2359,101,240,10,1170,0,925,221,21,0,0,25680,0.0439902
591,340461476,gambiae2,1022,11762,595,2956,8211,12138,5531,239273,560400,280200,2343,86,248,10,1187,0,944,224,18,0,0,25327,0.0460149
592,340461476,gambiae2,1022,11752,586,2940,8226,12205,5428,239149,565120,282560,2395,92,288,9,1236,0,980,226,40,0,0,25451,0.0451945
593,340461476,gambiae2,1022,11792,590,2971,8231,12178,5495,239082,562000,281000,2459,94,259,11,1253,0,913,275,25,0,0,25518,0.0450365
594,340461476,gambiae2,1022,11730,584,2956,8190,12184,5548,239087,558360,279180,2390,100,261,6,1196,0,974,254,30,0,0,25513,0.0454057
595,340461476,gambiae2,1022,11811,589,2967,8255,12297,5362,239244,562640,281320,2330,98,280,10,1259,0,918,234,26,0,0,25356,0.0456927
596,340461476,gambiae2,1022,11790,595,3008,8187,12293,5397,238752,567360,283680,2487,91,270,10,1179,0,926,249,25,0,0,25848,0.0450661
597,340461476,gambiae2,1022,11716,573,3035,8108,12267,5349,239247,552920,276460,2361,99,262,10,1170,0,958,254,32,0,0,25353,0.0455584
598,340461476,gambiae2,1022,11648,573,3027,8048,12219,5256,239066,562760,281380,2364,88,282,10,1128,0,934,237,25,0,0,25534,0.0458529
599,340461476,gambiae2,1023,11629,597,2985,8047,12237,5242,239073,577880,288940,2396,101,274,10,1152,0,904,252,15,0,0,25527,0.0453728
600,340461476,gambiae2,1023,11566,603,2949,8014,12141,5436,238868,546400,273200,2240,88,246,11,1126,0,917,254,18,0,0,25732,0.0441735
601,340461476,gambiae2,1023,11664,586,3014,8064,12090,5542,238974,562040,281020,2322,118,285,12,1243,0,913,211,21,0,0,25626,0.0470937
602,340461476,gambiae2,1023,11724,599,3014,8111,12079,5503,239077,568280,284140,2437,87,260,10,1218,0,907,232,19,0,0,25523,0.0455946
603,340461476,gambiae2,1023,11708,613,2972,8123,12143,5497,238891,546520,273260,2360,80,279,16,1242,0,990,234,34,0,0,25709,0.0449127
604,340461476,gambiae2,1023,11692,624,2946,8122,12134,5542,239043,549600,274800,2399,103,275,15,1145,0,912,226,23,0,0,25557,0.0470413
605,340461476,gambiae2,1024,11627,622,2975,8030,12274,5477,238879,575840,287920,2419,107,263,13,1178,0,960,259,24,0,0,25721,0.0465011
606,340461476,gambiae2,1024,11679,627,3001,8051,12378,5450,239171,549440,274720,2355,104,255,13,1228,0,907,255,14,0,0,25429,0.0446669
607,340461476,gambiae2,1024,11727,619,2967,8141,12331,5470,239078,553760,276880,2409,108,262,11,1226,0,909,245,24,0,0,25522,0.0462817
608,340461476,gambiae2,1024,11692,620,2962,8110,12361,5431,239340,563280,281640,2414,114,262,12,1196,0,944,249,38,0,0,25260,0.0460886
609,340461476,gambiae2,1024,11676,615,2950,8111,12334,5392,239102,548560,274280,2297,92,277,11,1215,0,946,258,27,0,0,25498,0.0448445
610,340461476,gambiae2,1024,11663,629,2894,8140,12334,5502,238900,559280,279640,2434,109,272,7,1220,0,959,256,18,0,0,25700,0.0464817
611,340461476,gambiae2,1024,11572,618,2924,8030,12346,5446,238755,557800,278900,2349,95,267,12,1138,0,970,229,30,0,0,25845,0.0459519
612,340461476,gambiae2,1024,11570,615,2899,8056,12358,5402,238728,539920,269960,2299,107,249,10,1197,0,922,251,26,0,0,25872,0.0463338
613,340461476,gambiae2,1023,11524,610,2938,7976,12392,5595,239147,566080,283040,2388,107,281,14,1158,0,942,245,17,0,0,25453,0.0479182
614,340461476,gambiae2,1024,11535,615,2947,7973,12335,5572,239130,556240,278120,2338,101,266,11,1183,0,922,220,30,0,0,25470,0.0449636
615,340461476,gambiae2,1024,11588,613,2914,8061,12358,5430,238974,528480,264240,2258,96,235,11,1232,0,938,219,22,0,0,25626,0.0457896
616,340461476,gambiae2,1023,11620,601,2937,8082,12423,5313,239253,562800,281400,2430,111,253,8,1205,0,901,241,31,0,0,25347,0.04849
617,340461476,gambiae2,1024,11600,605,2922,8073,12419,5379,239216,561120,280560,2325,96,273,7,1191,0,949,240,22,0,0,25384,0.0450373
618,340461476,gambiae2,1024,11614,613,2904,8097,12426,5354,238805,540080,270040,2323,87,267,14,1192,0,939,219,20,0,0,25795,0.0452381
619,340461476,gambiae2,1025,11691,610,2922,8159,12335,5338,239145,556240,278120,2330,103,252,10,1223,0,897,221,28,0,0,25455,0.0477614
620,340461476,gambiae2,1024,11669,601,2940,8128,12240,5328,238842,561720,280860,2456,86,257,13,1189,0,944,247,20,0,0,25758,0.0457626
621,340461476,gambiae2,1024,11681,629,2930,8122,12178,5311,239063,545520,272760,2312,99,278,10,1214,0,943,231,28,0,0,25537,0.0458556
622,340461476,gambiae2,1024,11617,626,2957,8034,12119,5326,239120,557760,278880,2410,102,258,9,1133,0,920,246,31,0,0,25480,0.0468122
623,340461476,gambiae2,1024,11613,615,2980,8018,12069,5427,238927,565480,282740,2371,99,266,16,1187,0,923,247,21,0,0,25673,0.0456827
624,340461476,gambiae2,1024,11604,626,2995,7983,12054,5459,239150,549960,274980,2393,112,240,9,1171,0,914,240,26,0,0,25450,0.0454004
625,340461476,gambiae2,1024,11667,638,2974,8055,12065,5421,238896,560160,280080,2347,101,291,10,1227,0,933,197,34,0,0,25704,0.0462761
626,340461476,gambiae2,1024,11665,635,2973,8057,12114,5438,238778,552560,276280,2446,107,231,8,1167,0,894,251,24,0,0,25822,0.0458869
627,340461476,gambiae2,1024,11636,636,3015,7985,12150,5497,238972,552280,276140,2322,116,264,12,1169,0,954,217,27,0,0,25628,0.0467316
628,340461476,gambiae2,1024,11621,623,2998,8000,12165,5441,239031,568080,284040,2378,114,284,17,1231,0,964,252,30,0,0,25569,0.046404
629,340461476,gambiae2,1024,11577,660,2959,7958,12276,5410,239118,551520,275760,2361,110,253,7,1164,0,943,237,28,0,0,25482,0.0450095
630,340461476,gambiae2,1024,11561,674,2905,7982,12244,5485,239154,547040,273520,2313,101,263,14,1169,0,922,233,30,0,0,25446,0.0462032
631,340461476,gambiae2,1024,11490,669,2909,7912,12304,5411,239005,551000,275500,2348,120,242,11,1166,0,955,253,29,0,0,25595,0.0465158
632,340461476,gambiae2,1025,11479,671,2871,7937,12348,5358,239202,561280,280640,2386,108,249,15,1186,0,935,243,19,0,0,25398,0.0464519
633,340461476,gambiae2,1026,11461,677,2867,7917,12238,5499,238620,533560,266780,2242,100,275,12,1159,0,922,240,15,0,0,25980,0.0452501
634,340461476,gambiae2,1026,11478,677,2848,7953,12307,5493,239182,556360,278180,2337,125,259,10,1162,0,885,234,26,0,0,25418,0.0486918
635,340461476,gambiae2,1026,11441,660,2841,7940,12343,5456,238743,553600,276800,2348,121,255,11,1218,0,981,251,23,0,0,25857,0.0456862
636,340461476,gambiae2,1026,11507,669,2855,7983,12310,5413,239121,537400,268700,2307,113,283,9,1231,0,907,227,31,0,0,25479,0.046707
637,340461476,gambiae2,1026,11534,640,2893,8001,12297,5471,238981,548880,274440,2366,125,252,10,1192,0,919,223,23,0,0,25619,0.0474116
638,340461476,gambiae2,1027,11512,634,2915,7963,12274,5437,239185,541200,270600,2323,113,258,9,1194,0,934,248,34,0,0,25415,0.046675
639,340461476,gambiae2,1028,11534,656,2888,7990,12272,5417,238884,550760,275380,2374,101,266,8,1209,0,913,239,35,0,0,25716,0.0469605
640,340461476,gambiae2,1028,11528,649,2923,7956,12294,5424,238803,552920,276460,2362,121,281,9,1172,0,910,235,33,0,0,25797,0.0466918
641,340461476,gambiae2,1028,11560,642,2951,7967,12280,5428,239066,548680,274340,2299,102,262,14,1205,0,920,225,28,0,0,25534,0.0466559
642,340461476,gambiae2,1027,11514,633,2976,7905,12271,5393,239148,544280,272140,2288,103,268,9,1168,0,962,233,19,0,0,25452,0.0465371
643,340461476,gambiae2,1027,11531,650,2906,7975,12303,5478,238876,557360,278680,2365,94,255,12,1208,0,914,248,29,0,0,25724,0.0467627
644,340461476,gambiae2,1027,11505,636,2872,7997,12292,5488,239170,544400,272200,2308,118,270,9,1178,0,934,244,26,0,0,25430,0.0461533
645,340461476,gambiae2,1027,11600,665,2893,8042,12311,5427,238944,558120,279060,2355,113,246,9,1219,0,878,226,20,0,0,25656,0.046712
646,340461476,gambiae2,1026,11599,645,2934,8020,12288,5459,238548,544000,272000,2292,108,279,15,1197,0,931,231,36,0,0,26052,0.0459686
647,340461476,gambiae2,1026,11625,642,2941,8042,12320,5391,238732,550960,275480,2358,100,256,18,1196,0,900,232,38,0,0,25868,0.0478897
648,340461476,gambiae2,1025,11542,622,2940,7980,12350,5302,238586,564840,282420,2363,88,268,12,1151,0,938,268,28,0,0,26014,0.0469508
649,340461476,gambiae2,1025,11550,619,2941,7990,12380,5304,239308,552960,276480,2287,106,257,9,1173,0,926,215,24,0,0,25292,0.0460555
650,340461476,gambiae2,1025,11608,620,2955,8033,12262,5248,239040,549520,274760,2349,84,251,10,1178,0,869,228,23,0,0,25560,0.0457393
651,340461476,gambiae2,1025,11603,614,2958,8031,12250,5348,238835,566560,283280,2342,110,275,10,1192,0,916,251,30,0,0,25765,0.0465133
652,340461476,gambiae2,1025,11573,597,2997,7979,12174,5500,238913,551920,275960,2313,106,272,12,1152,0,916,239,27,0,0,25687,0.0454762
653,340461476,gambiae2,1025,11512,594,2949,7969,12182,5452,239290,554000,277000,2290,103,263,7,1165,0,955,243,28,0,0,25310,0.0465412
654,340461476,gambiae2,1024,11577,601,2965,8011,12236,5399,238953,559040,279520,2362,95,246,6,1190,0,874,224,27,0,0,25647,0.0456859
655,340461476,gambiae2,1024,11485,587,2958,7940,12256,5336,239308,556120,278060,2375,100,252,13,1153,0,942,274,29,0,0,25292,0.0458769
656,340461476,gambiae2,1023,11542,585,2942,8015,12126,5439,239427,541520,270760,2324,110,246,11,1248,0,909,259,23,0,0,25173,0.0454794
657,340461476,gambiae2,1023,11495,583,2924,7988,12135,5471,239274,549680,274840,2391,95,270,10,1149,0,925,244,27,0,0,25326,0.0464858
658,340461476,gambiae2,1023,11602,599,2916,8087,12158,5370,239122,554320,277160,2302,96,273,14,1237,0,868,242,20,0,0,25478,0.0460741
659,340461476,gambiae2,1024,11609,595,2943,8071,12108,5479,238802,542680,271340,2359,113,280,12,1164,0,911,217,29,0,0,25798,0.0459626
660,340461476,gambiae2,1024,11568,589,2910,8069,12160,5424,239447,561040,280520,2322,102,258,8,1172,0,960,224,29,0,0,25153,0.0475381
661,340461476,gambiae2,1025,11508,587,2916,8005,12111,5444,239236,548160,274080,2330,81,259,8,1174,0,936,267,31,0,0,25364,0.0448328
662,340461476,gambiae2,1025,11561,596,2900,8065,12134,5362,238679,552760,276380,2405,106,235,8,1215,0,923,215,24,0,0,25921,0.0462712
663,340461476,gambiae2,1025,11559,601,2874,8084,12166,5377,239100,560680,280340,2406,97,228,10,1202,0,907,283,14,0,0,25500,0.0468938
664,340461476,gambiae2,1025,11634,616,2884,8134,12101,5517,238838,545640,272820,2339,92,262,14,1221,0,884,243,19,0,0,25762,0.0454805
665,340461476,gambiae2,1025,11714,604,2917,8193,12066,5519,238991,558040,279020,2389,108,265,8,1268,0,917,241,30,0,0,25609,0.0472143
666,340461476,gambiae2,1025,11807,610,2891,8306,12093,5368,238730,560960,280480,2398,108,259,6,1287,0,926,248,20,0,0,25870,0.045891
667,340461476,gambiae2,1025,11706,608,2869,8229,12108,5455,238827,549880,274940,2369,96,276,10,1169,0,952,286,32,0,0,25773,0.0461174
668,340461476,gambiae2,1025,11628,612,2854,8162,12121,5461,239408,556960,278480,2366,101,238,12,1169,0,942,284,21,0,0,25192,0.0468702
669,340461476,gambiae2,1025,11675,602,2903,8170,12105,5358,239212,574400,287200,2390,98,271,12,1234,0,914,247,26,0,0,25388,0.0452313
670,340461476,gambiae2,1025,11679,616,2930,8133,12114,5420,239263,560280,280140,2440,107,277,7,1155,0,900,236,15,0,0,25337,0.0441992
671,340461476,gambiae2,1025,11613,585,2924,8104,12118,5441,239105,548360,274180,2325,105,256,14,1205,0,1000,240,31,0,0,25495,0.045222
672,340461476,gambiae2,1025,11574,569,2961,8044,12108,5454,239007,557720,278860,2356,94,267,12,1161,0,936,242,22,0,0,25593,0.0464932
673,340461476,gambiae2,1025,11533,586,2975,7972,12179,5442,239185,563120,281560,2399,98,270,14,1157,0,934,242,22,0,0,25415,0.0458886
674,340461476,gambiae2,1025,11520,603,2942,7975,12233,5558,239275,540480,270240,2311,98,259,11,1218,0,936,270,25,0,0,25325,0.0451325
675,340461476,gambiae2,1025,11534,601,2967,7966,12209,5550,239230,559280,279640,2389,105,259,9,1227,0,934,247,32,0,0,25370,0.0468565
676,340461476,gambiae2,1025,11625,587,3040,7998,12312,5470,238618,552800,276400,2354,90,247,8,1225,0,885,221,28,0,0,25982,0.0453619
677,340461476,gambiae2,1025,11605,582,3036,7987,12265,5366,239197,536800,268400,2331,90,268,11,1177,0,935,230,32,0,0,25403,0.0470007
678,340461476,gambiae2,1025,11576,579,3048,7949,12260,5291,238788,557480,278740,2404,94,280,10,1182,0,938,236,37,0,0,25812,0.047323
679,340461476,gambiae2,1025,11481,568,3004,7909,12239,5290,238963,564000,282000,2377,102,255,13,1136,0,946,251,34,0,0,25637,0.0463012
680,340461476,gambiae2,1025,11439,573,2987,7879,12179,5331,238779,537600,268800,2270,105,236,9,1169,0,955,239,17,0,0,25821,0.0454557
681,340461476,gambiae2,1025,11443,594,2988,7861,12161,5416,238926,548200,274100,2353,92,249,11,1166,0,901,243,18,0,0,25674,0.0480301
682,340461476,gambiae2,1025,11422,599,2981,7842,12181,5515,238720,553400,276700,2385,102,260,6,1182,0,938,243,22,0,0,25880,0.0468333
683,340461476,gambiae2,1026,11455,608,2934,7913,12126,5502,238845,533360,266680,2313,109,253,12,1220,0,920,247,20,0,0,25755,0.0467655
684,340461476,gambiae2,1026,11569,621,2922,8026,12183,5374,239062,551440,275720,2378,94,280,8,1265,0,872,240,39,0,0,25538,0.0482882
685,340461476,gambiae2,1026,11574,649,2865,8060,12231,5498,238885,559560,279780,2395,95,275,11,1167,0,875,261,26,0,0,25715,0.0463115
686,340461476,gambiae2,1026,11568,650,2877,8041,12259,5519,238800,537360,268680,2277,106,247,13,1200,0,937,239,30,0,0,25800,0.0459558
687,340461476,gambiae2,1025,11544,630,2898,8016,12307,5453,238734,553680,276840,2322,107,269,7,1252,0,993,257,26,0,0,25866,0.0480125
688,340461476,gambiae2,1024,11554,621,2920,8013,12291,5374,238918,564760,282380,2444,110,244,9,1181,0,902,244,25,0,0,25682,0.0467165
689,340461476,gambiae2,1024,11532,609,2917,8006,12385,5294,239032,529520,264760,2316,104,252,11,1146,0,917,231,20,0,0,25568,0.0454742
690,340461476,gambiae2,1025,11499,603,2950,7946,12394,5464,238886,548360,274180,2329,102,267,5,1134,0,906,233,28,0,0,25714,0.0482852
691,340461476,gambiae2,1024,11518,618,2981,7919,12336,5424,239213,572560,286280,2397,107,275,12,1201,0,904,250,28,0,0,25387,0.0468926
692,340461476,gambiae2,1024,11565,625,2938,8002,12342,5353,238680,544760,272380,2334,104,238,16,1240,0,918,258,17,0,0,25920,0.0443395
693,340461476,gambiae2,1024,11498,611,2930,7957,12314,5369,239193,544720,272360,2359,118,263,12,1156,0,926,272,25,0,0,25407,0.0475806
694,340461476,gambiae2,1024,11500,594,2933,7973,12284,5419,238978,556120,278060,2312,92,262,10,1200,0,915,251,32,0,0,25622,0.0466423
695,340461476,gambiae2,1024,11460,594,2958,7908,12232,5483,239304,546720,273360,2392,88,247,6,1149,0,928,236,25,0,0,25296,0.0460728
696,340461476,gambiae2,1024,11481,586,2951,7944,12308,5420,238811,546680,273340,2313,90,244,13,1213,0,923,241,28,0,0,25789,0.0462687
697,340461476,gambiae2,1024,11442,595,2975,7872,12298,5438,238961,542720,271360,2332,107,248,8,1189,0,939,268,21,0,0,25639,0.0471739
698,340461476,gambiae2,1024,11515,602,2970,7943,12319,5263,238727,542680,271340,2270,73,236,7,1253,0,946,214,20,0,0,25873,0.0472417
699,340461476,gambiae2,1024,11531,612,2949,7970,12331,5356,239281,542480,271240,2267,85,293,11,1195,0,914,231,34,0,0,25319,0.0476763
700,340461476,gambiae2,1024,11518,601,3000,7917,12279,5430,239026,543920,271960,2352,110,247,17,1154,0,923,221,23,0,0,25574,0.0466727
701,340461476,gambiae2,1024,11526,597,2979,7950,12255,5391,238764,549840,274920,2306,87,241,6,1231,0,966,237,20,0,0,25836,0.0470179
702,340461476,gambiae2,1024,11495,591,2996,7908,12301,5395,239221,547880,273940,2307,101,275,10,1152,0,927,233,23,0,0,25379,0.0469882
703,340461476,gambiae2,1024,11493,572,2954,7967,12197,5422,238951,540320,270160,2277,113,247,8,1211,0,937,252,24,0,0,25649,0.0463222
704,340461476,gambiae2,1024,11483,580,2939,7964,12225,5408,238969,539920,269960,2396,89,243,6,1194,0,937,252,15,0,0,25631,0.04747
705,340461476,gambiae2,1024,11476,577,2983,7916,12205,5476,239060,560840,280420,2426,99,246,16,1147,0,867,261,26,0,0,25540,0.0474718
706,340461476,gambiae2,1024,11450,599,2959,7892,12259,5426,238812,535960,267980,2298,97,250,13,1165,0,910,246,35,0,0,25788,0.0455388
707,340461476,gambiae2,1025,11461,606,2954,7901,12302,5367,238890,550680,275340,2329,95,271,9,1207,0,952,218,26,0,0,25710,0.0481155
708,340461476,gambiae2,1025,11461,605,2942,7914,12296,5414,238871,559520,279760,2410,97,248,15,1148,0,883,242,23,0,0,25729,0.0466877
709,340461476,gambiae2,1025,11498,590,2896,8012,12278,5483,239268,524520,262260,2214,109,240,11,1233,0,930,243,23,0,0,25332,0.0459841
710,340461476,gambiae2,1025,11578,590,2880,8108,12244,5449,239000,553440,276720,2404,97,257,10,1238,0,923,213,22,0,0,25600,0.0482956
711,340461476,gambiae2,1025,11567,586,2861,8120,12260,5352,239186,563640,281820,2405,90,283,14,1198,0,934,248,27,0,0,25414,0.0462561
712,340461476,gambiae2,1025,11610,580,2922,8108,12212,5437,238779,525160,262580,2254,83,287,17,1220,0,919,224,34,0,0,25821,0.0450891
713,340461476,gambiae2,1025,11636,575,2961,8100,12252,5554,239125,564400,282200,2435,93,235,10,1156,0,875,218,37,0,0,25475,0.0491679
714,340461476,gambiae2,1025,11589,581,2988,8020,12343,5452,239044,564280,282140,2317,91,247,12,1170,0,987,212,18,0,0,25556,0.0451364
715,340461476,gambiae2,1025,11624,595,2970,8059,12430,5429,239081,538880,269440,2261,86,262,5,1236,0,938,243,20,0,0,25519,0.0452896
716,340461476,gambiae2,1024,11589,592,2954,8043,12365,5386,238986,561600,280800,2417,101,257,9,1168,0,918,251,34,0,0,25614,0.0473556
717,340461476,gambiae2,1024,11603,611,2945,8047,12343,5464,238691,556160,278080,2374,99,234,9,1229,0,951,242,22,0,0,25909,0.045609
718,340461476,gambiae2,1024,11587,619,2941,8027,12367,5440,239086,534280,267140,2269,88,260,11,1175,0,910,249,32,0,0,25514,0.0465855
719,340461476,gambiae2,1024,11612,615,2964,8033,12337,5277,238990,563920,281960,2383,108,257,12,1244,0,974,217,28,0,0,25610,0.047754
720,340461476,gambiae2,1024,11548,609,2980,7959,12321,5371,238953,555560,277780,2371,110,255,8,1141,0,929,246,30,0,0,25647,0.0454142
721,340461476,gambiae2,1024,11533,629,2941,7963,12300,5459,238869,536640,268320,2279,98,226,6,1160,0,930,215,30,0,0,25731,0.0461642
722,340461476,gambiae2,1024,11485,623,2897,7965,12355,5346,239192,560760,280380,2348,123,251,10,1184,0,955,262,15,0,0,25408,0.0479483
723,340461476,gambiae2,1024,11447,636,2883,7928,12415,5378,238646,553560,276780,2344,106,261,16,1152,0,932,234,24,0,0,25954,0.0453099
724,340461476,gambiae2,1024,11486,640,2936,7910,12408,5453,239043,541760,270880,2268,97,264,14,1162,0,860,236,27,0,0,25557,0.0468856
725,340461476,gambiae2,1024,11378,630,2906,7842,12432,5331,239030,558400,279200,2305,103,286,16,1140,0,978,249,21,0,0,25570,0.047174
726,340461476,gambiae2,1024,11338,624,2865,7849,12472,5410,239190,556360,278180,2314,106,273,12,1140,0,920,234,26,0,0,25410,0.0457915
727,340461476,gambiae2,1024,11367,628,2797,7942,12409,5431,239253,529440,264720,2196,94,262,8,1220,0,929,235,27,0,0,25347,0.0456719
728,340461476,gambiae2,1024,11388,625,2822,7941,12452,5385,239313,543200,271600,2356,110,247,6,1196,0,915,239,21,0,0,25287,0.0478751
729,340461476,gambiae2,1024,11443,631,2814,7998,12384,5510,238535,553800,276900,2328,114,266,10,1175,0,856,237,27,0,0,26065,0.0465519
