Time,NodeID,Genome,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,MaleNumDied,MaleAvgAgeAtDeath
72,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
72,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
72,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
72,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
72,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
72,1,Other,122657,73476,1021947,1901880,14553,8.12107
73,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
73,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
73,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
73,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
73,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
73,1,Other,121999,73368,1020914,2740020,14733,8.09883
74,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
74,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
74,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
74,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
74,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
74,1,Other,121804,73539,1020789,1802620,14460,8.16784
75,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
75,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
75,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
75,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
75,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
75,1,Other,121829,73189,1021643,1952960,14367,8.20575
76,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
76,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
76,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
76,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
76,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
76,1,Other,121240,72956,1021176,2443480,14891,8.32248
77,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
77,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
77,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
77,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
77,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
77,1,Other,120726,73237,1020023,1907600,14582,8.23988
78,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
78,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
78,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
78,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
78,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
78,1,Other,120356,73077,1021374,1973340,14524,8.336
79,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
79,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
79,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
79,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
79,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
79,1,Other,119854,73374,1021300,2250380,14593,8.30508
80,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
80,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
80,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
80,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
80,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
80,1,Other,119577,79238,1017081,1956380,14334,8.34659
81,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
81,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
81,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
81,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
81,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
81,1,Other,119482,77677,1023919,1991820,14361,8.44607
82,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
82,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
82,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
82,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
82,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
82,1,Other,119245,78135,1020804,2148700,14364,8.30521
83,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
83,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
83,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
83,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
83,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
83,1,Other,119261,78024,1022097,1970960,14261,8.37774
84,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
84,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
84,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
84,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
84,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
84,1,Other,122953,74344,1021417,1989160,14390,8.4401
85,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
85,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
85,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
85,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
85,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
85,1,Other,121862,75574,1021549,2084180,14668,8.27638
86,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
86,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
86,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
86,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
86,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
86,1,Other,121918,75252,1023458,1990620,14680,8.37452
87,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
87,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
87,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
87,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
87,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
87,1,Other,122028,75130,1022363,2001420,14395,8.162
88,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
88,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
88,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
88,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
88,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
88,1,Other,121985,75056,1022537,2257300,14592,8.31695
89,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
89,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
89,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
89,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
89,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
89,1,Other,121901,74755,1022621,1966020,14717,8.29931
90,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
90,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
90,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
90,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
90,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
90,1,Other,122057,74838,1022602,2030720,14190,8.39993
91,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
91,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
91,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
91,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
91,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
91,1,Other,122059,75125,1022246,2194040,14601,8.26115
92,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
92,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
92,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
92,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
92,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
92,1,Other,122302,75265,1024026,1999980,14388,8.34564
93,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
93,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
93,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
93,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
93,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
93,1,Other,122076,75003,1023151,2036580,14734,8.37553
94,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
94,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
94,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
94,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
94,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
94,1,Other,121753,74711,1023292,2129900,14747,8.26473
95,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
95,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
95,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
95,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
95,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
95,1,Other,121899,74815,1022502,2019880,14464,8.34741
96,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
96,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
96,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
96,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
96,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
96,1,Other,121804,74741,1023186,2050040,14667,8.37758
97,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
97,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
97,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
97,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
97,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
97,1,Other,121734,74711,1023269,2099960,14533,8.36056
98,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
98,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
98,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
98,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
98,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
98,1,Other,121508,75945,1022539,2004700,14614,8.45627
99,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
99,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
99,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
99,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
99,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
99,1,Other,121508,75304,1023236,2032260,14667,8.28595
100,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
100,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
100,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
100,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
100,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
100,1,Other,121474,75720,1023801,2066700,14379,8.28194
101,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
101,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
101,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
101,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
101,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
101,1,Other,121329,75776,1023826,1985560,14564,8.30438
102,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0
102,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0
102,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
102,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
102,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
102,1,Other,121884,75372,1022558,2013420,14547,8.38647
103,1,X-a0-b0:Y-a1-b0,0,0,0,2335600,0,0
103,1,X-a0-b0:Y-a0-b1,0,0,0,2296800,0,0
103,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
103,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
103,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
103,1,Other,121676,75822,1022535,2027580,14604,8.29889
104,1,X-a0-b0:Y-a1-b0,0,0,41315,0,0,0
104,1,X-a0-b0:Y-a0-b1,0,0,40723,0,0,0
104,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
104,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
104,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
104,1,Other,121936,75376,940144,2002060,14606,8.38293
105,1,X-a0-b0:Y-a1-b0,0,0,37355,0,0,0
105,1,X-a0-b0:Y-a0-b1,0,0,36883,0,0,0
105,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
105,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
105,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
105,1,Other,121587,75607,948608,2025760,14697,8.40083
106,1,X-a0-b0:Y-a1-b0,0,0,33917,1451200,0,0
106,1,X-a0-b0:Y-a0-b1,0,0,33329,1446400,0,0
106,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
106,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
106,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
106,1,Other,121722,75697,954444,2061260,14543,8.33061
107,1,X-a0-b0:Y-a1-b0,0,0,65208,0,0,0
107,1,X-a0-b0:Y-a0-b1,0,0,65243,0,0,0
107,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
107,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
107,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
107,1,Other,121937,75361,891893,1974020,14662,8.38003
108,1,X-a0-b0:Y-a1-b0,0,0,59009,0,0,0
108,1,X-a0-b0:Y-a0-b1,0,0,59076,0,0,0
108,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
108,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
108,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
108,1,Other,121907,75445,904480,2042680,14556,8.37277
109,1,X-a0-b0:Y-a1-b0,0,0,53379,882000,0,0
109,1,X-a0-b0:Y-a0-b1,0,0,53474,888000,0,0
109,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
109,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
109,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
109,1,Other,121720,75677,915801,2034600,14693,8.34077
110,1,X-a0-b0:Y-a1-b0,0,0,75919,0,0,0
110,1,X-a0-b0:Y-a0-b1,0,0,76301,0,0,0
110,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
110,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
110,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
110,1,Other,121873,75354,871918,1981280,14558,8.28404
111,1,X-a0-b0:Y-a1-b0,0,0,68847,0,0,0
111,1,X-a0-b0:Y-a0-b1,0,0,69044,0,0,0
111,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
111,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
111,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
111,1,Other,121760,75308,885329,2031080,14606,8.45358
112,1,X-a0-b0:Y-a1-b0,0,0,62381,504800,0,0
112,1,X-a0-b0:Y-a0-b1,0,0,62570,511600,0,0
112,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
112,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
112,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
112,1,Other,121678,74911,898719,2029520,14729,8.24095
113,1,X-a0-b0:Y-a1-b0,0,0,76074,0,0,0
113,1,X-a0-b0:Y-a0-b1,0,0,76494,0,0,0
113,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
113,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
113,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
113,1,Other,121757,74719,870019,1997380,14508,8.3192
114,1,X-a0-b0:Y-a1-b0,0,0,68940,0,0,0
114,1,X-a0-b0:Y-a0-b1,0,0,69276,0,0,0
114,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
114,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
114,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
114,1,Other,121498,74970,884310,2025920,14630,8.40602
115,1,X-a0-b0:Y-a1-b0,0,0,62293,277200,0,0
115,1,X-a0-b0:Y-a0-b1,0,0,62585,274000,0,0
115,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
115,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
115,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
115,1,Other,121833,74779,896422,2025380,14416,8.34254
116,1,X-a0-b0:Y-a1-b0,0,0,69175,0,0,0
116,1,X-a0-b0:Y-a0-b1,0,0,69254,0,0,0
116,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
116,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
116,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
116,1,Other,121598,75500,883116,2008600,14599,8.31125
117,1,X-a0-b0:Y-a1-b0,0,0,62495,0,0,0
117,1,X-a0-b0:Y-a0-b1,0,0,62722,0,0,0
117,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
117,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
117,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
117,1,Other,121406,75650,897318,2026120,14548,8.32623
118,1,X-a0-b0:Y-a1-b0,0,0,56559,140400,0,0
118,1,X-a0-b0:Y-a0-b1,0,0,56773,138400,0,0
118,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
118,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
118,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
118,1,Other,121328,75984,908838,2002440,14554,8.43012
119,1,X-a0-b0:Y-a1-b0,0,0,58581,0,0,0
119,1,X-a0-b0:Y-a0-b1,0,0,58512,0,0,0
119,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
119,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
119,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
119,1,Other,121460,75516,904216,1983780,14499,8.37782
120,1,X-a0-b0:Y-a1-b0,0,0,53162,0,0,0
120,1,X-a0-b0:Y-a0-b1,0,0,53018,0,0,0
120,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
120,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
120,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
120,1,Other,121739,75365,915207,2025920,14471,8.36072
121,1,X-a0-b0:Y-a1-b0,0,7730,40345,68000,0,0
121,1,X-a0-b0:Y-a0-b1,0,7461,40522,69200,0,0
121,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
121,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
121,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
121,1,Other,121691,60052,940239,2003600,14557,8.36855
122,1,X-a0-b0:Y-a1-b0,0,6984,40328,0,0,0
122,1,X-a0-b0:Y-a0-b1,0,6758,40563,0,0,0
122,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
122,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
122,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
122,1,Other,121923,61023,940852,1977660,14623,8.342
123,1,X-a0-b0:Y-a1-b0,0,6325,36528,0,0,0
123,1,X-a0-b0:Y-a0-b1,0,6127,36726,0,0,0
123,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
123,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
123,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
123,1,Other,121618,62189,948644,2011720,14665,8.37586
124,1,X-a0-b0:Y-a1-b0,0,12149,26619,31600,0,0
124,1,X-a0-b0:Y-a0-b1,0,11857,26916,36000,0,0
124,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
124,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
124,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
124,1,Other,121367,50862,968642,2020880,14764,8.35756
125,1,X-a0-b0:Y-a1-b0,5160,5842,25931,0,0,0
125,1,X-a0-b0:Y-a0-b1,4982,5705,26402,0,0,0
125,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
125,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
125,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
125,1,Other,111217,63515,969391,1957980,14529,8.34338
126,1,X-a0-b0:Y-a1-b0,4611,5290,23491,0,549,1
126,1,X-a0-b0:Y-a0-b1,4460,5166,23915,0,522,1
126,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
126,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
126,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
126,1,Other,112208,64863,974966,2000400,13482,8.93295
127,1,X-a0-b0:Y-a1-b0,4150,9748,16249,12000,461,2
127,1,X-a0-b0:Y-a0-b1,3987,9847,16496,19600,473,2
127,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
127,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
127,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
127,1,Other,112873,55958,990346,2004740,13548,8.82138
128,1,X-a0-b0:Y-a1-b0,7961,4542,15343,0,481,3
128,1,X-a0-b0:Y-a0-b1,7789,4673,16117,0,424,3
128,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0
128,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
128,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
128,1,Other,105122,66118,991187,1970840,13772,8.57936
129,1,X-a0-b0:Y-a1-b0,7156,4101,13902,453585,805,2.39379
129,1,X-a0-b0:Y-a0-b1,7022,4236,14539,439115,767,2.4824
129,1,X-a0-b0:Y-a1-b1,0,0,0,19095,0,0
129,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
129,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
129,1,Other,107051,66820,993919,2271945,12767,9.15509
130,1,X-a0-b0:Y-a1-b0,6397,7226,26005,21850,759,3.51779
130,1,X-a0-b0:Y-a0-b1,6282,7525,25976,24560,740,3.36216
130,1,X-a0-b0:Y-a1-b1,0,0,715,0,0,0
130,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
130,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
130,1,Other,108573,60213,970494,1984630,13038,8.90029
131,1,X-a0-b0:Y-a1-b0,9105,3179,24721,13910,663,4.48416
131,1,X-a0-b0:Y-a0-b1,9077,3372,24886,12810,692,4.34827
131,1,X-a0-b0:Y-a1-b1,0,0,631,0,0,0
131,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
131,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
131,1,Other,103320,68530,972470,1942700,13059,8.76193
132,1,X-a0-b0:Y-a1-b0,8141,2867,23250,668450,964,3.8444
132,1,X-a0-b0:Y-a0-b1,8073,3055,23224,658630,1004,3.7251
132,1,X-a0-b0:Y-a1-b1,0,0,569,38580,0,0
132,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
132,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
132,1,Other,105234,69622,976257,2398060,12509,9.06132
133,1,X-a0-b0:Y-a1-b0,7254,4967,39768,35340,887,4.78354
133,1,X-a0-b0:Y-a0-b1,7145,5119,39570,38170,928,4.78664
133,1,X-a0-b0:Y-a1-b1,0,0,1754,0,0,0
133,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
133,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
133,1,Other,106924,65754,942208,1943590,12868,8.91778
134,1,X-a0-b0:Y-a1-b0,8787,2155,38112,30760,827,5.86578
134,1,X-a0-b0:Y-a0-b1,8803,2142,38041,30650,854,5.85597
134,1,X-a0-b0:Y-a1-b1,0,0,1598,0,0,0
134,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
134,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
134,1,Other,103667,71559,945616,1928610,12911,8.62365
135,1,X-a0-b0:Y-a1-b0,7762,1962,36332,722920,1025,5.58341
135,1,X-a0-b0:Y-a0-b1,7822,1915,36261,700760,981,5.21407
135,1,X-a0-b0:Y-a1-b1,0,0,1451,47100,0,0
135,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
135,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
135,1,Other,105778,71702,949392,2391040,12600,8.9327
136,1,X-a0-b0:Y-a1-b0,6865,3137,53591,48830,897,6.24415
136,1,X-a0-b0:Y-a0-b1,6954,3007,52888,49070,868,6.13018
136,1,X-a0-b0:Y-a1-b1,0,0,2697,0,0,0
136,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
136,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
136,1,Other,107833,68813,914229,1889700,12612,8.65644
137,1,X-a0-b0:Y-a1-b0,7707,1236,51384,42730,775,7.43226
137,1,X-a0-b0:Y-a0-b1,7750,1133,50738,42020,774,7.64341
137,1,X-a0-b0:Y-a1-b1,0,0,2432,0,0,0
137,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
137,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
137,1,Other,106493,72505,917764,1894130,13006,8.52637
138,1,X-a0-b0:Y-a1-b0,6830,1115,49059,663500,877,6.82212
138,1,X-a0-b0:Y-a0-b1,6807,1035,48445,653850,943,7.09544
138,1,X-a0-b0:Y-a1-b1,0,0,2169,43950,0,0
138,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
138,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
138,1,Other,108194,72984,923342,2328860,12660,8.45348
139,1,X-a0-b0:Y-a1-b0,5960,1692,64948,56180,870,8.00345
139,1,X-a0-b0:Y-a0-b1,5986,1599,64045,54000,821,8.0475
139,1,X-a0-b0:Y-a1-b1,0,0,3388,0,0,0
139,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
139,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
139,1,Other,109799,71901,890488,1862440,13093,8.41243
140,1,X-a0-b0:Y-a1-b0,6166,624,62196,51240,708,9.02119
140,1,X-a0-b0:Y-a0-b1,6090,616,61253,49530,748,8.79947
140,1,X-a0-b0:Y-a1-b1,0,0,3075,0,0,0
140,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
140,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
140,1,Other,109296,74386,895860,1883970,13069,8.23368
141,1,X-a0-b0:Y-a1-b0,5401,569,59388,547105,765,8.87451
141,1,X-a0-b0:Y-a0-b1,5367,556,58639,546355,723,8.90041
141,1,X-a0-b0:Y-a1-b1,0,0,2803,33765,0,0
141,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0
141,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0
141,1,Other,110650,74699,901974,2227415,13153,8.22079
142,1,X-a0-b0:Y-a1-b0,4694,862,72853,56140,707,9.77794
142,1,X-a0-b0:Y-a0-b1,4722,863,72200,54840,645,9.74884
