Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
694,51,891.743,1,1,13321,0,0,30.3467,1,0,1,0,1,1,0,0,0,0,15650,0,1,29.4277,1,0,1,0,1,1,0,0,0,0,None,None
695,51,934.327,1,1,16749,0,0,41.9806,1,0,1,0,1,1,0,0,0,0,1976,0,1,30.8156,1,0,1,0,1,1,0,0,0,0,None,None
696,52,277.585,0,1,1443,0,0,23.6333,1,1,0,0,1,1,0,0,0,0,13622,1,1,16.1638,1,1,0,0,1,1,0,0,0,0,None,None
697,52,334.557,0,1,4683,0,0,26.5911,1,1,0,0,1,1,0,0,0,0,4319,0,1,20.622,1,1,0,0,1,1,0,0,0,0,None,None
698,52,336.245,1,1,770,0,0,39.7545,1,0,1,0,1,1,0,0,0,0,9877,0,1,31.8945,1,0,1,0,1,1,0,0,0,0,None,None
699,52,611.465,1,1,8746,0,0,44.2751,1,0,1,0,1,1,0,0,0,0,16656,0,1,47.3555,1,0,1,0,1,1,0,0,0,0,None,None
700,52,351.404,1,1,11201,0,0,48.8357,1,0,1,0,1,1,0,0,0,0,2118,0,1,49.8094,1,0,1,0,1,1,0,0,0,0,None,None
701,53,252.801,0,1,5955,0,0,36.8499,1,1,0,0,1,1,0,0,0,0,3290,0,1,23.6675,1,1,0,0,1,1,0,0,0,0,None,None
702,53,173.584,0,1,8976,1,0,19.2839,1,1,0,0,1,1,0,0,0,0,2456,0,1,15.0678,1,1,0,0,1,1,0,0,0,0,None,None
703,53,99.274,0,1,9635,1,0,19.7751,1,1,0,0,1,1,0,0,0,0,9375,1,1,16.4075,1,1,0,0,1,1,0,0,0,0,None,None
704,53,371.611,0,1,10097,0,0,21.8828,1,1,0,0,1,1,0,0,0,0,12727,0,1,21.8761,1,1,0,0,1,1,0,0,0,0,None,None
705,53,281.908,0,1,11657,0,0,24.6927,1,1,0,0,1,1,0,0,0,0,10882,0,1,15.3343,1,1,0,0,1,1,0,0,0,0,None,None
706,53,723.544,0,1,12562,0,0,22.3972,1,1,0,0,1,1,0,0,0,0,8036,1,1,18.5148,1,1,0,0,1,1,0,0,0,0,None,None
707,53,260.689,0,1,12679,0,0,28.4227,1,1,0,0,1,1,0,0,0,0,14825,1,1,16.2389,1,1,0,0,1,1,0,0,0,0,None,None
708,53,63.1919,0,1,3680,0,0,35.8158,1,1,0,0,1,1,0,0,0,0,14198,0,1,27.5766,1,1,0,0,1,1,0,0,0,0,None,None
709,53,103.069,0,1,4273,0,0,23.8386,1,1,0,0,1,1,0,0,0,0,11810,1,1,18.6995,1,1,0,0,1,1,0,0,0,0,None,None
710,53,910.384,1,1,14591,0,0,23.2215,1,0,1,0,1,1,0,0,0,0,7560,0,1,22.6686,1,0,1,0,1,1,0,0,0,0,None,None
711,53,671.538,1,1,1216,0,0,24.8644,1,0,1,0,1,1,0,0,0,0,7855,0,1,13.9237,1,0,1,0,1,1,0,0,0,0,None,None
712,53,422.328,1,1,7503,0,0,37.2693,1,0,1,0,1,1,0,0,0,0,15976,0,1,33.9227,1,0,1,0,1,1,0,0,0,0,None,None
713,53,921.807,1,1,15434,0,0,38.7269,1,0,1,0,1,1,0,0,0,0,3122,0,1,27.0574,1,0,1,0,1,1,0,0,0,0,None,None
714,54,132.539,0,1,5294,0,0,60.4131,1,1,0,0,1,1,0,0,0,0,8690,0,1,59.2071,1,1,0,0,1,1,0,0,0,0,None,None
715,54,778.396,0,1,11804,0,0,25.7408,1,1,0,0,1,1,0,0,0,0,3001,1,1,16.9099,1,1,0,0,1,1,0,0,0,0,None,None
716,54,91.479,0,1,14214,0,0,21.7526,1,1,0,0,1,1,0,0,0,0,3264,1,1,18.8379,1,1,0,0,1,1,0,0,0,0,None,None
717,54,692.183,0,1,12570,1,0,19.9798,1,1,0,0,1,1,0,0,0,0,8004,0,1,14.8782,1,1,0,0,1,1,0,0,0,0,None,None
718,54,414.646,0,1,2171,0,0,23.0075,1,1,0,0,1,1,0,0,0,0,6848,1,1,19.1595,1,1,0,0,1,1,0,0,0,0,None,None
719,54,533.818,0,1,12390,0,0,24.6834,1,1,0,0,1,1,0,0,0,0,10982,1,1,17.6903,1,1,0,0,1,1,0,0,0,0,None,None
720,54,207.823,1,1,14440,0,0,16.918,1,0,1,0,1,1,0,0,0,0,16853,1,1,15.285,1,0,1,0,1,1,0,0,0,0,None,None
721,54,1345.27,1,1,1481,1,0,20.0759,1,0,1,0,1,1,0,0,0,0,14231,0,1,22.4543,1,0,1,0,1,1,0,0,0,0,None,None
722,54,596.308,1,1,8032,0,0,27.6208,1,0,1,0,1,1,0,0,0,0,16756,0,1,30.8457,1,0,1,0,1,1,0,0,0,0,None,None
723,54,1107.39,1,1,13255,0,0,47.3574,1,0,1,0,1,1,0,0,0,0,12649,0,1,33.9667,1,0,1,0,1,1,0,0,0,0,None,None
724,54,748.236,1,1,15021,0,0,58.0747,1,0,1,0,1,1,0,0,0,0,16677,0,1,54.1108,1,0,1,0,1,1,0,0,0,0,None,None
725,54,717.64,1,1,16201,0,0,36.5529,1,0,1,0,1,1,0,0,0,0,8230,0,1,35.5519,1,0,1,0,1,1,0,0,0,0,None,None
726,55,370.982,0,1,17379,0,0,44.6896,1,1,0,0,1,1,0,0,0,0,906,0,1,28.7984,1,1,0,0,1,1,0,0,0,0,None,None
727,55,118.458,0,1,3612,0,0,41.4165,1,1,0,0,1,1,0,0,0,0,6913,0,1,27.6523,1,1,0,0,1,1,0,0,0,0,None,None
728,55,248.768,0,1,13609,0,0,35.1301,1,1,0,0,1,1,0,0,0,0,8184,0,1,32.2839,1,1,0,0,1,1,0,0,0,0,None,None
729,55,558.81,0,1,10052,0,0,25.5655,1,1,0,0,1,1,0,0,0,0,12633,0,1,20.6563,1,1,0,0,1,1,0,0,0,0,None,None
730,55,366.2,1,1,16783,0,0,23.9002,1,0,1,0,1,1,0,0,0,0,1380,1,1,15.1703,1,0,1,0,1,1,0,0,0,0,None,None
731,55,1546.4,1,1,7665,1,0,18.126,1,0,1,0,1,1,0,0,0,0,1329,0,1,23.2654,1,0,1,0,1,1,0,0,0,0,None,None
732,55,731.417,1,1,12406,0,0,20.6283,1,0,1,0,1,1,0,0,0,0,1101,1,1,19.8858,1,0,1,0,1,1,0,0,0,0,None,None
733,55,746.718,1,1,14853,0,0,23.2832,1,0,1,0,1,1,0,0,0,0,8549,0,1,21.1849,1,0,1,0,1,1,0,0,0,0,None,None
734,55,491.42,1,1,920,0,0,22.0355,1,0,1,0,1,1,0,0,0,0,6611,0,1,24.176,1,0,1,0,1,1,0,0,0,0,None,None
735,55,666.833,1,1,515,0,0,36.8241,1,0,1,0,1,1,0,0,0,0,14865,0,1,44.8668,1,0,1,0,1,1,0,0,0,0,None,None
736,55,201.016,1,1,3521,0,0,43.3559,1,0,1,0,1,1,0,0,0,0,4007,0,1,32.8409,1,0,1,0,1,1,0,0,0,0,None,None
737,56,167.982,0,1,4524,0,0,32.1389,1,1,0,0,1,1,0,0,0,0,17165,0,1,21.6135,1,1,0,0,1,1,0,0,0,0,None,None
738,56,95.2954,0,1,16859,0,0,21.5719,1,1,0,0,1,1,0,0,0,0,5095,1,1,16.2134,1,1,0,0,1,1,0,0,0,0,None,None
739,56,98.262,0,1,4070,0,0,28.2882,1,1,0,0,1,1,0,0,0,0,5220,1,1,16.8068,1,1,0,0,1,1,0,0,0,0,None,None
740,56,448.793,0,1,9430,0,0,23.886,1,1,0,0,1,1,0,0,0,0,5958,1,1,17.6998,1,1,0,0,1,1,0,0,0,0,None,None
741,56,222.709,0,1,11396,1,0,19.4366,1,1,0,0,1,1,0,0,0,0,12184,1,1,19.9033,1,1,0,0,1,1,0,0,0,0,None,None
742,56,477.021,0,1,12238,0,0,30.7855,1,1,0,0,1,1,0,0,0,0,4084,0,1,24.1615,1,1,0,0,1,1,0,0,0,0,None,None
743,56,162.125,0,1,13580,0,0,24.2269,1,1,0,0,1,1,0,0,0,0,7767,1,1,16.6741,1,1,0,0,1,1,0,0,0,0,None,None
744,56,102.457,0,1,15508,1,0,16.5361,1,1,0,0,1,1,0,0,0,0,16148,1,1,16.8606,1,1,0,0,1,1,0,0,0,0,None,None
745,56,205.403,0,1,10547,0,0,36.3198,1,1,0,0,1,1,0,0,0,0,9090,0,1,34.8836,1,1,0,0,1,1,0,0,0,0,None,None
746,56,607.833,1,1,12975,0,0,25.8775,1,0,1,0,1,1,0,0,0,0,13161,0,1,27.3505,1,0,1,0,1,1,0,0,0,0,None,None
747,56,453.561,1,1,5774,0,0,38.4142,1,0,1,0,1,1,0,0,0,0,15191,0,1,25.706,1,0,1,0,1,1,0,0,0,0,None,None
748,56,291.082,1,1,10689,0,0,35.4844,1,0,1,0,1,1,0,0,0,0,4663,0,1,26.3376,1,0,1,0,1,1,0,0,0,0,None,None
749,56,1135.03,1,1,11843,0,0,29.3845,1,0,1,0,1,1,0,0,0,0,589,0,1,22.9918,1,0,1,0,1,1,0,0,0,0,None,None
750,56,347.551,1,1,9844,0,0,57.6406,1,0,1,0,1,1,0,0,0,0,11538,0,1,47.6298,1,0,1,0,1,1,0,0,0,0,None,None
751,56,649.822,1,1,15234,0,0,38.5195,1,0,1,0,1,1,0,0,0,0,2467,0,1,38.6011,1,0,1,0,1,1,0,0,0,0,None,None
752,57,271.38,0,1,2751,0,0,28.5678,1,1,0,0,1,1,0,0,0,0,6807,0,1,20.9679,1,1,0,0,1,1,0,0,0,0,None,None
753,57,192.876,0,1,4941,0,0,25.0649,1,1,0,0,1,1,0,0,0,0,14818,1,1,18.8147,1,1,0,0,1,1,0,0,0,0,None,None
754,57,261.203,0,1,6281,0,0,26.989,1,1,0,0,1,1,0,0,0,0,15816,0,1,23.7201,1,1,0,0,1,1,0,0,0,0,None,None
755,57,123.953,0,1,4006,0,0,28.6223,1,1,0,0,1,1,0,0,0,0,6098,0,1,36.4874,1,1,0,0,1,1,0,0,0,0,None,None
756,57,266.128,0,1,6547,0,0,36.7916,1,1,0,0,1,1,0,0,0,0,8898,0,1,27.3946,1,1,0,0,1,1,0,0,0,0,None,None
757,57,335.539,1,1,15599,0,0,30.0507,1,0,1,0,1,1,0,0,0,0,2314,0,1,23.1581,1,0,1,0,1,1,0,0,0,0,None,None
758,57,365.293,1,1,430,0,0,26.4937,1,0,1,0,1,1,0,0,0,0,9715,1,1,19.2143,1,0,1,0,1,1,0,0,0,0,None,None
759,57,719.835,1,1,3993,0,0,29.6364,1,0,1,0,1,1,0,0,0,0,15702,0,1,34.1566,1,0,1,0,1,1,0,0,0,0,None,None
760,57,767.58,1,1,16447,0,0,25.0472,1,0,1,0,1,1,0,0,0,0,15732,1,1,15.8493,1,0,1,0,1,1,0,0,0,0,None,None
761,57,245.205,1,1,17272,0,0,31.7125,1,0,1,0,1,1,0,0,0,0,10792,1,1,17.8187,1,0,1,0,1,1,0,0,0,0,None,None
762,57,1142.63,1,1,6491,0,0,44.9167,1,0,1,0,1,1,0,0,0,0,14167,0,1,35.699,1,0,1,0,1,1,0,0,0,0,None,None
763,57,6071.79,2,1,5886,0,0,42.7221,1,0,0,1,1,1,0,0,0,0,109,0,1,52.5604,1,0,0,1,1,1,0,0,0,0,None,None
764,57,21743.6,2,1,1184,0,0,43.4923,1,0,0,1,1,1,0,0,0,0,13284,0,1,49.8127,1,0,0,1,1,1,0,0,0,0,None,None
765,57,6419.77,2,1,14986,0,0,46.3901,1,0,0,1,1,1,0,0,0,0,14927,0,1,29.3228,1,0,0,1,1,1,0,0,0,0,None,None
766,57,7634.37,2,1,4667,0,0,46.5584,1,0,0,1,1,1,0,0,0,0,2515,0,1,43.1868,1,0,0,1,1,1,0,0,0,0,None,None
767,58,188.171,0,1,12457,1,0,17.5643,1,1,0,0,1,1,0,0,0,0,4402,0,1,14.6577,1,1,0,0,1,1,0,0,0,0,None,None
768,58,852.377,0,1,12619,1,0,15.8682,1,1,0,0,1,1,0,0,0,0,15202,1,1,19.8015,1,1,0,0,1,1,0,0,0,0,None,None
769,58,132.563,0,1,13292,0,0,28.6948,1,1,0,0,1,1,0,0,0,0,14382,0,1,29.525,1,1,0,0,1,1,0,0,0,0,None,None
770,58,224.344,1,1,732,0,0,34.6332,1,0,1,0,1,1,0,0,0,0,14496,0,1,30.7311,1,0,1,0,1,1,0,0,0,0,None,None
771,59,771.232,0,1,15243,0,0,20.9708,1,1,0,0,1,1,0,0,0,0,4292,1,1,16.6879,1,1,0,0,1,1,0,0,0,0,None,None
772,59,392.915,0,1,17119,0,0,21.3105,1,1,0,0,1,1,0,0,0,0,8729,0,1,22.1364,1,1,0,0,1,1,0,0,0,0,None,None
773,59,115.028,0,1,6625,0,0,23.0575,1,1,0,0,1,1,0,0,0,0,4078,0,1,26.6997,1,1,0,0,1,1,0,0,0,0,None,None
774,59,96.7911,0,1,7004,0,0,23.4085,1,1,0,0,1,1,0,0,0,0,1,0,1,19.2982,1,1,0,0,1,1,0,0,0,0,None,None
775,59,355.559,0,1,14149,1,0,16.5271,1,1,0,0,1,1,0,0,0,0,14916,1,1,17.5393,1,1,0,0,1,1,0,0,0,0,None,None
776,59,330.57,0,1,16429,0,0,22.7719,1,1,0,0,1,1,0,0,0,0,11369,0,1,20.8933,1,1,0,0,1,1,0,0,0,0,None,None
777,59,1347.96,0,1,17010,1,0,17.3327,1,1,0,0,1,1,0,0,0,0,15692,1,1,18.7266,1,1,0,0,1,1,0,0,0,0,None,None
778,59,996.282,0,1,5794,1,0,17.8469,1,1,0,0,1,1,0,0,0,0,13649,0,1,20.8845,1,1,0,0,1,1,0,0,0,0,None,None
779,59,180.425,0,1,15536,0,0,24.4503,1,1,0,0,1,1,0,0,0,0,14940,0,1,21.2637,1,1,0,0,1,1,0,0,0,0,None,None
780,59,312.308,0,1,4386,0,0,38.0044,1,1,0,0,1,1,0,0,0,0,3045,0,1,39.936,1,1,0,0,1,1,0,0,0,0,None,None
781,59,338.466,1,1,257,0,0,24.0644,1,0,1,0,1,1,0,0,0,0,11702,0,1,18.6075,1,0,1,0,1,1,0,0,0,0,None,None
782,59,201.125,1,1,415,0,0,26.345,1,0,1,0,1,1,0,0,0,0,9466,0,1,32.7229,1,0,1,0,1,1,0,0,0,0,None,None
783,59,835.864,1,1,4293,1,0,17.3754,1,0,1,0,1,1,0,0,0,0,2813,0,1,21.158,1,0,1,0,1,1,0,0,0,0,None,None
784,59,649.419,1,1,8003,0,0,26.2171,1,0,1,0,1,1,0,0,0,0,13297,0,1,29.7136,1,0,1,0,1,1,0,0,0,0,None,None
785,59,576.713,1,1,241,0,0,27.5362,1,0,1,0,1,1,0,0,0,0,9975,0,1,27.6396,1,0,1,0,1,1,0,0,0,0,None,None
786,59,633.189,1,1,545,0,0,49.0163,1,0,1,0,1,1,0,0,0,0,9366,0,1,42.8986,1,0,1,0,1,1,0,0,0,0,None,None
787,59,1178.26,1,1,7469,0,0,28.3598,1,0,1,0,1,1,0,0,0,0,14535,0,1,24.4111,1,0,1,0,1,1,0,0,0,0,None,None
788,60,180.93,0,1,17175,1,0,16.9905,1,1,0,0,1,1,0,0,0,0,894,1,1,19.4801,1,1,0,0,1,1,0,0,0,0,None,None
789,60,493.826,0,1,632,0,0,25.9366,1,1,0,0,1,1,0,0,0,0,5391,0,1,21.3711,1,1,0,0,2,2,0,0,0,0,None,None
790,60,828.554,0,1,9464,0,0,20.4477,1,1,0,0,1,1,0,0,0,0,1892,0,1,18.5928,1,1,0,0,1,1,0,0,0,0,None,None
791,60,127.963,0,1,6258,0,0,35.8442,1,1,0,0,1,1,0,0,0,0,12982,0,1,30.4534,1,1,0,0,1,1,0,0,0,0,None,None
792,60,962.115,1,1,7213,0,0,39.9236,1,0,1,0,1,1,0,0,0,0,11054,0,1,31.1654,1,0,1,0,1,1,0,0,0,0,None,None
793,60,1019.59,1,1,15781,0,0,23.9573,1,0,1,0,1,1,0,0,0,0,395,0,1,23.3193,1,0,1,0,1,1,0,0,0,0,None,None
794,60,875.062,1,1,728,0,0,36.0685,1,0,1,0,1,1,0,0,0,0,14959,0,1,28.3716,1,0,1,0,1,1,0,0,0,0,None,None
795,60,386.484,1,1,1047,0,0,55.0277,1,0,1,0,1,1,0,0,0,0,8326,0,1,50.1762,1,0,1,0,1,1,0,0,0,0,None,None
796,60,321.027,1,1,3875,0,0,50.0857,1,0,1,0,1,1,0,0,0,0,14461,0,1,39.8756,1,0,1,0,1,1,0,0,0,0,None,None
797,60,232.188,1,1,5298,0,0,53.4698,1,0,1,0,1,1,0,0,0,0,13263,0,1,45.8583,1,0,1,0,1,1,0,0,0,0,None,None
798,60,12766.3,2,1,8948,0,0,36.5331,1,0,0,1,1,1,0,0,0,0,14168,0,1,32.3856,1,0,0,1,1,1,0,0,0,0,None,None
799,61,156.732,0,1,11428,0,0,19.5097,1,1,0,0,1,1,0,0,0,0,1693,1,1,17.7335,1,1,0,0,1,1,0,0,0,0,None,None
800,61,602.735,0,1,16375,0,0,26.6052,1,1,0,0,1,1,0,0,0,0,14788,0,1,29.8799,1,1,0,0,1,1,0,0,0,0,None,None
801,61,427.083,0,1,6958,0,0,46.0739,1,1,0,0,1,1,0,0,0,0,10910,0,1,30.7381,1,1,0,0,1,1,0,0,0,0,None,None
802,61,363.575,1,1,11294,1,0,19.7168,1,0,1,0,2,2,0,0,0,0,12427,1,1,16.2899,1,0,1,0,1,1,0,0,0,0,None,None
803,61,783.315,1,1,514,0,0,21.5687,1,0,1,0,1,1,0,0,0,0,15890,0,1,18.3391,1,0,1,0,1,1,0,0,0,0,None,None
804,61,495.571,1,1,8182,0,0,22.2904,1,0,1,0,1,1,0,0,0,0,15526,1,1,15.7481,1,0,1,0,1,1,0,0,0,0,None,None
805,61,336.994,1,1,4051,0,0,23.1695,1,0,1,0,1,1,0,0,0,0,14050,0,1,23.4298,1,0,1,0,1,1,0,0,0,0,None,None
806,61,377.505,1,1,14038,0,0,25.6556,1,0,1,0,1,1,0,0,0,0,6163,0,1,34.9464,1,0,1,0,1,1,0,0,0,0,None,None
807,61,88.0959,1,1,4076,0,0,30.1405,1,0,1,0,1,1,0,0,0,0,5178,0,1,22.4515,1,0,1,0,1,1,0,0,0,0,None,None
808,61,390.615,1,1,7864,0,0,44.0687,1,0,1,0,1,1,0,0,0,0,10178,0,1,31.3882,1,0,1,0,1,1,0,0,0,0,None,None
809,61,701.179,1,1,11002,0,0,23.6372,1,0,1,0,1,1,0,0,0,0,5828,0,1,21.3858,1,0,1,0,1,1,0,0,0,0,None,None
810,62,161.387,0,1,13177,0,0,24.2776,1,1,0,0,1,1,0,0,0,0,14726,0,1,21.8594,1,1,0,0,2,2,0,0,0,0,None,None
811,62,657.203,0,1,16050,1,0,16.6866,1,1,0,0,1,1,0,0,0,0,10869,0,1,13.0025,1,1,0,0,1,1,0,0,0,0,None,None
812,62,430.034,0,1,4182,0,0,22.7268,1,1,0,0,1,1,0,0,0,0,4972,1,1,17.7731,1,1,0,0,1,1,0,0,0,0,None,None
813,62,252.987,0,1,4599,0,0,24.7636,1,1,0,0,1,1,0,0,0,0,15230,0,1,23.0034,1,1,0,0,1,1,0,0,0,0,None,None
814,62,856.898,1,1,10835,1,0,16.1168,1,0,1,0,1,1,0,0,0,0,376,1,1,17.1015,1,0,1,0,1,1,0,0,0,0,None,None
815,62,1043.47,1,1,10738,0,0,27.7896,1,0,1,0,1,1,0,0,0,0,10833,0,1,23.0092,1,0,1,0,1,1,0,0,0,0,None,None
816,62,576.626,1,1,4098,0,0,59.7571,1,0,1,0,1,1,0,0,0,0,13245,0,1,62.1638,1,0,1,0,1,1,0,0,0,0,None,None
817,62,979.161,1,1,4655,0,0,40.1022,1,0,1,0,1,1,0,0,0,0,11221,0,1,40.5733,1,0,1,0,1,1,0,0,0,0,None,None
818,62,891.12,1,1,9193,0,0,45.1356,1,0,1,0,1,1,0,0,0,0,10985,0,1,40.2559,1,0,1,0,1,1,0,0,0,0,None,None
819,62,1086.89,1,1,11618,0,0,42.3736,1,0,1,0,1,1,0,0,0,0,898,0,1,36.9573,1,0,1,0,1,1,0,0,0,0,None,None
820,62,12418.9,2,1,6500,0,0,46.964,1,0,0,1,1,1,0,0,0,0,6197,0,1,38.0774,1,0,0,1,1,1,0,0,0,0,None,None
821,63,455.221,0,1,9255,1,0,18.234,1,1,0,0,1,1,0,0,0,0,7802,1,1,16.0696,1,1,0,0,1,1,0,0,0,0,None,None
822,63,1489.52,0,1,16637,0,0,20.1821,1,1,0,0,1,1,0,0,0,0,12655,0,1,21.6252,1,1,0,0,1,1,0,0,0,0,None,None
823,63,293.525,0,1,6551,0,0,23.4138,1,1,0,0,1,1,0,0,0,0,13188,0,1,25.8185,1,1,0,0,1,1,0,0,0,0,None,None
824,63,239.84,0,1,8565,1,0,19.4174,1,1,0,0,1,1,0,0,0,0,14784,0,1,20.6866,1,1,0,0,1,1,0,0,0,0,None,None
825,63,444.419,0,1,11106,0,0,29.0844,1,1,0,0,1,1,0,0,0,0,13248,0,1,25.867,1,1,0,0,1,1,0,0,0,0,None,None
826,63,1137.91,1,1,15226,1,0,17.1878,1,0,1,0,1,1,0,0,0,0,803,1,1,17.7872,1,0,1,0,1,1,0,0,0,0,None,None
827,63,556.566,1,1,9180,0,0,20.8192,1,0,1,0,1,1,0,0,0,0,3401,1,1,18.4953,1,0,1,0,1,1,0,0,0,0,None,None
828,63,295.761,1,1,12930,0,0,24.8024,1,0,1,0,1,1,0,0,0,0,6844,1,1,18.8361,1,0,1,0,1,1,0,0,0,0,None,None
829,63,981.162,1,1,14664,0,0,44.413,1,0,1,0,1,1,0,0,0,0,15642,0,1,33.8879,1,0,1,0,1,1,0,0,0,0,None,None
830,63,1441.92,1,1,6732,0,0,43.649,1,0,1,0,1,1,0,0,0,0,5685,0,1,49.0156,1,0,1,0,1,1,0,0,0,0,None,None
831,63,644.987,1,1,7070,0,0,57.6505,1,0,1,0,1,1,0,0,0,0,8599,0,1,44.323,1,0,1,0,1,1,0,0,0,0,None,None
832,64,295.037,0,1,2992,1,0,15.4787,1,1,0,0,1,1,0,0,0,0,4449,1,1,15.5027,1,1,0,0,1,1,0,0,0,0,None,None
833,64,402.088,0,1,11047,0,0,26.911,1,1,0,0,1,1,0,0,0,0,7531,0,1,16.5702,1,1,0,0,1,1,0,0,0,0,None,None
834,64,140.21,0,1,11304,0,0,27.0017,1,1,0,0,1,1,0,0,0,0,12366,1,1,19.9174,1,1,0,0,1,1,0,0,0,0,None,None
835,64,200.489,0,1,8998,0,0,36.1174,1,1,0,0,1,1,0,0,0,0,1137,0,1,27.1381,1,1,0,0,1,1,0,0,0,0,None,None
836,64,839.235,1,1,12420,0,0,26.7373,1,0,1,0,1,1,0,0,0,0,521,0,1,20.5313,1,0,1,0,1,1,0,0,0,0,None,None
837,64,481.397,1,1,8742,0,0,34.9077,1,0,1,0,1,1,0,0,0,0,3689,0,1,36.6884,1,0,1,0,1,1,0,0,0,0,None,None
838,64,524.099,1,1,5503,0,0,21.9707,1,0,1,0,1,1,0,0,0,0,15550,0,1,26.8755,1,0,1,0,1,1,0,0,0,0,None,None
839,64,1061.62,1,1,5681,0,0,38.7567,1,0,1,0,1,1,0,0,0,0,10631,0,1,28.6489,1,0,1,0,1,1,0,0,0,0,None,None
840,64,860.376,1,1,10194,0,0,31.5412,1,0,1,0,1,1,0,0,0,0,16591,0,1,43.2618,1,0,1,0,1,1,0,0,0,0,None,None
841,64,285.562,1,1,13810,0,0,22.0143,1,0,1,0,1,1,0,0,0,0,964,0,1,21.7606,1,0,1,0,1,1,0,0,0,0,None,None
842,65,285.468,0,1,3180,0,0,26.5047,1,1,0,0,1,1,0,0,0,0,14646,0,1,22.8242,1,1,0,0,1,1,0,0,0,0,None,None
843,65,529.755,0,1,9292,0,0,21.7811,1,1,0,0,1,1,0,0,0,0,3474,1,1,17.8959,1,1,0,0,1,1,0,0,0,0,None,None
844,65,736.851,0,1,12294,0,0,25.1064,1,1,0,0,1,1,0,0,0,0,4531,0,1,20.6152,1,1,0,0,1,1,0,0,0,0,None,None
845,65,979.53,0,1,1811,1,0,20.1096,1,1,0,0,1,1,0,0,0,0,12835,0,1,27.3693,1,1,0,0,1,1,0,0,0,0,None,None
846,65,192.296,0,1,7653,1,0,19.6208,1,1,0,0,1,1,0,0,0,0,6529,1,1,19.7218,1,1,0,0,1,1,0,0,0,0,None,None
847,65,293.955,0,1,10709,0,0,25.7993,1,1,0,0,1,1,0,0,0,0,4126,1,1,16.2831,1,1,0,0,1,1,0,0,0,0,None,None
848,65,539.946,0,1,14509,0,0,23.6341,1,1,0,0,1,1,0,0,0,0,8095,0,1,25.1486,1,1,0,0,1,1,0,0,0,0,None,None
849,65,121.043,0,1,14854,0,0,23.0816,1,1,0,0,1,1,0,0,0,0,9874,0,1,26.7181,1,1,0,0,1,1,0,0,0,0,None,None
850,65,665.777,0,1,293,0,0,19.7237,1,1,0,0,1,1,0,0,0,0,9124,0,1,14.8972,1,1,0,0,1,1,0,0,0,0,None,None
851,65,232.944,0,1,5062,0,0,21.7314,1,1,0,0,1,1,0,0,0,0,6538,1,1,17.7152,1,1,0,0,1,1,0,0,0,0,None,None
852,65,254.192,0,1,7594,1,0,17.0736,1,1,0,0,1,1,0,0,0,0,12579,1,1,18.4161,1,1,0,0,1,1,0,0,0,0,None,None
853,65,240.248,0,1,4223,0,0,39.5997,1,1,0,0,1,1,0,0,0,0,3538,0,1,33.2518,1,1,0,0,1,1,0,0,0,0,None,None
854,65,95.8975,1,1,1857,1,0,17.1057,1,0,1,0,1,1,0,0,0,0,2959,0,1,24.4742,1,0,1,0,1,1,0,0,0,0,None,None
855,65,1093.44,1,1,5305,0,0,14.5114,1,0,1,0,1,1,0,0,0,0,2372,1,1,18.1829,1,0,1,0,1,1,0,0,0,0,None,None
856,65,376.699,1,1,3302,0,0,28.975,1,0,1,0,1,1,0,0,0,0,1474,0,1,20.4617,1,0,1,0,1,1,0,0,0,0,None,None
857,65,826.41,1,1,6839,0,0,34.4104,1,0,1,0,1,1,0,0,0,0,433,0,1,29.3138,1,0,1,0,1,1,0,0,0,0,None,None
858,65,511.065,1,1,14933,0,0,24.5859,1,0,1,0,1,1,0,0,0,0,4601,0,1,20.4993,1,0,1,0,1,1,0,0,0,0,None,None
859,65,307.658,1,1,15459,0,0,25.1437,1,0,1,0,1,1,0,0,0,0,530,0,1,30.9959,1,0,1,0,1,1,0,0,0,0,None,None
860,65,615.136,1,1,8427,1,0,20.1373,1,0,1,0,1,1,0,0,0,0,14780,1,1,17.7774,1,0,1,0,1,1,0,0,0,0,None,None
861,65,856.184,1,1,14379,0,0,58.1036,1,0,1,0,1,1,0,0,0,0,16791,0,1,48.1679,1,0,1,0,1,1,0,0,0,0,None,None
862,66,374.272,0,1,9784,0,0,26.7375,1,1,0,0,1,1,0,0,0,0,6610,0,1,22.8507,1,1,0,0,2,2,0,0,0,0,None,None
863,66,342.31,0,1,15992,1,0,16.6455,1,1,0,0,1,1,0,0,0,0,8725,1,1,16.39,1,1,0,0,1,1,0,0,0,0,None,None
